source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,40722851,impulsivity resting-state fMRI functional connectivity,Understanding the Borderline Brain: A Review of Neurobiological Findings in Borderline Personality Disorder (BPD).,2025,Biomedicines,unknown,functional connectivity,impulsivity (general),Borderline Personality Disorder (BPD),associated_with,unclear,,unclear,0.7,"Evidence from 112 studies published up to 2025 is synthesized, encompassing functional MRI, ... Consistent disruptions are observed across the prefrontal-amygdala circuitry, the default mode network (DMN), and mentalization-related regions.",40722851,vllm:mistral-7b-instruct-v0.3,medium
pubmed,27341655,impulsivity resting-state fMRI functional connectivity,Intrinsic brain network abnormalities in codeine-containing cough syrup-dependent male individuals revealed in resting-state fMRI.,2017,Journal of magnetic resonance imaging : JMRI,unknown,functional connectivity,unknown,unknown,associated_with,unclear,,unclear,0.7,"Intrinsic network FC also correlated with higher impulsivity in CCS-dependent individuals (P < 0.05, AlphaSim corrected).",27341655,vllm:mistral-7b-instruct-v0.3,high
pubmed,33047425,impulsivity resting-state fMRI functional connectivity,Resting-state connectome-based support-vector-machine predictive modeling of internet gaming disorder.,2021,Addiction biology,unknown,functional connectivity,unknown,unknown,predicts,unclear,,direct,0.6,"The modified CPM was conducted with respect to classification and regression. A comparison of whole-brain and network-based analyses showed that the default-mode network (DMN) is the most informative network in predicting IGD both in classification (individual identification accuracy = 78.76%) and regression (correspondence between predicted and actual psychometric scale score: r = 0.44, P < 0.001).",33047425,vllm:mistral-7b-instruct-v0.3,high
pubmed,24746086,impulsivity resting-state fMRI functional connectivity,[Functional connectivity of temporal parietal junction in online game addicts:a resting-state functional magnetic resonance imaging study].,2014,Zhonghua yi xue za zhi,unknown,functional connectivity,impulsivity (general),online game addiction,associated_with,unclear,,indirect,0.7,"Compared with the controls, right TPJ in online game addicts showed decreased functional connectivity with bilateral ventromedial prefrontal cortex (VMPFC), bilateral hippocampal gyrus and bilateral amygdaloid nucleus, but increased functional connectivity with right cuneus.",24746086,vllm:mistral-7b-instruct-v0.3,medium
pubmed,36963236,impulsivity resting state functional connectivity,Decision-making and frontoparietal resting-state functional connectivity among impulsive-compulsive diagnoses. Insights from a Bayesian approach.,2023,Addictive behaviors,unknown,functional connectivity,impulsivity (general),"obsessive-compulsive disorder, substance abuse disorder, attention-deficit/hyperactivity disorder",associated_with,unclear,,unclear,0.5,Resting-state functional connectivity (rsFC) has been proposed as a promising biomarker of decision-making.,36963236,vllm:mistral-7b-instruct-v0.3,medium
pubmed,23294010,impulsivity resting state functional connectivity,Phenotypic variability in resting-state functional connectivity: current status.,2013,Brain connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.8,"associated with behavioral traits (e.g., impulsiveness)",23294010,vllm:mistral-7b-instruct-v0.3,high
pubmed,41005016,impulsivity resting state functional connectivity,Resting-state functional connectivity insights: dorsolateral prefrontal cortex and superior parietal lobule in self-control and cognitive reappraisal.,2025,Brain and cognition,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,The neuroimaging results revealed the functional connectivity between the dorsolateral prefrontal cortex (dlPFC) and superior parietal lobule (SPL) was associated with self-control and played a mediating role in the association with cognitive reappraisal.,41005016,vllm:mistral-7b-instruct-v0.3,high
pubmed,30844604,impulsivity resting state functional connectivity,Altered topological connectivity of internet addiction in resting-state EEG through network analysis.,2019,Addictive behaviors,unknown,EEG connectivity,impulsivity (general),internet addiction,associated_with,unclear,,indirect,0.7,The results of some neuroimaging studies have revealed that people with internet addiction (IA) exhibit structural and functional changes in specific brain areas and connections.,30844604,vllm:mistral-7b-instruct-v0.3,medium
pubmed,31073695,impulsivity resting state functional connectivity,Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks.,2020,Brain imaging and behavior,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks.,31073695,vllm:mistral-7b-instruct-v0.3,high
pubmed,42146757,impulsivity resting state functional connectivity,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,2026,Sage open pediatrics,unknown,functional connectivity,unknown,unknown,associated_with,unclear,,unclear,0.3,"In an exploratory subset (8 post-COVID, 12 controls), 50% of post-COVID children had abnormally low Timeliness and 25% low Impulsivity MOXO-d-CPT z-scores, whereas no controls were abnormal.",42146757,vllm:mistral-7b-instruct-v0.3,medium
pubmed,31197580,impulsivity resting state functional connectivity,Relationship of negative urgency to cingulo-insular and cortico-striatal resting state functional connectivity in tobacco use.,2020,Brain imaging and behavior,unknown,functional connectivity,nonplanning impulsivity,unknown,associated_with,unclear,,direct,0.8,"Negative urgency, defined as a tendency to act rashly under extreme negative emotion, is strongly associated with tobacco use.",31197580,vllm:mistral-7b-instruct-v0.3,high
pubmed,40305882,impulsivity resting state functional connectivity,"Functional connectivity anomalies in medication-naive children with ADHD: Diagnostic potential, symptoms interpretation, and a mediation model.",2025,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,compensating for impaired frontal regulation,direct,0.89,"Children with ADHD exhibited beta (β) band hypo-connectivity in frontal regions (Fp2-F4, Fp1-Cz, F7-Cz) and theta (θ) band hyper-connectivity in left parietal-central networks (C3-P7, P3-P7, etc.).",40305882,vllm:mistral-7b-instruct-v0.3,high
pubmed,35831231,impulsivity resting state functional connectivity,Functional Connectivity in Compulsive Sexual Behavior Disorder - Systematic Review of Literature and Study on Heterosexual Males.,2022,The journal of sexual medicine,unknown,functional connectivity,impulsivity (general),Compulsive Sexual Behavior Disorder,associated_with,unclear,,unclear,0.6,"We found increased fc between left inferior frontal gyrus and right planum temporale and polare, right and left insula, right Supplementary Motor Cortex (SMA), right parietal operculum, and also between left supramarginal gyrus and right planum polare, and between left orbitofrontal cortex and left insula when compared CSBD and HC.",35831231,vllm:mistral-7b-instruct-v0.3,medium
pubmed,25237118,impulsivity resting state functional connectivity,Resting state functional magnetic resonance imaging reveals distinct brain activity in heavy cannabis users - a multi-voxel pattern analysis.,2014,"Journal of psychopharmacology (Oxford, England)",unknown,functional connectivity,unknown,unknown,associated_with,unclear,,direct,0.7,"We found distinct clusters for male cannabis users in the middle frontal gyrus, precentral gyrus, superior frontal gyrus, posterior cingulate cortex, cerebellum and some other regions. Based on the functional connectivity of these clusters, a high overall accuracy rate of 84-88% in classification accuracy was achieved.",25237118,vllm:mistral-7b-instruct-v0.3,high
pubmed,26582309,impulsivity resting state functional connectivity,Decreased functional connectivity between ventral tegmental area and nucleus accumbens in Internet gaming disorder: evidence from resting state functional magnetic resonance imaging.,2015,Behavioral and brain functions : BBF,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,,direct,1.0,"In comparison with HCs, individuals with IGD had significantly decreased rsFC between the VTA and right NAcc.",26582309,vllm:mistral-7b-instruct-v0.3,high
pubmed,32699511,impulsivity fMRI functional connectivity,Neurobiological mechanisms underlying internet gaming disorder .,2020,Dialogues in clinical neuroscience,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,unclear,"reduced functional connectivity in brain networks involved in cognitive control, executive function, motivation, and reward",unclear,0.8,"reduced functional connectivity in brain networks that are involved in cognitive control, executive function, motivation, and reward",32699511,vllm:mistral-7b-instruct-v0.3,high
pubmed,38320657,impulsivity fMRI functional connectivity,Effects of internet and smartphone addiction on cognitive control in adolescents and young adults: A systematic review of fMRI studies.,2024,Neuroscience and biobehavioral reviews,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Both behavioral addictions were associated with impairments in cognitive control related to reward processing (ACC, insula, amygdala) and executive function (DLPFC, frontal, parietal lobes) in adolescents and young adults.",38320657,vllm:mistral-7b-instruct-v0.3,medium
pubmed,38888924,impulsivity fMRI functional connectivity,Efficacy and Neural Mechanisms of Mindfulness Meditation Among Adults With Internet Gaming Disorder: A Randomized Clinical Trial.,2024,JAMA network open,unknown,functional connectivity,nonplanning impulsivity,Internet Gaming Disorder,associated_with,unclear,altered frontopallidal pathways,direct,0.8,"Mindfulness meditation was associated with decreased brain activation in the bilateral lentiform nuclei, insula, and medial frontal gyrus, and increased MFG-lentiform FC mediated the relationship between increased mindfulness and decreased craving.",38888924,vllm:mistral-7b-instruct-v0.3,high
pubmed,40913110,impulsivity fMRI functional connectivity,Impulsivity and neuroticism share distinct functional connectivity signatures with alcohol-use risk in youth.,2026,Molecular psychiatry,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,Increases in impulsivity are associated with risk for alcohol-use initiation and other risk behaviors.,40913110,vllm:mistral-7b-instruct-v0.3,high
pubmed,32035425,impulsivity fMRI functional connectivity,Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity.,2020,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Suicide is linked to impaired value-based decision-making and impulsivity, but whether these risk factors share neural underpinnings is unclear.",32035425,vllm:mistral-7b-instruct-v0.3,high
pubmed,41088106,impulsivity fMRI functional connectivity,Effects of progressive aerobic training on neural synchrony and functional connectivity in internet gaming disorder: a randomized controlled fMRI study.,2025,BMC psychiatry,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,unclear,indirect,0.7,"Progressive moderate aerobic exercise reduced IGD symptoms and craving, alongside altered neural synchrony and connectivity in reward and control networks.",41088106,vllm:mistral-7b-instruct-v0.3,high
pubmed,39743174,impulsivity fMRI functional connectivity,The intrinsic functional connectivity of psychopathy and its relation to self-control.,2025,Biological psychology,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,Functional connections that correlated positively with psychopathy was mostly characterized by strong connections between the default mode network and salience network.,39743174,vllm:mistral-7b-instruct-v0.3,high
pubmed,26969418,impulsivity fMRI functional connectivity,Aberrant interhemispheric functional and structural connectivity in heroin-dependent individuals.,2017,Addiction biology,unknown,functional connectivity,impulsivity (general),heroin-dependent individuals,associated_with,unclear,,direct,0.8,"We observed significant reduction of VMHC in a number of regions, particularly the striatum/limbic system regions, and significant decrease in splenium and genu sub-regions of CC in HDI.",26969418,vllm:mistral-7b-instruct-v0.3,high
pubmed,37248201,impulsivity fMRI functional connectivity,Corticostriatal connectivity mediates the reciprocal relationship between parent-reported sleep duration and impulsivity in early adolescents.,2023,"Journal of child psychology and psychiatry, and allied disciplines",unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,reduced corticostriatal connectivity,direct,0.8,"We found that less sleep duration is significantly associated with higher positive and negative urgency, which are two affect-related components of impulsivity. In addition, we observed a link between short sleep duration and reduced corticostriatal connectivity.",37248201,vllm:mistral-7b-instruct-v0.3,high
pubmed,39559854,impulsivity fMRI functional connectivity,Connectivity-Based Real-Time Functional Magnetic Resonance Imaging Neurofeedback in Nicotine Users: Mechanistic and Clinical Effects of Regulating a Meta-Analytically Defined Target Network in a Double-Blind Controlled Trial.,2024,Human brain mapping,unknown,functional connectivity,impulsivity (general),nicotine users,associated_with,unclear,,unclear,0.5,The analysis yielded consistent connectivity alterations between the insula and anterior cingulate cortex (ACC) as well as the dorsal striatum and the ACC.,39559854,vllm:mistral-7b-instruct-v0.3,medium
pubmed,40200728,impulsivity fMRI functional connectivity,Reproducible Effects of Sex and Acquisition Order on Multiple Global Signal Metrics: Implications for Functional Connectivity Studies of Phenotypic Individual Differences Using fMRI.,2025,Brain and behavior,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.3,"relationships between FC and measures of affect, including depressed mood, anhedonia, and anxiety, and decision-making style, including impulsivity and sensation seeking, appear to be more inconsistent across the literature.",40200728,vllm:mistral-7b-instruct-v0.3,medium
pubmed,36987598,impulsivity fMRI functional connectivity,Transdiagnostic Connectome-Based Prediction of Craving.,2023,The American journal of psychiatry,unknown,functional connectivity,unknown,unknown,predicts,unclear,,direct,0.8,"CPM successfully predicted craving, thereby identifying a transdiagnostic 'craving network.'",36987598,vllm:mistral-7b-instruct-v0.3,high
pubmed,40541132,impulsivity fMRI functional connectivity,Food addiction severity is associated with decreased functional connectivity and responses to palatable food pictures in brain areas involved in emotion and cognitive control.,2025,"Clinical nutrition (Edinburgh, Scotland)",unknown,functional connectivity,impulsivity (general),obesity,associated_with,lower,unclear,direct,0.8,FA severity is associated with reduced activation in the dorsal striatum and pre-central gyrus for high appetizing images.,40541132,vllm:mistral-7b-instruct-v0.3,high
pubmed,28189592,impulsivity fMRI functional connectivity,Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity.,2017,NeuroImage,unknown,structural connectivity,motor impulsivity,unknown,associated_with,unclear,,unclear,0.7,"We found a double dissociation such that individual differences in white matter connectivity between the ventral striatum and the ventromedial prefrontal cortex and dorsolateral prefrontal cortex was associated with reward impulsivity, as measured by delay discounting.",28189592,vllm:mistral-7b-instruct-v0.3,high
pubmed,30273626,impulsivity fMRI functional connectivity,Mesolimbic connectivity signatures of impulsivity and BMI in early adolescence.,2019,Appetite,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,"Connectivity within this network which included the hippocampi, amygdalae, parahippocampal gyri and the regions of interest, correlated positively with impulsivity.",30273626,vllm:mistral-7b-instruct-v0.3,high
pubmed,39153422,impulsivity fMRI functional connectivity,A comprehensive systematic review of fMRI studies on brain connectivity in healthy children and adolescents: Current insights and future directions.,2024,Developmental cognitive neuroscience,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.5,rs-fMRI stands out as an appropriate technique for studying personality traits such as impulsivity and empathy.,39153422,vllm:mistral-7b-instruct-v0.3,medium
pubmed,39103090,impulsivity fMRI functional connectivity,Individualized prediction of online shopping addiction from whole-brain functional connectivity.,2024,Neuropsychologia,unknown,functional connectivity,impulsivity (general),Online shopping addiction,predicts,unclear,unclear,direct,0.8,The present study addressed this question by employing a connectome-based prediction model approach to predict the OSA tendency of healthy subjects from whole-brain resting-state functional connectivity.,39103090,vllm:mistral-7b-instruct-v0.3,high
pubmed,28231395,impulsivity fMRI functional connectivity,Functional connectivity in amygdalar-sensory/(pre)motor networks at rest: new evidence from the Human Connectome Project.,2017,The European journal of neuroscience,unknown,functional connectivity,unknown,unknown,associated_with,unclear,,unclear,0.5,We tested the hypothesis that the amygdala and sensory/(pre)motor cortices could be identified as part of the same resting-state functional connectivity network.,28231395,vllm:mistral-7b-instruct-v0.3,medium
pubmed,33236526,impulsivity fMRI functional connectivity,Reduced frontostriatal functional connectivity and associations with severity of Internet gaming disorder.,2021,Addiction biology,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,unclear,direct,0.8,"Decreased FC was predominantly observed in IGD subjects, with IGD subjects showing decreased FC between the putamen and superior frontal gyrus (SFG), middle frontal gyrus (MFG), and inferior frontal gyrus (IFG) and the ventral striatum and IFG, superior temporal gyrus, and MFG.",33236526,vllm:mistral-7b-instruct-v0.3,high
pubmed,38715980,impulsivity fMRI functional connectivity,Identifying ADHD-Related Abnormal Functional Connectivity with a Graph Convolutional Neural Network.,2024,Neural plasticity,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,unclear,unclear,0.7,"Our results suggest that the frontal, temporal, parietal, and cerebellar regions are likely the primary areas of dysfunction in individuals with ADHD.",38715980,vllm:mistral-7b-instruct-v0.3,high
pubmed,33564081,impulsivity fMRI functional connectivity,Alterations in reward network functional connectivity are associated with increased food addiction in obese individuals.,2021,Scientific reports,unknown,functional connectivity,impulsivity (general),food addiction,associated_with,higher,dysregulation of the dopaminergic pathway,direct,0.8,Individuals with food addiction showed greater connectivity between regions of the reward network suggesting dysregulation of the dopaminergic pathway.,33564081,vllm:mistral-7b-instruct-v0.3,high
pubmed,35835210,impulsivity fMRI functional connectivity,Fronto-striatal connectivity patterns account for the impact of methylphenidate on choice impulsivity among healthy adults.,2022,Neuropharmacology,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,reduces,direct,1.0,Acute MPH administration was found to reduce choice impulsivity at the group level.,35835210,vllm:mistral-7b-instruct-v0.3,high
pubmed,36244800,impulsivity fMRI functional connectivity,Neuroanatomical Correlates of Emotion-Related Impulsivity.,2023,Biological psychiatry,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,Lower cortical gyrification in the right lateral OFC was associated with high ERI severity.,36244800,vllm:mistral-7b-instruct-v0.3,high
pubmed,24878823,impulsivity fMRI functional connectivity,"Interindividual differences in cognitive flexibility: influence of gray matter volume, functional connectivity and trait impulsivity.",2015,Brain structure & function,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,Card-sorting performance correlated positively with FC between bilateral anterior insula and midcingulate cortex/supplementary motor area.,24878823,vllm:mistral-7b-instruct-v0.3,high
pubmed,40768779,impulsivity fMRI functional connectivity,Aberrant degree centrality and functional connectivity in patients with internet gaming disorder.,2025,Journal of psychiatric research,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,unclear,,unclear,0.8,This study combined degree centrality (DC) with functional connectivity (FC) analysis based on resting-state functional magnetic resonance imaging (rs-fMRI) to investigate the connectivity patterns of whole-brain functional networks at the voxel level in patients with IGD.,40768779,vllm:mistral-7b-instruct-v0.3,high
pubmed,36958794,impulsivity fMRI functional connectivity,Adaptive control of functional connectivity: dorsal and ventral limbic divisions regulate the dorsal and ventral neocortical networks.,2023,"Cerebral cortex (New York, N.Y. : 1991)",unknown,functional connectivity,impulsivity (general),unknown,regulates,unclear,feedforward (dorsal limbic division) and feedback (ventral limbic division),unclear,0.7,"The limbic networks at the apex of the cerebral hierarchy must then be responsible for the most general expectancies, which are propagated through the hierarchy to organize the multiple component network levels of experience and behavior.",36958794,vllm:mistral-7b-instruct-v0.3,high
pubmed,38598290,impulsivity fMRI functional connectivity,"Effects of bilateral tDCS over DLPFC on response inhibition, craving, and brain functional connectivity in Internet gaming disorder: A randomized, double-blind, sham-controlled trial with fMRI.",2024,Journal of behavioral addictions,unknown,functional connectivity,unknown,Internet gaming disorder,improves,unclear,transcranial direct current stimulation (tDCS),direct,0.7,"A significant group-by-time interaction was observed in response inhibition. After tDCS, only the active group showed a decrease in the stop-signal reaction time (SSRT).",38598290,vllm:mistral-7b-instruct-v0.3,high
pubmed,31665241,impulsivity fMRI functional connectivity,The structural connectivity of discrete networks underlies impulsivity and gambling in Parkinson's disease.,2019,Brain : a journal of neurology,unknown,functional connectivity,impulsivity (general),Parkinson's disease,underlies,unclear,,unclear,0.8,Impulsivity in Parkinson's disease may be mediated by faulty evaluation of rewards or the failure to inhibit inappropriate choices.,31665241,vllm:mistral-7b-instruct-v0.3,high
pubmed,32434751,impulsivity fMRI functional connectivity,Increased functional connectivity in gambling disorder correlates with behavioural and emotional dysregulation: Evidence of a role for the cerebellum.,2020,Behavioural brain research,unknown,functional connectivity,impulsivity (general),gambling disorder,correlates_with,higher,,direct,0.8,"GD patients displayed higher emotional and behavioural impairment than HC, together with an increased resting state functional connectivity in the network including anterior cingulate cortex, the caudate nucleus and nucleus accumbens, and within the cerebellum, in comparison with the control group.",32434751,vllm:mistral-7b-instruct-v0.3,high
pubmed,37721727,impulsivity fMRI functional connectivity,Acupuncture modulates the functional connectivity among the subcortical nucleus and fronto-parietal network in adolescents with internet addiction.,2023,Brain and behavior,unknown,functional connectivity,unknown,internet addiction,modulates,unclear,not yet clear,unclear,0.7,"Acupuncture has been demonstrated to be effective in alleviating IA; however, the mechanism is not yet clear.",37721727,vllm:mistral-7b-instruct-v0.3,high
pubmed,25282597,impulsivity fMRI functional connectivity,Differences in functional connectivity between alcohol dependence and internet gaming disorder.,2015,Addictive behaviors,unknown,functional connectivity,impulsivity (general),unknown,differences,unclear,,unclear,0.7,"Both AD and IGD subjects have positive functional connectivity between the dorsolateral prefrontal cortex (DLPFC), cingulate, and cerebellum. In addition, both groups have negative functional connectivity between the DLPFC and the orbitofrontal cortex.",25282597,vllm:mistral-7b-instruct-v0.3,medium
pubmed,25853901,impulsivity fMRI functional connectivity,Impaired functional connectivity within and between frontostriatal circuits and its association with compulsive drug use and trait impulsivity in cocaine addiction.,2015,JAMA psychiatry,unknown,functional connectivity,impulsivity (general),cocaine addiction,associated_with,unclear,,unclear,0.7,Cocaine addiction is associated with disturbed rsFC in several specific striatal-cortical circuits.,25853901,vllm:mistral-7b-instruct-v0.3,high
pubmed,36149062,impulsivity fMRI functional connectivity,Reduced brain activity and functional connectivity during creative idea generation in individuals with smartphone addiction.,2023,Social cognitive and affective neuroscience,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,unclear,direct,0.8,The prefrontal cortex (PFC) and temporal regions were less active during creative idea generation in the SAT group than in the HC group.,36149062,vllm:mistral-7b-instruct-v0.3,high
pubmed,27119360,impulsivity fMRI functional connectivity,Decreased functional connectivity of insula-based network in young adults with internet gaming disorder.,2016,Experimental brain research,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,reduced ability to inhibit motor responses to internet gaming or diminished executive control over craving for internet gaming,direct,0.8,"The IGD group showed decreased functional connectivity between left posterior insula and bilateral supplementary motor area and middle cingulated cortex, between right posterior insula and right superior frontal gyrus, and decreased functional integration between insular subregions.",27119360,vllm:mistral-7b-instruct-v0.3,high
pubmed,28888152,impulsivity fMRI functional connectivity,Altered functional connectivity to stressful stimuli in prenatally cocaine-exposed adolescents.,2017,Drug and alcohol dependence,unknown,functional connectivity,unknown,unknown,associated_with,unclear,,indirect,0.7,Prenatal cocaine exposure (PCE) is linked to addiction and obesity vulnerability. Neural responses to stressful and appetitive cues in adolescents with PCE versus those without have been differentially linked to substance-use initiation.,28888152,vllm:mistral-7b-instruct-v0.3,high
pubmed,38468374,impulsivity fMRI functional connectivity,Functional connectivity alterations in individuals with gaming disorder assessed by functional magnetic resonance imaging: a systematic review.,2025,Journal of addictive diseases,unknown,functional connectivity,unknown,Internet Gaming Disorder,associated_with,unclear,,unclear,0.7,The main findings reveal changes such as significant increases or decreases in functional connectivity in certain regions of the brain.,38468374,vllm:mistral-7b-instruct-v0.3,medium
pubmed,31362183,impulsivity fMRI functional connectivity,Oxytocin modulates alcohol-cue induced functional connectivity in the nucleus accumbens of social drinkers.,2019,Psychoneuroendocrinology,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,attenuates,direct,0.8,"Oxytocin application significantly reduced NAc connectivity with the cuneus and thalamo-occipital connectivity, while enhancing connectivity between the paracingulate gyrus and precentral gyrus.",31362183,vllm:mistral-7b-instruct-v0.3,high
pubmed,31401546,impulsivity fMRI functional connectivity,Functional connectivity of emotional well-being: Overconnectivity between default and attentional networks is associated with attitudes of anger and aggression.,2019,Psychiatry research. Neuroimaging,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,decreased response inhibition,direct,0.7,Functional connectivity between the default and attentional networks was positively correlated with scores of attitudes of anger and aggression.,31401546,vllm:mistral-7b-instruct-v0.3,high
pubmed,25073506,impulsivity fMRI functional connectivity,"Cortical thinning, functional connectivity, and mood-related impulsivity in schizophrenia: relationship to aggressive attitudes and behavior.",2014,The American journal of psychiatry,unknown,functional connectivity,impulsivity (general),schizophrenia,associated_with,unclear,,unclear,0.8,"Urgency scores correlated with reduced cortical thickness in ventral prefrontal regions including the right frontal pole, the medial and lateral orbitofrontal gyrus and inferior frontal gyri, and the rostral anterior cingulate cortex. In patients, reduced resting-state functional connectivity in some of these regions was associated with higher urgency.",25073506,vllm:mistral-7b-instruct-v0.3,high
pubmed,24367675,impulsivity fMRI functional connectivity,Increased functional connectivity between prefrontal cortex and reward system in pathological gambling.,2013,PloS one,unknown,functional connectivity,nonplanning impulsivity,pathological gambling,associated_with,higher,unclear,direct,0.8,"PG patients demonstrated increased connectivity from the right middle frontal gyrus to the right striatum as compared to controls, which was also positively correlated with nonplanning aspect of impulsiveness,",24367675,vllm:mistral-7b-instruct-v0.3,high
pubmed,40032530,impulsivity fMRI functional connectivity,Cocaine Self-Administration Increases Impulsive Decision-Making in Low-Impulsive Rats Associated with Impaired Functional Connectivity in the Mesocorticolimbic System.,2025,eNeuro,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,reduced functional connectivity and DA receptor expression,direct,0.8,"Chronic cocaine SA selectively increased impulsive choice in low-impulsive rats. Resting-state fMRI analysis revealed a negative correlation between impulsivity and functional connectivity between the midbrain and frontal cortex, as well as between the thalamus and frontal cortex in low-impulsive rats.",40032530,vllm:mistral-7b-instruct-v0.3,high
pubmed,39419186,impulsivity fMRI functional connectivity,Alternations voxel-wise interhemispheric and intrahemipheric functional connectivity dynamics in internet gaming disorder.,2025,Journal of affective disorders,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,unclear,,direct,0.8,Individuals with internet gaming disorder (IGDs) have aberrant functional connection patterns between multiple brain regions and networks.,39419186,vllm:mistral-7b-instruct-v0.3,high
pubmed,34469847,impulsivity fMRI functional connectivity,Sex-specific frontal-striatal connectivity differences among adolescents with externalizing disorders.,2021,NeuroImage. Clinical,unknown,functional connectivity,impulsivity (general),externalizing disorders,associated_with,unclear,,direct,0.8,The findings provide evidence supporting sex differences in both ventral striatal-ventromedial prefrontal and medial-lateral prefrontal functional networks in youth with externalizing disorders.,34469847,vllm:mistral-7b-instruct-v0.3,high
pubmed,36662797,impulsivity fMRI functional connectivity,The continuum of attention dysfunction: Evidence from dynamic functional network connectivity analysis in neurotypical adolescents.,2023,PloS one,unknown,dynamic connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.7,We found that dynamic FNC analysis detects significant differences in large-scale neural connectivity as a function of individual differences in attention and impulsivity.,36662797,vllm:mistral-7b-instruct-v0.3,high
pubmed,30054871,impulsivity fMRI functional connectivity,Internet gaming disorder: deficits in functional and structural connectivity in the ventral tegmental area-Accumbens pathway.,2019,Brain imaging and behavior,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,unclear,direct,0.8,Both the NAc and medial orbitofrontal cortex (mOFC) showed lower RSFC with VTA in IGD subjects compared with controls.,30054871,vllm:mistral-7b-instruct-v0.3,high
pubmed,28777996,impulsivity fMRI functional connectivity,Neural connectivity moderates the association between sleep and impulsivity in adolescents.,2017,Developmental cognitive neuroscience,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.6,"Poor sleep quality was related to greater affect-related impulsivity among adolescents with low, but not high, connectivity.",28777996,vllm:mistral-7b-instruct-v0.3,medium
pubmed,34262129,impulsivity fMRI functional connectivity,Dorsal and ventral striatal functional connectivity shifts play a potential role in internet gaming disorder.,2021,Communications biology,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,unclear,direct,0.8,IGD relative to RGU subjects showed higher dorsal-striatum-to-MFG functional connectivity.,34262129,vllm:mistral-7b-instruct-v0.3,high
pubmed,30277562,impulsivity fMRI functional connectivity,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",30277562,vllm:mistral-7b-instruct-v0.3,high
pubmed,41667050,impulsivity fMRI functional connectivity,Task-based functional connectivity in internet gaming disorder: A systematic review.,2026,Progress in neuro-psychopharmacology & biological psychiatry,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,unclear,direct,0.8,"During reward responsiveness tasks, IGD individuals demonstrated a pattern of increased FC of reward network regions.",41667050,vllm:mistral-7b-instruct-v0.3,high
