record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error
555,27894158,Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.,2018,Addiction biology,attentional impulsivity resting-state fMRI,ventral striatum,functional connectivity,attentional impulsivity,Internet gaming disorder,remediation_of,lower,decrease_in_functional_connectivity,direct,0.8,"Moreover, compared with CBI-, CBI+ showed significantly greater decrease in VS-lIPL connectivity, along with amelioration in addiction severity following the intervention.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,lower,"The sentence clearly supports the claim by stating a direct relationship between the intervention and a decrease in functional connectivity, which is associated with the phenotype of attentional impulsivity.",
565,36747838,Individual Differences in Delay Discounting are Associated with Dorsal Prefrontal Cortex Connectivity in Youth.,2023,bioRxiv : the preprint server for biology,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,nonplanning impulsivity,unknown,associated_with,higher,,direct,0.85,"These analyses revealed that individual differences in delay discounting were associated with patterns of connectivity emanating from the left dorsal prefrontal cortex, a hub of the default mode network.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence clearly supports the phenotype (nonplanning impulsivity), feature (functional connectivity), relationship (associated_with), direction (higher), and directness (direct) when stated.",
571,37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,2023,Journal of behavioral addictions,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,gambling disorder,correlates_with,lower,,direct,0.9,"Right NAcc 11C-MADAM binding potential correlated with attentional impulsivity in individuals with gambling disorder (r = -0.73, p = 0.005).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,lower,"The sentence directly states a correlation between right NAcc 11C-MADAM binding potential and attentional impulsivity in individuals with gambling disorder, which matches the extracted claim.",
575,28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,2017,Progress in neuro-psychopharmacology & biological psychiatry,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),"Internet gaming disorder, childhood ADHD",correlates_with,unclear,,direct,0.75,The strength of connectivity between the PCC and cerebellum (crus II) was positively correlated with self-reporting scales reflecting impulsiveness.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,positively,"The sentence clearly supports the extracted claim, mentioning a direct association between the strength of connectivity and impulsiveness.",
577,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,"default mode network, ventral attention network, sensorimotor network, limbic network",BOLD variability,attentional impulsivity,internet gaming disorder,correlates_with,lower,,direct,0.85,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN)",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,BOLD variability,lower,"The sentence directly states that IGD individuals have lower within-network variability in the DMN, which is part of the default mode network, ventral attention network, sensorimotor network, and limbic network. This supports the claim of attentional impulsivity correlating with lower BOLD variability in these networks.",
585,34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,2021,PloS one,attentional impulsivity resting-state fMRI,unknown,unknown,attentional impulsivity,ADHD subtypes (inattentive and combined),correlates_with,lower,,indirect,0.7,"Children with ADHD had lower structural connectivity and network efficiency in the DMN, without significant group differences in functional networks.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,network efficiency,lower,"The sentence clearly supports the claim, mentioning a specific phenotype (attentional impulsivity), feature (network efficiency), and direction (lower). The relationship is also clearly stated as correlating with the phenotype. The directness is indirect, but this is consistent with the claim. There is no overclaiming, as the sentence only mentions a group difference in structural connectivity, not a phenotype-feature association.",
591,39339712,Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder.,2024,Nutrients,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,attentional impulsivity,functional connectivity,,The sentence partially supports the claim but needs revision or is indirect. The direction and directness are unclear.,
598,10570690,What is attention-deficit/hyperactivity disorder?,1999,Pediatric clinics of North America,attentional impulsivity functional connectivity,unknown,unknown,attentional impulsivity,unknown,unknown,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,,,,
607,9571295,Frontal lobe functions and dysfunctions.,1998,Clinical EEG (electroencephalography),attentional impulsivity functional connectivity,unknown,unknown,attentional impulsivity,unknown,unknown,unclear,,unclear,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,no,no,no,no,attentional impulsivity,behavioral,positive,"The sentence does not explicitly mention a feature type or relationship, but it does mention a phenotype. The direction is unclear, but the corrected direction is assumed to be positive based on the context of the paper title.",
608,39284401,"Transcranial Magnetic Stimulation-Induced Plasticity Improving Cognitive Control in Obsessive-Compulsive Disorder, Part II: Task-Based Neural Predictors of Treatment Response.",2025,Biological psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,Obsessive-Compulsive Disorder,associated_with,lower,,direct,0.75,Lower precuneus activation with increased planning taskload was correlated with symptom reduction in the dorsolateral prefrontal cortex group.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,attentional impulsivity,functional connectivity,lower,"The sentence does not directly support the direction of the claim. The direction of the claim is 'lower', but the sentence states 'lower precuneus activation', which is a different direction. The sentence also does not directly support the directness of the claim, as it does not name both phenotype and feature. The phenotype 'attentional impulsivity' is supported, as it is mentioned in the diagnostic context. The feature 'functional connectivity' is also supported, as it is implied by the mention of 'activation' and 'cortical group'. The relationship 'associated_with' is supported, as the sentence states 'correlated with'. The brain system is not supported, as it is not mentioned in the sentence. The mechanism is not supported, as it is not mentioned in the sentence.",
630,22901705,Alterations in regional homogeneity of resting-state brain activity in internet gaming addicts.,2012,Behavioral and brain functions : BBF,motor impulsivity resting-state fMRI,unknown,BOLD variability,motor impulsivity,internet gaming addiction,correlates_with,higher,,direct,0.8,"Comparing to the healthy controls, IGA subjects show enhanced ReHo in brainstem, inferior parietal lobule, left posterior cerebellum, and left middle frontal gyrus. All of these regions are thought related with sensory-motor coordination.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,0,drop,no,no,no,no,no,no,,,,"The sentence does not mention motor impulsivity, BOLD variability, or any relationship between them. It only talks about ReHo in brain regions related to sensory-motor coordination in internet gaming addicts compared to healthy controls.",
635,25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,2015,Neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,Parkinson disease with and without impulse control disorders,associated_with,lower,,direct,0.85,"The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus, as well as a trend toward a functional disconnection between several motor and associative striatal regions and limbic, associative, and motor cortical regions.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,nonplanning impulsivity,functional connectivity,lower,"The sentence partially supports the claim because it mentions a specific type of impulsivity, but the direction of the association is not explicitly stated as lower. The directness of the association is also not clearly stated as direct between the phenotype and feature, but rather between brain regions.",
640,28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,2017,Brain : a journal of neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,obsessive-compulsive disorder,associated_with,higher,,direct,0.9,We show that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity with less accumulation of evidence during probabilistic uncertainty and in enhancing delay discounting.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence directly supports the association between the subthalamic nucleus and nonplanning impulsivity, which is a type of decisional impulsivity. The direction of the association is also correctly captured as 'higher'. The feature type is also correctly identified as 'functional connectivity'.",
647,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,Internet gaming disorder,associated_with,higher,,direct,0.7,"subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,nonplanning impulsivity,functional connectivity,higher,"The sentence partially supports the claim, but the direction and directness need to be revised to match the extracted claim. The sentence does not explicitly mention nonplanning impulsivity, but it can be inferred as the phenotype is related to IGD. The feature type is also inferred as functional connectivity from the context of the sentence.",
653,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,default mode network,functional connectivity,nonplanning impulsivity,"ADHD-C, ADHD-I, HCs",correlates_with,higher,,direct,0.8,The hypo-connectivity linking the DMN (Default-PFC7_L) and SMN (SomMot27_L) was correlated with both higher SNAP-IV Hyperactivity/Impulsivity and Total scores.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence clearly supports the claim by stating a correlation between hypo-connectivity in the default mode network and higher SNAP-IV Hyperactivity/Impulsivity and Total scores, which is a measure of nonplanning impulsivity.",
658,40260305,Effective connectivity analysis of response inhibition functional network.,2025,Frontiers in neuroscience,motor impulsivity functional connectivity,"salience/ventral attention network, frontoparietal/control network, ventral default mode network, somatomotor network",dynamic connectivity,nonplanning impulsivity,unknown,correlates_with,unclear,,direct,0.8,"Finally, correlation analyses between self-reported impulsivity levels and causal network interactions revealed that highly impulsive individuals require greater interhemispheric integration between the right and left ECNs for effective inhibition, as well as a causal excitatory modulation from the right executive control network (rECN) to the vDMN.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,dynamic connectivity,increases,"The sentence clearly supports the phenotype (nonplanning impulsivity), feature type (dynamic connectivity), relationship (correlates_with), and direction (increases) when stated. The sentence also directly names both the phenotype and feature, supporting the directness of the claim.",
665,39218589,[A review of functional electrical stimulation based on brain-computer interface].,2024,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,motor impulsivity functional connectivity,unknown,unknown,unknown,unknown,unknown,unclear,,unclear,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,0,drop,no,no,no,no,no,no,,,,"The sentence does not mention any phenotype, feature, relationship, or direction, making it unsupported for the extracted claim.",
668,35277392,Prefrontal Cortical Connectivity Mediates Locus Coeruleus Noradrenergic Regulation of Inhibitory Control in Older Adults.,2022,The Journal of neuroscience : the official journal of the Society for Neuroscience,motor impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,unknown,mediates,unclear,,direct,0.8,"We confirm that better response inhibition is correlated with locus coeruleus integrity and stronger connectivity between presupplementary motor area (preSMA) and right inferior frontal gyrus (rIFG), but not volumes of the prefrontal cortical regions.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,yes,no,nonplanning impulsivity,functional connectivity,positive,"The sentence supports the phenotype (nonplanning impulsivity) and feature (functional connectivity), but the direction is unclear. The relationship (mediates) is not explicitly stated in the sentence, but it can be inferred. The directness is supported as the sentence names both phenotype and feature. However, the direction needs to be corrected to positive as better response inhibition is correlated with stronger connectivity.",
670,41281564,Associations between structural injury and task-based corticomuscular connectivity after stroke.,2025,Frontiers in neurology,motor impulsivity functional connectivity,unknown,structural connectivity,motor impulsivity,stroke,correlates_with,unclear,,indirect,0.5,"greater injury correlated with higher coherence between electrodes overlying the supplementary motor area and affected extensor digitorum (high beta: ρ = 0.83, p = 0.001).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,structural connectivity,positive,"The sentence clearly supports the claim, mentioning a correlation between greater injury and higher coherence between electrodes overlying the supplementary motor area and affected extensor digitorum, which is a type of structural connectivity. The direction of the correlation is positive, as higher coherence is associated with greater injury.",
695,31907881,Human Brain Imaging Links Dopaminergic Systems to Impulsivity.,2020,Current topics in behavioral neurosciences,motor impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,unknown,correlates_with,lower,,direct,0.85,striatal D2-type receptor availability shows positive correlation with motor response inhibition and cognitive flexibility.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,motor response inhibition and cognitive flexibility,functional connectivity,higher,"The sentence mentions a positive correlation, which is the opposite of the extracted direction. The sentence also mentions motor response inhibition and cognitive flexibility, which are the feature and phenotype in the extracted claim.",
700,33304251,Neural Basis of Increased Cognitive Control of Impulsivity During the Mid-Luteal Phase Relative to the Late Follicular Phase of the Menstrual Cycle.,2020,Frontiers in human neuroscience,ADHD impulsivity resting-state fMRI connectivity,unknown,functional connectivity,nonplanning impulsivity,attention deficit hyperactivity disorder,correlates_with,lower,cyclical gonadal hormones affect cognitive control of impulsive behavior via DS-dlPFC circuitry,direct,0.8,"DS-dlPFC functional connectivity magnitude correlated negatively with psychometric impulsivity scores during the late FP, consistent with our behavioral data and further indicating that relative estradiol levels may play an important role in augmenting cognitive control.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning nonplanning impulsivity, functional connectivity, and a negative correlation, which matches the 'correlates_with' relationship and 'lower' direction.",
