pmid,title,response,mentions_pmid,has_anchored_sentence,unparseable_as_schema,error
26460483,Lateral prefrontal model-based signatures are reduced in healthy individuals with high trait impulsivity.,"This study, published in Translational Psychiatry in 2015 (PMID: 26460483), investigates the neural and behavioral correlates of impulsivity in healthy individuals using a sequential decision-making task and neuroimaging techniques. The research focuses on distinguishing between model-free and model-based control mechanisms, which are thought to underlie habitual and goal-directed behaviors, respectively.

The study involved 50 healthy participants selected based on their scores on the Barratt Impulsiveness Scale, placing them at the upper and lower ends of the impulsivity spectrum. Participants completed the task while undergoing functional magnetic resonance imaging (fMRI) and structural MRI scans. Computational algorithms were used to analyze both behavioral and fMRI data, specifically targeting model-free and model-based control processes.

Key findings indicate that while there was no difference in the overall balance between model-free and model-based control between high-impulsive and low-impulsive individuals, high-impulsive individuals exhibited a slight but significant bias towards model-free control. Notably, the right lateral prefrontal cortex, which is typically associated with model-based control, showed reduced activity in high-impulsive individuals. This suggests that high impulsivity may be linked to a shift towards more habitual, less flexible decision-making processes.

Additionally",True,False,True,
25738502,Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.,"This study, identified by the PMID 25738502, investigates the neural basis of Internet Gaming Disorder (IGD) through neuroimaging techniques. Specifically, it examines interhemispheric resting-state functional connectivity (rsFC) in adolescents with IGD using a voxel-mirrored homotopic connectivity (VMHC) method. The research compares 17 participants diagnosed with IGD to 24 healthy controls, matched for age, gender, and educational background.

The findings reveal that individuals with IGD exhibit reduced interhemispheric rsFC in several regions of the prefrontal cortex, including the superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), and middle frontal gyrus. These results suggest that there might be a disruption in the communication between the two hemispheres of the brain, particularly in the prefrontal lobes, which are crucial for executive functions such as impulse control and decision-making.

Furthermore, the study correlates these findings with the severity of gaming behavior, as measured by the Chen Internet Addiction Scale (CIAS). A significant negative correlation was found between CIAS scores and VMHC in the superior frontal gyrus (orbital part), indicating that higher levels of gaming addiction are associated with greater impairment in",True,False,True,
29034964,Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder.,"This study, identified by PMID: 29034964, investigates hemispheric asymmetry in the frontolimbic cortex among young adults with Borderline Personality Disorder (BPD) using magnetic resonance imaging (MRI). The research compares brain structures, including gray matter volume, surface area, and cortical thickness, in the anterior insula (AI) and anterior cingulate cortex (ACC) between BPD patients and healthy controls. Key findings indicate that BPD patients exhibit reduced cortical thickness in the left ACC and decreased surface area and gray matter volume in the left AI compared to healthy controls. Additionally, significant group-hemisphere interactions were found for AI and ACC, suggesting that BPD patients have greater frontolimbic cortex asymmetry. Notably, this asymmetry correlates with higher scores on the attention subscale of the Barratt Impulsiveness Scale, highlighting a link between frontolimbic asymmetry and impulsivity in BPD. These results contribute to understanding the neural basis of impulsivity and its role in BPD pathology.",True,False,True,
39796107,The Relationship Between Impulsivity Traits and In Vivo Cerebral Serotonin Transporter and Serotonin 2A Receptor Binding in Healthy Individuals: A Double-Tracer PET Study with C-11 DASB and C-11 MDL100907.,"This study, as detailed in the abstract (PMID: 39796107), investigates the relationship between impulsivity traits and serotonergic activity in healthy individuals using positron emission tomography (PET) with two different tracers: [11C]DASB for serotonin transporter (5-HTT) and [11C]MDL100907 for serotonin 2A (5-HT2A) receptors. The study included 26 participants who underwent 3-Tesla MRI and PET scans. The binding potential (BPND) of the tracers was calculated using the simplified reference tissue model with cerebellar gray matter as the reference region. Impulsivity was assessed using the Barratt Impulsiveness Scale-11 (BIS-11).

The findings indicate a significant positive correlation between non-planning impulsiveness and 5-HT2A receptor availability in the caudate nucleus (CAU) and several other brain regions including the prefrontal cortex (PFC), ventromedial PFC, orbitofrontal cortex (OFC), insula (INS), amygdala (AMYG), putamen, ventral striatum, and thalamus. Additionally, higher scores on the",True,False,True,
32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.","This study, identified by PMID 32121585, investigates the use of EEG-based functional connectivity, neuropsychological performance, and impulsivity measures to classify individuals with alcohol use disorder (AUD) from healthy controls. The research employed a random forest classification model and found that the model achieved an accuracy of 80%, identifying specific features that contribute to distinguishing between the two groups.

Key findings include:
- EEG source functional connectivity (FC) of the default mode network (DMN) was a significant factor, with 29 out of 66 connections showing hyperconnectivity in the AUD group, suggesting neural hyperexcitability and impulsivity.
- Neuropsychological tests, particularly the visual span test (VST) and the Tower of London test (TOLT), also contributed to the classification, with specific variables from these tests being significant.
- Impulsivity measures from the Barratt impulsiveness scale (BIS) were fully significant in the classification process, indicating heightened impulsivity in the AUD group.
- The parahippocampal region emerged as a major hub in the DMN, showing hyperconnectivity with other DMN regions, possibly due to neural damage from chronic drinking, leading to cognitive impairments such as memory deficits and blackouts.
",True,False,True,
31284029,Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions.,"This study, identified by PMID: 31284029, explores the relationship between trait impulsivity and the resting-state functional connectivity (rsFC) of the amygdala and its subregions. Trait impulsivity, characterized by a tendency to act without considering potential negative outcomes, is linked to various maladaptive behaviors. The research involved 292 twin participants from late adolescence to young adulthood, aiming to investigate the genetic and neural basis of this trait.

The findings indicate that trait impulsivity is positively correlated with rsFC between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC), as well as between specific subregions of the amygdala and other brain areas. Specifically, the left basolateral (BL) amygdala shows positive correlations with the right DLPFC and right inferior frontal gyrus, while the right superficial (SF) amygdala correlates with the dorsal anterior cingulate cortex and right anterior insula.

Genetic modeling analyses revealed significant genetic overlap between trait impulsivity and the rsFC of the left full amygdala and the left BL amygdala with the right DLPFC. Approximately 82% and 60% of the phenotypic associations were attributed to these overlapping",True,False,True,
41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,"This study investigates the intrinsic functional connectivity alterations in medication-naïve children with combined (ADHD-C) and inattentive (ADHD-I) subtypes of Attention-Deficit/Hyperactivity Disorder (ADHD) using surface-based graph theoretical analysis (GTA) and functional connectivity (FC) methods. The research involved 43 children with ADHD-C, 35 with ADHD-I, and 31 healthy controls (HCs).

Key findings include significant intra- and inter-network functional connectivity disruptions in the default mode (DMN), ventral attentional (VAN), and somatosensory-motor (SMN) networks among children with ADHD. Specifically, the ADHD-C group exhibited more pronounced FC abnormalities in the SMN and DMN networks compared to HCs, while the ADHD-I group showed more abnormal FC between the VAN and dorsal attentional network (DAN). Notably, the ADHD-C group had significantly weaker intra-SMN and SMN-DMN connectivity compared to the ADHD-I group.

The study also found that children with ADHD generally displayed reduced global modularity, assortativity, and disrupted nodal centrality in the left lateral prefrontal cortex (PFCl1_L). Higher scores on the FRCQ (Fidgetiness-Rest",False,False,True,
35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,"This study, as detailed in the abstract of the paper with PMID 35007715, investigates the neural basis of risk-taking behavior in humans, particularly focusing on its relationship with impulsivity. The research utilized data from 18,740 participants from the UK Biobank, employing a combination of self-reported risk-taking measures, resting-state functional connectivity analysis, and behavioral assessments.

Key findings indicate that individuals who exhibit higher levels of risk-taking show significantly increased functional connectivity within the medial orbitofrontal cortex (mOFC) and ventromedial prefrontal cortex (VMPFC), specifically with the parahippocampal areas. These connections were robustly validated across multiple datasets, suggesting their reliability. Importantly, the study also found that higher risk-taking scores correlated with increased alcohol consumption and cannabis use, as well as reduced anxious feelings, indicating a complex interplay between risk-taking behaviors and various psychological traits.

The mOFC, known for its role in processing reward value and pleasure, appears to play a crucial role in mediating risk-taking behavior. The enhanced connectivity observed in this region suggests that it may exert a stronger influence on decision-making processes in individuals predisposed to taking risks. Additionally, the involvement of the anterior cingulate",True,False,True,
40630648,Identifying a Biological Signature of Trauma-Related Neurodegeneration Following Repeated Traumatic Brain Injuries Compared with Healthy Controls.,"This study aimed to identify a biological signature of trauma-related neurodegeneration following repeated traumatic brain injuries (TBIs) compared to healthy controls. The research utilized a comprehensive assessment protocol including MRI, PET scans for tau and Aβ, blood draws, subjective symptom reports, and objective neurocognitive assessments. The participants included individuals with a history of multiple TBIs and a healthy control group.

Key findings include:
- The TBI group reported significantly higher scores on measures of subjective symptoms, including the Neurobehavioral Symptom Inventory (NSI), PTSD Checklist for DSM-5 (PCL-5), Brief Symptom Inventory-18 (BSI-18), Buss Perry Aggression Questionnaire (BPAQ), Epworth Sleepiness Severity (ESS), and Insomnia Severity Index (ISI) compared to the control group.
- No statistically significant differences were found between the TBI group and the control group in neurocognitive outcomes, Aβ or tau PET, MRI volumetrics, or plasma biomarkers.
- Volumetric changes in the amygdala were associated with several symptom domains in the TBI group, suggesting that amygdala abnormalities might serve as early biomarkers for chronic symptom burden in this population.

Notably, the study did not find significant differences in core",False,False,True,
40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,"This study explores the impact of subthalamic deep brain stimulation (STN-DBS) on non-motor outcomes in Parkinson's Disease (PD) patients, focusing particularly on impulsivity. Utilizing a retrospective analysis of 56 PD patients who underwent bilateral STN-DBS, the researchers employed principal component analysis (PCA) to compress extensive neuropsychiatric and neuropsychological outcome scores into four main dimensions. These dimensions were interpreted to represent general non-motor improvement, mood and cognition improvement with trait impulsivity worsening, cognition improvement alone, and empathy and impulsive-compulsive behavior improvement.

The study identified specific structural connections between the frontal cortex and the subthalamic nucleus that were associated with changes along these dimensions. By stimulating these tracts, the researchers were able to estimate changes in individual symptom outcomes. In an independent validation dataset of 68 patients, the tract model successfully predicted changes in depression outcomes.

The findings suggest that specific neural pathways may be targeted to modulate particular non-motor symptoms, including impulsivity, through STN-DBS. This approach could lead to more personalized and effective treatment strategies for PD patients, enhancing the management of non-motor symptoms beyond just motor improvements.",False,False,True,
32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,"This study, identified by PMID: 32987241, explores the relationship between intrinsic functional connectivity within and between the cognitive control network (CCN) and the default mode network (DMN) and their association with changes in cognitive control performance over a two-year period. The research involved 109 healthy participants ranging in age from eight to thirty-eight, who underwent fMRI scans and cognitive assessments at two different points in time.

Key findings include:
- Increased within-network connectivity in the central and left default mode network (DMN) was linked to improved memory performance.
- Decreased connectivity between the posterior parietal nodes of the CCN and DMN, as well as between the left and right dorsolateral prefrontal nodes, correlated with enhanced cognitive performance.

These results suggest that changes in intrinsic connectivity within these networks can directly influence cognitive control functions, which are essential for daily social, occupational, and emotional functioning. The study's longitudinal design provides valuable insights into the dynamic nature of these neural networks and their role in cognitive flexibility and adaptability. The findings imply that interventions aimed at modulating intrinsic connectivity could potentially enhance cognitive function, which may have significant implications for both healthy aging and the treatment of cognitive impairments.",True,False,True,
26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.,"This study explores the relationship between impulsivity, ventral striatal dopamine D2-type receptor availability, and mesocorticolimbic resting-state functional connectivity (RSFC) in methamphetamine users. The research involved two studies with a total of 75 participants, including both methamphetamine-dependent individuals and healthy controls.

In the first study, 19 methamphetamine-dependent participants and 26 healthy controls underwent positron emission tomography (PET) to measure ventral striatal dopamine D2-type receptor availability and functional magnetic resonance imaging (fMRI) to assess mesocorticolimbic RSFC using a midbrain seed. The findings revealed a significant interaction effect between group and ventral striatal binding potential (BPND) on RSFC. Specifically, there was a negative relationship between ventral striatal BPND and RSFC between the midbrain and striatum, orbitofrontal cortex, and insula in methamphetamine-dependent participants, while this relationship was positive in the control group.

The second study, involving 20 methamphetamine-dependent participants and 18 healthy controls, further explored the relationship between RSFC and impulsivity. Participants completed the Barratt Impulsiveness Scale, and the results indicated an interaction between group and RSFC on impulsivity. Methamphetamine-dependent",False,False,True,
41281564,Associations between structural injury and task-based corticomuscular connectivity after stroke.,"This study explores the relationship between structural injury and task-based corticomuscular connectivity in individuals with early subacute stroke. The research focuses on the corticospinal tract (CST) injury and integrity, measured using structural and diffusion-weighted imaging, and its association with corticomuscular coherence (CMC) during a grip task. CMC was assessed in frequency bands relevant to neural injury and motor function.

The study included 30 individuals with early subacute stroke, but only 21 completed the grip task. No significant structure-function associations were observed across the entire group. However, within specific subgroups based on CST injury and integrity, some significant correlations emerged. In the mild-moderate CST injury subgroup, greater injury was associated with higher coherence between electrodes overlying the supplementary motor area and the affected extensor digitorum in the high beta frequency band (ρ = 0.83, p = 0.001). Conversely, in the subgroup with higher CST integrity, CST integrity positively correlated with coherence between electrodes overlying the ipsilesional primary motor cortex and the affected biceps in the low beta frequency band (r = 0.94, p = 0.0001).

These findings highlight the complexity of structure-function relationships",False,False,True,
38018143,Converging Evidence for Frontopolar Cortex as a Target for Neuromodulation in Addiction Treatment.,"This PubMed abstract discusses the emerging use of noninvasive brain stimulation techniques, specifically transcranial electrical stimulation (tES) and transcranial magnetic stimulation (TMS), in the treatment of substance use disorders. The review highlights the frontopolar cortex as a promising therapeutic target, supported by various types of evidence including lesion-based maps, functional MRI-based maps, tES studies, TMS studies, and dose-response relationships. The frontopolar cortex has been identified as a key region due to its involvement in cognitive control and decision-making processes, which are often impaired in individuals with substance use disorders. The review emphasizes the need for personalized treatment approaches, considering individual differences in brain state, trait, and electric field distribution patterns. This evidence suggests that optimizing treatment through context, target, dose, and timing could enhance clinical outcomes in future clinical trials for substance use disorders. The study is based on a comprehensive review of existing literature and provides a strong foundation for further research in this area.",False,False,True,
25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,"This study, identified by PMID: 25925985, investigates the relationship between impulse control disorders (ICDs) and corticostriatal connectivity in patients with Parkinson's disease (PD). Using functional magnetic resonance imaging (fMRI), the researchers compared the resting-state functional connectivity in the striatum between three groups: patients with PD and ICDs, patients with PD without ICDs, and healthy controls.

The findings indicate that the presence of ICDs in PD patients is linked to impaired functional connectivity between the left anterior putamen and specific cortical regions, including the left inferior temporal gyrus and the left anterior cingulate gyrus. There was also a trend towards disconnection between several motor and associative striatal regions and limbic, associative, and motor cortical regions. Notably, patients without ICDs showed no differences in corticostriatal connectivity when compared to healthy controls. Additionally, a cortical thickness analysis did not reveal any significant differences among the three study subgroups.

These results suggest that altered corticostriatal connectivity may play a role in the development of ICDs in PD, highlighting the importance of this neural network in impulse control. Further research could explore potential therapeutic targets or interventions aimed at modulating these connectivity patterns.",True,False,True,
29946511,Abnormal cortical gyrification in criminal psychopathy.,"This study, identified by PMID: 29946511, investigates the relationship between impulsivity and neuroimaging markers in individuals with psychopathy. The researchers used a sample of 716 adult male inmates and measured the local gyrification index (LGI), a measure of cortical complexity, in relation to scores from the Hare Psychopathy Checklist-Revised (PCL-R).

The findings indicate that higher PCL-R scores, which reflect psychopathic traits, are associated with reduced gyrification in specific brain regions. Specifically, the study found negative associations between PCL-R scores and LGI in the right hemisphere's midcingulate cortex (MCC) and adjacent areas of the superior frontal gyrus and lateral superior parietal cortex. Additionally, PCL-R Factor 1 scores, which assess interpersonal and affective traits, predicted lower LGI in the right MCC and adjacent dorsomedial frontal cortex, as well as higher LGI in bilateral occipital cortex. Notably, PCL-R Factor 2 scores, which relate to impulsivity and antisocial behaviors, did not show significant associations with LGI in any regions.

These results suggest that certain aspects of psychopathy, particularly those related to interpersonal and affective traits, are linked to specific structural abnormalities",True,False,True,
40260305,Effective connectivity analysis of response inhibition functional network.,"This study, identified by PMID: 40260305, investigates the effective connectivity (EC) of functional networks involved in response inhibition using dynamic causal modeling (DCM) and independent component analysis (ICA). The researchers used a Go-NoGo fMRI task with 19 healthy participants to explore the neural mechanisms underlying inhibition.

The study identified four key functional networks activated during correct motor response inhibition: the salience network (SN), the right and left executive control networks (ECNs), and the ventral default mode network (vDMN). Notably, the vDMN was found to have a significant causal inhibitory influence on the left ECN. When response inhibition failed, the SN, bilateral ECNs, and somatomotor network (SMN) were prominently activated. Additionally, there was a significant correlation between the inhibitory influence from the SMN to the SN and the commission error rate.

Furthermore, the study correlated self-reported impulsivity levels with causal network interactions. Highly impulsive individuals required greater interhemispheric integration between the right and left ECNs for effective inhibition. There was also a causal excitatory modulation from the right executive control network (rECN) to the vDMN in these individuals.

Overall, the findings suggest complex hierarchical dynamics",True,False,True,
31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,"This study, identified by PMID: 31427669, investigates the impact of mindfulness meditation on impulsivity and its associated neurobiological correlates in healthy adults. After an eight-week mindfulness intervention, no significant reduction in impulsivity was observed on tasks such as the go/no-go task or the Barratt Impulsiveness Scale (BIS-11). Similarly, there were no notable changes in neural correlates of impulsivity, including frontostriatal gray matter, functional connectivity, and dopamine levels, when comparing the mindfulness group to active or wait-list control groups.

Long-term meditators (LTMs) did not exhibit different performance on the go/no-go task compared to meditation-naïve participants (MNPs). However, LTMs reported lower attentional impulsivity but higher motor and non-planning impulsivity on the BIS-11. Neuroimaging data revealed that LTMs had less striatal gray matter, increased cortico-striatal-thalamic functional connectivity, and a lower spontaneous eye-blink rate, which is indicative of reduced dopamine activity. Importantly, the total lifetime practice hours (TLPH) of LTMs did not correlate with impulsivity or neurobiological metrics.

The findings suggest that both short- and long-term mindfulness practice may",True,False,True,
18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,"This 2008 study, identified by PMID: 18479820, utilized an event-related fMRI technique to investigate the neural basis of risk-taking behavior in healthy individuals with varying levels of impulsivity. Participants were categorized into high and low impulsivity groups based on their scores from the Barratt Impulsiveness Scale (BIS). During the experiment, participants performed a Risky-Gains task while their brain activity was recorded using a 3T MRI scanner.

The results indicated that individuals with higher impulsivity showed greater activation in the insula, orbitofrontal, and parietal regions of the brain compared to those with lower impulsivity. This suggests that these areas play a significant role in processing cognitive and affective information related to risk-taking decisions. Notably, there were no differences in activation levels in the lateral prefrontal and anterior cingulate regions between the two groups.

These findings contribute to our understanding of how impulsivity influences neural processes involved in decision-making under risk. The enhanced activity in the insula and orbitofrontal regions in high-impulsivity individuals might reflect a more pronounced engagement of emotional and sensory processing during risky choices, which could be a key factor in impulsive behaviors.",True,False,True,
40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,"This study explores the dynamic functional networks in individuals with Internet Gaming Disorder (IGD) using resting-state functional connectivity (FC) data. The researchers collected data from 269 participants, including 132 IGD subjects and 137 recreational game users (RGUs). They focused on temporal variability indices at both within-network and between-network levels to understand the dynamic changes in brain networks.

The key findings indicate that IGD individuals show decreased within-network variability in the default mode network (DMN), suggesting potential impairments in self-referential processing or introspection. In contrast, there was an increase in within-network temporal variability in the ventral attention network (VAN), which may reflect altered attentional processes. Additionally, increased between-network temporal variability was observed in the sensorimotor network (SMN) and VAN, as well as between the SMN, limbic network (LN), and VAN and LN. These alterations suggest imbalances in sensory-attention, sensory-emotion, and emotion-motivation functions.

Overall, these results highlight the importance of considering dynamic changes in functional networks when studying IGD. The findings contribute to a deeper understanding of the neural mechanisms underlying pathological gaming behaviors, particularly focusing on executive inhibitory functions and attentional processes. This study, identified",False,False,True,
30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,"This study, published in 2019 in Psychiatry Research (PMID: 30504061), explores the relationship between impulsivity, compulsivity, and quality of life in young adults. The research involved 479 participants with a mean age of 22.3 years (standard deviation of 3.6 years). Using Partial Least Squares (PLS) analysis, the study found that quality of life in young adults is best explained by a single factor. Key factors associated with lower quality of life included older age, higher alcohol consumption, and the presence of various impulse control disorders such as gambling, compulsive buying, intermittent explosive disorder, compulsive sexual behavior, binge-eating, and skin picking. Additionally, mood and anxiety disorders, post-traumatic stress disorder, and substance use disorders were linked to poorer quality of life.

The study also highlighted that higher impulsiveness, as measured by the Barratt scale, and relative impairments in extra-dimensional set-shifting and decision-making quality were significant predictors of lower quality of life. These findings underscore the importance of addressing impulse disorders, particularly problematic gambling, in public health strategies aimed at improving quality of life in young adults. Furthermore, the study suggests that performance on decision-making and set-shifting tasks",True,False,True,
15309395,Negative correlation between right prefrontal activity during response inhibition and impulsiveness: a fMRI study.,"This study, published in 2004 (PMID: 15309395), investigated the relationship between impulsiveness and brain activity during a response inhibition task using functional magnetic resonance imaging (fMRI). Seventeen right-handed healthy participants were recruited, and their brain activity was measured while performing a Go/No-Go task. The Barratt Impulsiveness Scale, 11th version (BIS-11), was used to assess impulsiveness levels.

The findings revealed that regions including the right middle frontal gyrus and inferior parietal lobe were activated during the No-Go trials, consistent with previous neuroimaging studies. Importantly, a significant negative correlation was found between motor impulsiveness scores from the BIS-11 and activation in the right dorsolateral prefrontal cortex (RDLPFC) during the No-Go trials. This suggests that individuals with higher impulsiveness have reduced activity in the RDLPFC when inhibiting responses, indicating that this region might be crucial for response inhibition and that its activity could serve as an indicator of individual capacity for response inhibition.",True,False,True,
42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,"This study, identified by PMID: 42146757, explores resting-state functional connectivity alterations in pediatric survivors of severe COVID-19 compared to healthy pre-pandemic controls. The research utilized a case-control design involving 14 children who were hospitalized for severe COVID-19 and 31 healthy controls. The study employed resting-state functional magnetic resonance imaging (rs-fMRI) to analyze brain connectivity patterns.

The results indicated three specific alterations in connectivity clusters among the post-COVID group: increased coupling between the default mode network and the visual medial regions, stronger anticorrelations between the dorsal attention network and sensorimotor regions, and enhanced connectivity between temporal-occipital and vermal regions. Notably, in an exploratory subset analysis, 50% of the post-COVID children exhibited abnormally low scores on the Timeliness component of the MOXO-d-CPT test, which measures cognitive flexibility, and 25% showed low scores on the Impulsivity component, indicating difficulties in inhibiting responses. No control subjects demonstrated these abnormalities.

These findings suggest that pediatric survivors of severe COVID-19 may exhibit subtle cognitive vulnerabilities, particularly related to impulsivity, which warrant further investigation in larger, longitudinal studies to confirm these initial",True,False,True,
41098856,The CB1 receptor: linking impulsivity and substance use disorder.,"This PubMed abstract discusses the role of the cannabinoid receptor type 1 (CB1R) in linking impulsivity and substance use disorders (SUDs). The CB1R is predominantly found in the basal ganglia, hippocampus, and cerebellum, with high concentrations in presynaptic terminals where it modulates synaptic transmission via retrograde endocannabinoid signaling. The expression of CB1R follows a developmental trajectory that is especially dynamic during adolescence, a period marked by heightened impulsivity and increased vulnerability to SUDs.

The prefrontal cortex is traditionally considered the primary locus of self-control, but recent evidence suggests that other subcortical structures, such as the hippocampus and cerebellum, also play crucial roles in regulating impulsive behavior. These structures are interconnected with prefrontal and limbic circuits and influence decision-making, reward sensitivity, and response inhibition—processes essential for the development of impulsive traits and drug-seeking behavior.

The review integrates both preclinical and clinical data to propose a distributed CB1R-regulated neurocircuit that underlies impulsivity and mediates risk for SUDs. It emphasizes adolescence as a critical period when CB1R ontogeny might transiently disrupt inhibitory control systems, potentially contributing to risky behaviors. Key knowledge",False,False,True,
29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,"This study, identified by PMID: 29040723, investigates the neural basis of impulsive aggression in combat veterans through resting-state functional connectivity analysis. The research hypothesizes that impaired top-down regulation of the amygdala by prefrontal regions might contribute to impulsive aggression. The study included 28 combat veterans with impulsive aggression and 30 without such issues. Using resting-state functional magnetic resonance imaging (fMRI), the researchers analyzed functional connectivity from several seed regions, including the basolateral amygdala (BLA), centromedial amygdala, anterior cingulate cortex (ACC), and anterior insular cortex (AIC).

The findings revealed reduced functional connectivity between the bilateral BLA and the left dorsolateral prefrontal cortex in individuals with impulsive aggression compared to those without. This suggests that weakened connectivity between the amygdala and prefrontal regions might underlie impulsive aggression even in the absence of emotional stimuli. Additionally, the study found group differences in functional connectivity between the bilateral ACC and the left cuneus, which could be linked to heightened vigilance to potential threats. Another notable finding was reduced connectivity between the left AIC and the right temporal pole, which might relate to negative memory associations in imp",True,False,True,
31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,"This study, identified by PMID: 31801105, investigates the neural differences between individuals with Internet Gaming Disorder (IGD) and recreational game users (RGU) using neuroimaging techniques. The research employed graph theoretical analysis on resting-state functional magnetic resonance imaging (fMRI) data from 61 IGD participants and 61 RGU participants. The findings indicate that both groups exhibit efficient and economical small-world network topology, suggesting a similar overall network structure. However, the IGD group demonstrated increased nodal centralities in specific brain regions associated with reward processing, craving, emotional memory, and sensory-motor coordination. This suggests that individuals with IGD may have heightened incentive motivation and sensory-motor coordination, which could contribute to the development and maintenance of the disorder. The study provides preliminary evidence for disrupted functional network dynamics in IGD, offering a new perspective on the neural underpinnings of this condition.",True,False,True,
30277562,The role of the dorsal striatum in choice impulsivity.,"This 2019 study from the Annals of the New York Academy of Sciences explores the role of the dorsal striatum in choice impulsivity, focusing on its involvement in action selection based on action-outcome learning. The authors draw on both human neuroimaging and animal model studies to investigate these associations. They highlight that the dorsal striatum, particularly the caudate nucleus, plays a crucial role in reward valuation, which is central to impulsive behavior. Additionally, they discuss a ventral-to-dorsal gradient within the dorsal striatum, suggesting that different regions may be involved in various aspects of impulsivity. The study also examines the origins of striatal afferents and the development of frontostriatal connectivity during adolescence, noting how these factors might influence impulsivity. Overall, the research provides a comprehensive overview of the current understanding of the dorsal striatum's role in choice impulsivity, emphasizing the need for further investigation into the specific mechanisms underlying these associations.",False,False,True,
28189592,Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity.,"This study, identified by the PMID 28189592, investigates the relationship between frontostriatal white matter connectivity and different forms of impulsivity. The researchers used probabilistic tractography of diffusion imaging data to examine connections between specific brain regions and their association with reward and motor impulsivity.

The study found a double dissociation in connectivity patterns: 
- Ventral striatum and ventromedial prefrontal cortex connectivity was linked to reward impulsivity, as measured by delay discounting.
- Dorsal striatum and supplementary motor area connectivity was associated with motor impulsivity.

These findings support the idea that different types of impulsivity may be driven by distinct neural circuits. Specifically, they suggest that reward impulsivity is related to the ventral frontostriatal pathway, while motor impulsivity is associated with the dorsal frontostriatal pathway. This research highlights the importance of frontostriatal white matter integrity in modulating impulsive behaviors and provides insights into the neural mechanisms underlying these behaviors.",True,False,True,
32035425,Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity.,"This study, identified by PMID: 32035425, investigates the neural basis of impulsivity and decision-making in individuals with suicidal behavior. The research involved middle-aged and older adults, including those with a history of suicide attempts, those with suicidal ideation, depressed controls without suicidal ideation, and nonpsychiatric controls. Participants underwent an fMRI scan while performing a decision-making task with varying reward probabilities.

Key findings include:

1. **Reduced vmPFC Value Signals**: Individuals with a history of suicide attempts exhibited reduced vmPFC value signals compared to nonpsychiatric controls, suggesting impaired value-based decision-making.

2. **Impulsivity and Connectivity**: In nonpsychiatric controls, there was a negative moderation effect of impulsivity on vmPFC-frontoparietal connectivity. However, this effect was absent in the patient groups, particularly in those with a history of suicide attempts. This alteration in connectivity patterns was associated with disrupted choice processes.

3. **Specificity to vmPFC**: The changes in connectivity were specific to the vmPFC and not observed in the striatum, indicating a region-specific impairment.

The study highlights that disrupted vmPFC value signals and altered vmPFC-frontoparietal connectivity play crucial roles in the behavioral phenotype of",True,False,True,
27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,"This study, identified by PMID: 27095357, explores the relationship between impulsivity and brain morphology in methamphetamine (METH) users, with a focus on sex differences. The research involved 124 participants, including 62 METH users and 62 controls, with detailed assessments of brain structures via MRI and impulsivity levels through the Barratt Impulsiveness Scale (BIS).

Key findings indicate that METH users exhibit higher impulsivity scores compared to controls, particularly in the Cognitive and Behavioral Factors domains of the BIS. Notably, there are significant sex-specific differences in brain morphology. Male METH users show larger right superior frontal cortex volumes, which correlate with higher cognitive impulsivity. Conversely, female METH users display smaller frontal cortices, also linked to increased impulsivity. Additionally, only female METH users exhibited a relatively larger nucleus accumbens, suggesting potential estrogen-mediated neuroprotective responses.

The study highlights that the impact of METH use can differ between men and women, possibly due to variations in brain structure and function. For instance, the larger superior frontal cortex in male METH users might indicate decreased dendritic pruning during adolescence, contributing to impulsive behaviors and drug use. In contrast, the smaller frontal cortices in female METH users could reflect greater",True,False,True,
