record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error
63,39796107,The Relationship Between Impulsivity Traits and In Vivo Cerebral Serotonin Transporter and Serotonin 2A Receptor Binding in Healthy Individuals: A Double-Tracer PET Study with C-11 DASB and C-11 MDL100907.,2024,International journal of molecular sciences,Barratt Impulsiveness Scale fMRI,"caudate, prefrontal cortex, ventromedial prefrontal cortex, orbitofrontal cortex, insula, amygdala, putamen, ventral striatum, thalamus",unknown,impulsivity (general),healthy individuals,correlation,higher,"serotonergic neurotransmission, particularly 5-HT2A receptor-mediated postsynaptic signaling",indirect,significant at Bonferroni-corrected p < 0.0045 for some regions; uncorrected p < 0.05 for others,"The region of interest (ROI)-based partial correlation analysis with age, sex, and temperament traits as covariates revealed a significant positive correlation between non-planning impulsiveness and [11C]MDL100907 BPND in the caudate (CAU) at Bonferroni-corrected p < 0.0045.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,non-planning impulsiveness,serotonin 2A receptor binding potential (BPND),positive,The sentence supports the relationship and direction but does not directly mention the feature type or brain system involved. It also overclaims by mentioning temperament traits as covariates.,
64,32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.",2020,"Behavioral sciences (Basel, Switzerland)",nonplanning impulsivity functional connectivity,default mode network (DMN),EEG connectivity,unknown,classification of individuals with AUD from unaffected controls,functional connectivity and neuropsychological measures are associated with AUD,higher,aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity,indirect,moderate,"The AUD group showed a predominant pattern of hyperconnectivity among 25 of 29 significant connections, indicating aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,yes,no,no,AUD,EEG connectivity,higher,"The sentence supports the relationship between higher EEG connectivity and AUD, but it does not directly name the neuropsychological measures as part of the association. The direction is correctly identified as higher, but the directness is not supported since the sentence does not explicitly state that these measures are associated.",
65,31284029,Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions.,2019,NeuroImage,impulsivity resting-state fMRI functional connectivity,amygdala and its subregions,functional connectivity,impulsivity (general),,correlation,higher,genetic overlap,indirect,strong,"Bivariate genetic modelling analyses found genetic overlaps between trait impulsivity and the rsFC of the left full amygdala or the left BL amygdala with the right DLPFC. The proportions of phenotypic associations accounted for by overlapping genes were 82% and 60%, respectively.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,no,no,impulsivity (general),resting-state functional connectivity (rsFC),higher,"The sentence directly supports the phenotype (trait impulsivity), feature type (rsFC of the amygdala), and relationship (genetic overlap). The direction is also supported as higher genetic overlap implies a stronger association.",
66,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,"default mode (DMN), ventral attentional (VAN), somatosensory-motor (SMN)",functional connectivity,unknown,medication-naïve children,disruptions in functional connectivity,lower,sensorimotor and attentional deficits,indirect,strong,"Crucially, ADHD-C patients demonstrated significantly weaker intra-SMN and SMN-DMN connectivity than the ADHD-I group.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,yes,no,yes,combined ADHD (ADHD-C) and inattentive ADHD (ADHD-I),intra-SMN and SMN-DMN connectivity,weaker,"The sentence provides a specific comparison between ADHD-C and ADHD-I groups regarding connectivity, which supports the relationship and direction but does not directly state the phenotype or feature type. It also implies an indirect relationship rather than a direct one.",
67,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,"medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas",functional connectivity,impulsivity (general),UK Biobank participants,higher functional connectivity,higher,"higher connectivity with the anterior cingulate cortex, providing a route for these reward-related regions to have a greater influence on action in risk-taking individuals",direct,"significant (p < 0.001, FDR corrected)","Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,no,yes,risk-taking,functional connectivity,higher,"The sentence supports the phenotype (risk-taking) and feature (functional connectivity) with a higher relationship. However, it does not directly state that the functional connectivity is higher; instead, it states that the connectivities are higher in the risk-taking group. The directness is not supported as the sentence does not explicitly state a direct relationship between the phenotype and the feature.",
68,40630648,Identifying a Biological Signature of Trauma-Related Neurodegeneration Following Repeated Traumatic Brain Injuries Compared with Healthy Controls.,2025,Neurotrauma reports,Barratt Impulsiveness Scale fMRI,,unknown,unknown,,,unclear,,unclear,,"Surveys included the Neurobehavioral Symptom Inventory (NSI), Insomnia Severity Index (ISI), Epworth Sleepiness Severity (ESS), PTSD Checklist for DSM-5 (PCL-5), Brief Symptom Inventory-18 (BSI-18), Satisfaction with Life Scale (SWLS), Barratt Impulsivity Scale (BIS), and Buss Perry Aggression Questionnaire (BPAQ).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence lists various psychological assessments but does not specify any phenotype-feature associations, making it an overclaim.",
69,40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,2025,Human brain mapping,impulsivity neuroimaging functional connectivity,subthalamic nucleus,functional connectivity,impulsivity (general),Parkinson's Disease,association,higher,stimulation of specific fiber bundles,indirect,moderate,"Using DBS fiber filtering, we identified the structural connections whose stimulation was associated with change along these dimensions.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,no,yes,no,no,yes,,structural connections,,"The sentence does not specify a particular phenotype or feature type, and it mentions an association but does not indicate a direction or directness. It also suggests a broader association rather than a specific association with impulsivity or functional connectivity.",
70,32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,impulsivity fMRI functional connectivity,cognitive control network (CCN) and default mode network (DMN),functional connectivity,unknown,healthy individuals,association,higher,plastic change in intrinsic connectivity,direct,moderate,"Additionally, decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes was associated with increased cognitive performance.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,cognitive performance,functional connectivity,lower,The sentence mentions a group difference in connectivity but does not directly state an association with a phenotype. The direction of the relationship is opposite to what is claimed.,
71,26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.,2016,Molecular psychiatry,Barratt Impulsiveness Scale resting-state fMRI,mesocorticolimbic system,functional connectivity,impulsivity (general),methamphetamine-dependent individuals,correlation,higher,ventral striatal D2-type receptor signaling affects the system-level activity within the mesocorticolimbic system,indirect,moderate,"In Study 2, an interaction of the group with RSFC on impulsivity was observed. Methamphetamine-dependent users exhibited a positive relationship of midbrain RSFC to the left ventral striatum with cognitive impulsivity, whereas a negative relationship was observed in healthy controls.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,cognitive impulsivity,midbrain RSFC to the left ventral striatum,"positive in methamphetamine-dependent users, negative in healthy controls","The sentence mentions an interaction between group (methamphetamine-dependent vs. healthy controls) and RSFC, which indirectly relates to impulsivity. However, it does not directly state a correlation in the same way as the claim. The direction and directness need to be clarified.",
72,41281564,Associations between structural injury and task-based corticomuscular connectivity after stroke.,2025,Frontiers in neurology,motor impulsivity functional connectivity,"corticospinal tract, sensorimotor cortex, muscles",structural connectivity,unknown,early subacute stroke,correlation,lower,post-stroke structural injury modulates task-based corticomuscular connectivity,indirect,moderate,Findings exclusive to CST injury/integrity subgroups underscore the complexity of structure-function relationships in stroke. Associations between CMC measures in motor-relevant frequency bands with measures reflecting CST microstructure suggest that post-stroke structural injury modulates task-based corticomuscular connectivity.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,sensorimotor cortex,CST microstructure,lower,The sentence does not explicitly state the phenotype (sensorimotor cortex) and the direction (modulation rather than correlation) is not clear. The directness is also not supported as the relationship is described indirectly.,
73,38018143,Converging Evidence for Frontopolar Cortex as a Target for Neuromodulation in Addiction Treatment.,2024,The American journal of psychiatry,trait impulsivity functional connectivity,frontopolar cortex,unknown,unknown,transcranial brain stimulation,promising therapeutic target,unclear,converging multimodal evidence,unclear,converging evidence,"This approach is supported by converging multimodal evidence, including lesion-based maps, functional MRI-based maps, tES studies, TMS studies, and dose-response relationships.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,no,no,no,no,yes,,,,"The sentence mentions converging evidence but does not specify a phenotype or feature. It also does not directly state that the frontopolar cortex is a promising therapeutic target, nor does it provide clear direction or directness.",
74,25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,2015,Neurology,motor impulsivity resting-state fMRI,corticostriatal,functional connectivity,impulsivity (general),Parkinson disease,association,unclear,altered connectivity between an associative striatal area (the left anterior putamen) and associative and limbic cortical regions (the left inferior temporal gyrus and the left anterior cingulate gyrus),indirect,moderate,"The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus, as well as a trend toward a functional disconnection between several motor and associative striatal regions and limbic, associative, and motor cortical regions.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,unclear,"The sentence supports the phenotype of impulsivity in Parkinson's disease patients, the feature type of functional connectivity, and the relationship of association. However, the direction of the association is unclear, and the evidence is indirect.",
75,29946511,Abnormal cortical gyrification in criminal psychopathy.,2018,NeuroImage. Clinical,trait impulsivity functional connectivity,cortical,unknown,unknown,Hare Psychopathy Checklist-Revised (PCL-R),negative association,lower,neurodevelopmental cortical connectivity,indirect,moderate,PCL-R Factor 1 scores (interpersonal/affective traits) predicted less LGI within the right MCC and adjacent dorsomedial frontal cortex and greater LGI in bilateral occipital cortex.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,yes,no,no,interpersonal/affective traits,LGI (local gray matter integrity),lower,"The sentence mentions a negative association between PCL-R Factor 1 scores and local gray matter integrity (LGI) in specific brain regions, which supports the relationship and direction. However, the directness is not explicitly stated, and the phenotype is not clearly named.",
76,40260305,Effective connectivity analysis of response inhibition functional network.,2025,Frontiers in neuroscience,motor impulsivity functional connectivity,"salience network (SN), right and left executive control networks (ECNs), ventral default mode network (vDMN), somatomotor network (SMN)",functional connectivity,motor impulsivity,response inhibition,causal influence,unclear,"interhemispheric integration, causal excitatory modulation",direct,significant,"We observed a significant causal inhibitory influence from the vDMN to the left ECN (lECN). Under conditions of unsuccessful response inhibition, the SN, bilateral ECNs, and somatomotor network (SMN) were found to be prominently activated. Furthermore, we identified a significant correlation between the inhibitory influence from the SMN to the SN and the commission error rate. Finally, correlation analyses between self-reported impulsivity levels and causal network interactions revealed that highly impulsive individuals require greater interhemispheric integration between the right and left ECNs for effective inhibition, as well as a causal excitatory modulation from the right executive control network (rECN) to the vDMN.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,motor impulsivity,functional connectivity,inhibitory,"The sentence mentions a correlation between motor impulsivity and causal network interactions, but it does not directly state the relationship between motor impulsivity and the specified functional connectivity. The direction of influence is unclear and needs to be specified as inhibitory based on the provided evidence.",
77,31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,2019,Scientific reports,Barratt Impulsiveness Scale fMRI,"frontostriatal, cortico-striatal-thalamic",structural connectivity,impulsivity (general),healthy adults,no change,unclear,mindfulness intervention,indirect,moderate,"an eight-week mindfulness intervention did not reduce impulsivity on the go/no-go task or Barratt Impulsiveness Scale (BIS-11), nor produce changes in neural correlates of impulsivity (i.e. frontostriatal gray matter, functional connectivity, and dopamine levels) compared to active or wait-list control groups.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,"The sentence directly states that there was no change in impulsivity and its neural correlates after an eight-week mindfulness intervention, which aligns with the extracted claim.",
78,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,"insula-orbitofrontal-parietal regions, lateral prefrontal and anterior cingulate regions",unknown,impulsivity (general),scores on the Barratt Impulsiveness Scale (BIS),association,higher,comprehension of cognitive and affective information associated with risk-taking decision making,indirect,moderate,We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,no,yes,yes,no,yes,impulsivity (high) vs impulsivity (low),activation,higher,"The sentence clearly indicates an association between higher impulsivity and stronger activation in certain brain regions, supporting the phenotype and direction. However, the feature type is not specified, and the directness is not fully supported as the sentence does not directly measure the relationship.",
79,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,"default mode network (DMN), ventral attention network (VAN), sensorimotor network (SMN), limbic network (LN)",BOLD variability,unknown,resting-state fMRI data,"decreased within-network variability in DMN, increased within-network temporal variability in VAN, increased between-network temporal variability in SMN and VAN, SMN and LN, VAN and LN",unclear,"impaired executive inhibitory functions and attention, imbalances between sensory-attention, sensory-emotion, and emotion-motivation functions",direct,strong,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN), increased within-network temporal variability in the ventral attention network (VAN), and increased between-network temporal variability in sensorimotor network (SMN) and VAN, SMN and limbic network (LN), VAN and LN.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,unclear,unclear,yes,no,yes,no,null,BOLD variability,unclear,"The sentence provides specific relationships and directions that align with the extracted claim, mentioning decreased within-network variability in DMN, increased within-network temporal variability in VAN, and increased between-network temporal variability in SMN and VAN, SMN and LN, VAN and LN. However, the direction is unclear as 'decreased' and 'increased' are used without a clear overall direction.",
80,30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,unknown,,worse quality of life,higher,,direct,significant,"Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale, and by relative impairments in extra-dimensional set-shifting and quality of decision-making.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,no,no,yes,yes,no,no,quality of life,"impulsiveness, extra-dimensional set-shifting, quality of decision-making",higher,"The sentence directly states that worse quality of life is explained by higher levels of impulsiveness and other cognitive functions, supporting the relationship and direction. However, it does not explicitly name the phenotype and feature types.",
81,15309395,Negative correlation between right prefrontal activity during response inhibition and impulsiveness: a fMRI study.,2004,European archives of psychiatry and clinical neuroscience,Barratt Impulsiveness Scale fMRI,right dorsolateral prefrontal cortex (RDLPFC),unknown,motor impulsivity,Go/No-Go task,negative correlation,lower,response inhibition,direct,strong,A negative correlation was observed between the motor impulsiveness of BIS-11 and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC).,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,motor impulsivity,activation,lower,The sentence mentions a group difference but does not directly state that the activation is lower with higher impulsivity. It also does not explicitly mention response inhibition as the mechanism.,
82,42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,2026,Sage open pediatrics,impulsivity resting state functional connectivity,,unknown,impulsivity (general),post-COVID,showed,lower,,unclear,,"In an exploratory subset (8 post-COVID, 12 controls), 50% of post-COVID children had abnormally low Timeliness and 25% low Impulsivity MOXO-d-CPT z-scores, whereas no controls were abnormal.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,no,impulsivity (general),MOXO-d-CPT z-scores,lower,"The sentence supports the relationship between post-COVID status and lower impulsivity scores, but it does not directly name the feature type (MOXO-d-CPT z-scores) and the directness is unclear as the feature is not explicitly named.",
83,41098856,The CB1 receptor: linking impulsivity and substance use disorder.,2025,Frontiers in neuroscience,trait impulsivity functional connectivity,"hippocampus, cerebellum, prefrontal cortex",functional connectivity,impulsivity (general),substance use disorders (SUDs),modulation of impulsive behavior,unclear,CB1R signaling,indirect,strong,"In particular, the hippocampus and cerebellum contribute to the modulation of impulsive behavior through their connectivity with prefrontal and limbic circuits.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,impulsivity (general),connectivity with prefrontal and limbic circuits,modulation of impulsive behavior,"The sentence mentions the contribution of the hippocampus and cerebellum to the modulation of impulsive behavior through connectivity, which partially supports the relationship but does not directly mention functional connectivity as a feature. The direction is unclear, and the directness is indirect.",
84,29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,amygdala and prefrontal regions,functional connectivity,impulsivity (general),combat veterans,reduced,unclear,impaired top-down regulation,indirect,moderate,"In exploratory cluster analyses, we observed reduced functional connectivity between the (bilateral) BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,no,no,impulsivity (general),functional connectivity,reduced,"The sentence directly states reduced functional connectivity between the amygdala and prefrontal regions in the impulsive aggression group compared to combat controls, supporting the phenotype, feature, relationship, and direction. However, the directness is not explicitly stated as 'direct'.",
85,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,"reward, craving, emotional memory and sensory-motor processing regions",unknown,unknown,compared with recreational game users (RGU),increased,unclear,"functional network dysfunction, characterized by heightened incentive motivation and sensory-motor coordination",indirect,moderate,"subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,unclear,unclear,unclear,yes,no,yes,IGD,"reward, craving, emotional memory and sensory-motor processing regions",IGD compared to RGU,"The sentence directly states an increase in nodal centralities in specific brain regions for individuals with IGD compared to RGU, supporting the phenotype, feature, and relationship. However, the directness is not explicitly stated, and the claim is overgeneralized to include all mentioned brain systems without specifying which ones show increased nodal centralities.",
86,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,dorsal striatum,unknown,impulsivity (general),,associations,higher,"caudate, ventral-to-dorsal gradient in the dorsal striatum, origins of striatal afferents, developmental maturation of frontostriatal connectivity during adolescence",indirect,moderate,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,no,impulsivity (general),dorsal striatum,higher,"The sentence indirectly supports the association between impulsivity and the dorsal striatum through the mention of the dorsal striatum's involvement in a measure of choice impulsivity. However, it does not directly name the dorsal striatum as a feature, and the directness is marked as indirect.",
87,28189592,Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity.,2017,NeuroImage,impulsivity fMRI functional connectivity,frontostriatal white matter,structural connectivity,impulsivity (general),,association,higher,structural connectivity,direct,strong,"We found a double dissociation such that individual differences in white matter connectivity between the ventral striatum and the ventromedial prefrontal cortex and dorsolateral prefrontal cortex was associated with reward impulsivity, as measured by delay discounting, whereas connectivity between dorsal striatum and supplementary motor area was associated with motor impulsivity, but not vice versa.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,"reward impulsivity, motor impulsivity",white matter connectivity,higher,"The sentence mentions two types of impulsivity and connectivity, but does not directly state an association in the same direction for both. The direction and directness need to be specified for each type of impulsivity separately.",
88,32035425,Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity.,2020,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,impulsivity fMRI functional connectivity,ventromedial prefrontal cortex (vmPFC),functional connectivity,impulsivity (general),depressed individuals with and without suicidal behavior,disrupted,lower,moderating effect of impulsivity on vmPFC-frontoparietal connectivity,indirect,moderate,"In nonpsychiatric controls, vmPFC-frontoparietal connectivity was negatively moderated by impulsivity (pFWE corrected < 0.05). This effect was preserved in comparison patient groups but abolished in suicide attempters (p < 0.001).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,impulsivity (general),functional connectivity,moderated,"The sentence describes a moderation effect rather than a direct disruption, and it does not specify a lower direction. The sentence also implies a group difference without directly stating the phenotype-feature association.",
89,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,"frontal cortex, nucleus accumbens",unknown,unknown,METH users vs. Controls,association,higher,"dendritic pruning, neurotoxicity, estrogen-mediated neuroprotective glial response",indirect,moderate,"Compared with same-sex Controls, male METH users had larger, while female METH users had smaller, right superior frontal cortex (interaction-p = 0.0005). The male METH users with larger frontal volumes and female METH users with smaller or thinner frontal cortices had greater Cognitive impulsivity (interaction-p ≤ 0.05). Only female METH users showed relatively larger nucleus accumbens (interaction-p = 0.03).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,Cognitive impulsivity,"right superior frontal cortex, nucleus accumbens","larger for males, smaller for females",The sentence provides an association between brain morphology and cognitive impulsivity but does not directly state the relationship for all parts of the brain mentioned in the claim. It also mentions a group difference without explicitly stating a phenotype-feature association.,
90,34461353,Impulsivity is related to overhasty risk learning in attention-deficit/hyperactivity disorder: A computational psychiatric approach.,2021,Journal of psychiatric research,Barratt Impulsiveness Scale fMRI,"frontal lobe, including the orbitofrontal area",unknown,unknown,attention-deficit/hyperactivity disorder (ADHD),related,higher,overhasty updating of beliefs during risk learning,indirect,moderate,"The degree of overhasty learning in ADHD patients was significantly correlated with the BIS score (r = 0.424, p = 0.009).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,attention-deficit/hyperactivity disorder (ADHD),impulsivity,higher,"The sentence indicates a correlation between overhasty learning and BIS score, which is a measure of impulsivity. However, it does not directly state that impulsivity is higher in ADHD patients, nor does it explicitly mention the frontal lobe or overhasty updating of beliefs during risk learning.",
91,40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,2025,PloS one,trait impulsivity functional connectivity,,unknown,unknown,Individuals diagnosed with IGD,functional connectivity,unclear,,unclear,,"Primary outcome measures will include electroencephalography (EEG) data (band power, functional connectivity, source localization, and N2/P3 amplitudes),",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,no,yes,no,no,yes,Individuals diagnosed with IGD,functional connectivity,unclear,The sentence mentions functional connectivity as a measure but does not specify a phenotype or feature. It also does not indicate a clear direction or directness of the relationship.,
92,23770040,Resting-state beta and gamma activity in Internet addiction.,2013,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,Barratt Impulsiveness Scale neuroimaging,EEG,unknown,unknown,Barratt Impulsiveness Scale-11 and a stop-signal task,related,higher,impulsivity and impaired inhibitory control,indirect,moderate,"The Internet addiction group showed lower absolute power on the beta band than did the control group (estimate = -3.370, p < 0.01). On the other hand, the Internet-addiction group showed higher absolute power on the gamma band than did the control group (estimate = 0.434, p < 0.01).",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,no,yes,no,no,yes,Internet addiction,EEG power in beta and gamma bands,"lower in beta, higher in gamma","The sentence provides indirect evidence of a relationship between Internet addiction and EEG power in the beta and gamma bands. However, it does not directly state the phenotype or feature type, and the directions are mixed. Additionally, the sentence suggests overclaiming by mentioning impulsivity and impaired inhibitory control, which are not supported by the provided evidence.",
93,29337234,Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits.,2018,Neuroscience,Barratt Impulsiveness Scale neuroimaging,motor system,unknown,impulsivity (general),impulsivity trait assessment using the Barratt Impulsiveness Scale (BIS-11),positive relationship,higher,less effective preparatory inhibition mechanisms,direct,moderate,"In particular, the RP showed an earlier negative rising phase and a greater amplitude, with the increasing of BIS-11 scores.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,impulsivity (general),electrophysiological activity,higher,"The sentence indicates a positive relationship between impulsivity and electrophysiological activity, but it does not specify the exact feature type or directly state that the relationship is between impulsivity and motor system activity. The direction is correct, but the directness is not supported as the feature type is not named.",
94,29454934,Time scale properties of task and resting-state functional connectivity: Detrended partial cross-correlation analysis.,2018,NeuroImage,Barratt Impulsiveness Scale resting-state fMRI,"pre-supplementary motor area, medial prefrontal cortex, default mode network, task networks",unknown,impulsivity (general),"functional connectivity analysis, stop signal task",correlation,lower,low frequency fluctuations of BOLD signals,direct,moderate,"In regions of interest analysis, the within-network connectivity time scale of the pre-supplementary motor area - a medial prefrontal cortical structure of the task network and critical to proactive inhibitory control - correlated inversely with Barratt impulsivity and stop signal reaction time.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,Barratt impulsivity,unknown,lower,"The sentence mentions a correlation between within-network connectivity and Barratt impulsivity, which supports the phenotype. However, the feature type is not specified, and the brain system mentioned is not directly linked to the feature. The direction is correctly identified as inverse, which aligns with the provided direction. Directness is not supported as the brain system is not explicitly linked to the feature.",
