record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error
571,37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,2023,Journal of behavioral addictions,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,gambling disorder,associated_with,unclear,serotonin function,direct,0.8,Individuals with gambling disorder showed loss of functional connectivity between the right nucleus accumbens (NAcc) and a region in the right dorsolateral prefrontal cortex (DLPFC),yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,decreased,The sentence directly supports the association between attentional impulsivity and decreased functional connectivity in the context of gambling disorder.,
575,28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,2017,Progress in neuro-psychopharmacology & biological psychiatry,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),"Internet gaming disorder, Attention deficit and hyperactivity disorder (ADHD)",associated_with,unclear,unclear,unclear,0.7,"Individuals with IGD showed altered PCC-based FC, the characteristics of which might be dependent upon history of childhood ADHD.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,unclear,"The sentence partially supports the claim, but the direction and directness are unclear. The phenotype and feature are supported, but need to be corrected to match the extracted claim.",
577,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,unknown,dynamic connectivity,attentional impulsivity,internet gaming disorder,associated_with,unclear,,indirect,0.8,"Changes in temporal variability at the network level occur in participants with IGD, indicating impaired executive inhibitory functions and attention, as well as imbalances between sensory-attention, sensory-emotion, and emotion-motivation functions.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,attentional impulsivity,dynamic connectivity,increased,"The sentence partially supports the claim, but the direction of the association is not clear. The corrected phenotype and feature type match the extracted claim. The corrected direction is 'increased' based on the phrase 'impaired executive inhibitory functions and attention' which implies a negative association, but the exact direction is unclear. The sentence does not name both phenotype and feature directly, so directness_supported is false. The sentence does not mention a group difference without a phenotype-feature association, so overclaiming is false.",
585,34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,2021,PloS one,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,attention deficit hyperactivity disorder (ADHD),associated_with,unclear,,unclear,0.7,"Children with ADHD had lower structural connectivity and network efficiency in the DMN, without significant group differences in functional networks.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,decreased,"The sentence clearly supports the claim by stating that children with ADHD have lower structural connectivity and network efficiency in the DMN, which is associated with attentional impulsivity. The direction is supported as it implies a decrease in functional connectivity.",
591,39339712,Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder.,2024,Nutrients,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,unclear,oxidative stress,unclear,0.7,"Individuals with ADHD exhibit reduced levels of key antioxidant enzymes, including glutathione peroxidase (GPx), catalase (CAT), and superoxide dismutase (SOD), as well as a diminished total antioxidant status (TOS) compared to healthy controls.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,decreased,"The sentence clearly supports the claim by stating that individuals with ADHD have reduced levels of antioxidant enzymes and a diminished total antioxidant status compared to healthy controls, which is consistent with the claim that attentional impulsivity is associated with decreased functional connectivity.",
598,10570690,What is attention-deficit/hyperactivity disorder?,1999,Pediatric clinics of North America,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,unclear,,unclear,0.5,"Neurobiologic studies suggest that the circuitry involving frontal cortical-basal ganglia connections may be structurally or functionally different in individuals with ADHD, although the specificity of these findings has not been researched thoroughly.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,0,drop,no,no,no,unclear,unclear,no,,,,"The sentence does not mention attentional impulsivity, which is the phenotype in the extracted claim. It also does not mention a specific feature type, relationship, or direction.",
607,9571295,Frontal lobe functions and dysfunctions.,1998,Clinical EEG (electroencephalography),attentional impulsivity functional connectivity,unknown,EEG connectivity,impulsivity (general),unknown,associated_with,unclear,unknown,background,0.3,"The prefrontal cortex is also involved in motor action: in its initiation, planning, designing and sequencing rather than its mere execution.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,0,drop,no,no,no,unclear,no,no,,,,"The sentence does not mention impulsivity or EEG connectivity, and it does not establish an association between a phenotype and a feature.",
608,39284401,"Transcranial Magnetic Stimulation-Induced Plasticity Improving Cognitive Control in Obsessive-Compulsive Disorder, Part II: Task-Based Neural Predictors of Treatment Response.",2025,Biological psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),Obsessive-Compulsive Disorder,associated_with,unclear,unknown,indirect,0.6,Higher activation in several task-relevant regions during planning and response inhibition and lower error-related activation corresponded with better short-term clinical improvement.,yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,negative,"The sentence partially supports the claim, but the direction and directness need to be revised. The sentence implies a negative relationship between activation and impulsivity, and it is indirect because it does not name both phenotype and feature.",
630,22901705,Alterations in regional homogeneity of resting-state brain activity in internet gaming addicts.,2012,Behavioral and brain functions : BBF,motor impulsivity resting-state fMRI,unknown,BOLD variability,unknown,internet gaming addiction,associated_with,unclear,,unclear,0.6,"Comparing to the healthy controls, IGA subjects show enhanced ReHo in brainstem, inferior parietal lobule, left posterior cerebellum, and left middle frontal gyrus. All of these regions are thought related with sensory-motor coordination.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,internet gaming addiction,BOLD variability,increased,"The sentence clearly states that IGA subjects show enhanced ReHo in certain brain regions, which supports the claim of an association between internet gaming addiction and increased BOLD variability in these regions. The direction of the association is also clear, as it is described as 'enhanced'. The directness of the association is also clear, as it is stated that the regions are related to sensory-motor coordination, which is a specific feature.",
635,25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,2015,Neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Parkinson disease,associated_with,unclear,,direct,0.8,The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus.,yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional disconnection,unclear,"The sentence directly supports the association between impulsivity and functional disconnection in Parkinson disease, with unclear direction. The corrected phenotype and feature type are based on the sentence, and the corrected direction is the same as the original direction.",
640,28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,2017,Brain : a journal of neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),obsessive-compulsive disorder,associated_with,higher,stimulation,direct,0.8,We show that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity...,yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,The sentence directly supports the claim by stating a direct relationship between stimulation of the subthalamic nucleus and an increase in decisional impulsivity.,
647,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,,unclear,0.6,"subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,increased,"The sentence clearly supports the claim by stating a specific association between impulsivity (general) and increased nodal centralities in certain brain regions, which is a type of functional connectivity. The direction of the association is also clearly stated as 'increased'.",
653,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,,unclear,0.7,"Significant intra- and inter-network FC disruptions emerged in children with ADHD, particularly in default mode (DMN), ventral attentional (VAN), and somatosensory-motor (SMN) networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,unclear,"The sentence partially supports the claim, but the direction and directness are unclear. The phenotype and feature are supported, but the relationship is not explicitly stated. The corrected phenotype, feature type, and direction are provided.",
658,40260305,Effective connectivity analysis of response inhibition functional network.,2025,Frontiers in neuroscience,motor impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,unknown,associated_with,unclear,,unclear,0.7,"Our results identified four functional networks activated during correct motor response inhibition: the salience network (SN), the right and left executive control networks (ECNs), and the ventral default mode network (vDMN).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,0,drop,no,no,no,unclear,unclear,unclear,,,,"The sentence does not mention nonplanning impulsivity, functional connectivity, association, or any direction/directness.",
665,39218589,[A review of functional electrical stimulation based on brain-computer interface].,2024,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,motor impulsivity functional connectivity,unknown,unknown,unknown,unknown,unclear,unclear,Functional electrical stimulation (FES) based on brain-computer interface (BCI) connects the patient's intentions with muscle contraction,background,0.5,Functional electrical stimulation (FES) based on brain-computer interface (BCI) connects the patient's intentions with muscle contraction,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,0,drop,no,no,no,unclear,no,no,,,,"The sentence does not mention a specific phenotype or feature, making it unsupported for the extracted claim.",
668,35277392,Prefrontal Cortical Connectivity Mediates Locus Coeruleus Noradrenergic Regulation of Inhibitory Control in Older Adults.,2022,The Journal of neuroscience : the official journal of the Society for Neuroscience,motor impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,regulation,unclear,0.7,We confirm that better response inhibition is correlated with locus coeruleus integrity and stronger connectivity between presupplementary motor area (preSMA) and right inferior frontal gyrus (rIFG),yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,positive,"The sentence supports the phenotype and feature, but the direction is unclear. The relationship is association, which matches the claim. The directness is unclear because the sentence does not explicitly state the relationship between the phenotype and feature. The corrected phenotype, feature type, and direction are based on the extracted claim.",
670,41281564,Associations between structural injury and task-based corticomuscular connectivity after stroke.,2025,Frontiers in neurology,motor impulsivity functional connectivity,unknown,EEG connectivity,unknown,unknown,associates_with,unclear,unclear,background,0.6,"In this study, we examined relationships between structural injury and integrity measures with task-based functional connectivity between electrodes overlying sensorimotor cortical regions and affected upper-extremity musculature (referred to as corticomuscular coherence; CMC).",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,structural injury,EEG connectivity,positive,"The sentence partially supports the claim, but the phenotype and feature need to be corrected. The direction is unclear, so it cannot be supported.",
695,31907881,Human Brain Imaging Links Dopaminergic Systems to Impulsivity.,2020,Current topics in behavioral neurosciences,motor impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,unknown,associated_with,higher,dopaminergic,direct,0.9,"Strong evidence links striatal dopaminergic function with impulsivity, measured by self-reports and laboratory tests of cognitive control and reward-based decision-making.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,higher,"The sentence directly links striatal dopaminergic function to impulsivity, which matches the extracted claim's phenotype and feature. The direction of higher is also supported. The directness is supported as the sentence names both phenotype (impulsivity) and feature (striatal dopaminergic function).",
700,33304251,Neural Basis of Increased Cognitive Control of Impulsivity During the Mid-Luteal Phase Relative to the Late Follicular Phase of the Menstrual Cycle.,2020,Frontiers in human neuroscience,ADHD impulsivity resting-state fMRI connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Discount rate (transformed k) correlated with functional connectivity between the DS and dorsal lateral prefrontal cortex (dlPFC), consistent with previous findings indicating that DS-dlPFC circuitry may regulate impulsivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,associated_with,"The sentence clearly supports the extracted claim by mentioning a correlation between the phenotype (impulsivity) and the feature (functional connectivity between DS and dlPFC), which is consistent with the relationship (associated_with). The direction is also supported as it implies a positive association. The directness is supported as both phenotype and feature are named in the sentence.",
