pmid,title,response,mentions_pmid,has_anchored_sentence,unparseable_as_schema,error
25738502,Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.,"This study (PMID: 25738502) investigated the interhemispheric resting-state functional connectivity (rsFC) in adolescents with internet gaming disorder (IGD) using voxel-mirrored homotopic connectivity (VMHC) and resting-state functional magnetic resonance imaging (fMRI). 

The results showed that adolescents with IGD had decreased interhemispheric rsFC in several regions of the prefrontal lobe, including the superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), and middle frontal gyrus, compared to healthy controls. 

These findings suggest that altered interhemispheric connectivity in the prefrontal lobe may be a key factor in the neuropathological mechanism of IGD. The study's results also support the reclassification of IGD as a behavioral addiction. 

The study's findings have implications for our understanding of impulsivity in IGD, as the prefrontal lobe is a region involved in executive function, decision-making, and impulse control. Decreased interhemispheric connectivity in this region may contribute to the impulsive behaviors characteristic of IGD. 

Overall, this study provides evidence that neuroimaging can be used to identify biomarkers for IGD and may inform the development of targeted interventions to reduce",True,False,True,
29034964,Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder.,"This study (PMID: 29034964) investigated the relationship between impulsivity and frontolimbic cortex asymmetry in young adults with borderline personality disorder (BPD). The researchers used magnetic resonance imaging (MRI) to examine gray matter volume, surface area, and cortical thickness in the anterior insula (AI) and anterior cingulate cortex (ACC) of 30 BPD patients and 32 healthy controls.

The results showed that BPD patients had reduced cortical thickness in the left ACC and less surface area and gray matter volume in the left AI compared to controls. Notably, the study found that BPD patients had greater frontolimbic cortex asymmetry than healthy controls, and that this asymmetry was correlated with higher impulsivity scores, particularly in the attention subscale of the Barratt Impulsiveness Scale.

This study provides evidence that impulsivity in BPD may be associated with abnormalities in frontolimbic cortex structure, particularly in the left hemisphere. The findings suggest that frontolimbic cortex asymmetry may be a neurobiological marker for impulsivity in BPD, and highlight the importance of considering hemispheric differences in the study of this disorder.",True,False,True,
39796107,The Relationship Between Impulsivity Traits and In Vivo Cerebral Serotonin Transporter and Serotonin 2A Receptor Binding in Healthy Individuals: A Double-Tracer PET Study with C-11 DASB and C-11 MDL100907.,"A recent study (PMID: 39796107) investigated the relationship between impulsivity traits and serotonergic activity in healthy individuals using positron emission tomography (PET) with [11C]DASB and [11C]MDL100907. The study found a significant positive correlation between non-planning impulsiveness and 5-HT2A receptor binding potential (BPND) in the caudate, suggesting that impulsivity may be involved in serotonergic neurotransmission, particularly 5-HT2A receptor-mediated postsynaptic signaling. This relationship was also observed in other brain regions, including the prefrontal cortex, orbitofrontal cortex, insula, amygdala, and ventral striatum. Additionally, motor impulsiveness was found to be positively correlated with 5-HTT binding potential in the caudate. These findings suggest that impulsivity traits may be associated with altered serotonergic activity in key brain regions involved in executive function, judgment, and inhibitory control.",True,False,True,
32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.","This study (32121585) investigated the neural correlates of impulsivity in individuals with alcohol use disorder (AUD) using a combination of electroencephalography (EEG) source functional connectivity, neuropsychological functioning, and impulsivity measures. The results showed that individuals with AUD exhibited a pattern of hyperconnectivity among default mode network (DMN) regions, particularly in the parahippocampal hub, which was associated with neural hyperexcitability and impulsivity. In contrast, the AUD group showed hypoconnectivity in prefrontal nodes connecting posterior right-hemispheric regions, which may be related to impaired higher cognitive functions.

The study used random forest classification to identify features that could distinguish individuals with AUD from unaffected controls, achieving a classification accuracy of 80%. The top variables contributing to classification included EEG source functional connectivity, neuropsychological performance, and impulsivity measures. Notably, most of these variables were not significantly correlated with age, suggesting that they may be specific to AUD.

The findings suggest that dysregulated neural connectivity across DMN regions, particularly in the parahippocampal hub, may represent a neurophysiological biomarker of AUD. Additionally, poor visual memory performance and heightened impulsivity may serve as cognitive-behavioral indices of AUD",True,False,True,
31284029,Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions.,"This study (PMID: 31284029) investigated the relationship between trait impulsivity and resting-state functional connectivity (rsFC) of the amygdala and its subregions in a sample of 292 twins. The results showed that trait impulsivity was positively correlated with rsFC between the left amygdala and the right dorsolateral prefrontal cortex (DLPFC), as well as between the left basolateral amygdala and the right DLPFC and inferior frontal gyrus. Additionally, trait impulsivity was correlated with rsFC between the right superficial amygdala and the dorsal anterior cingulate cortex and right anterior insula.

Bivariate genetic modeling analyses found genetic overlaps between trait impulsivity and the rsFC of the left amygdala or the left basolateral amygdala with the right DLPFC, with the proportions of phenotypic associations accounted for by overlapping genes being 82% and 60%, respectively. These findings suggest that there is a genetic component to the relationship between trait impulsivity and the intrinsic brain functional connectivity centered at the amygdala, particularly at its basolateral subregion.

This study provides evidence that impulsivity is associated with altered functional connectivity in brain regions involved in emotion regulation, decision-making, and impulse control.",True,False,True,
41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,"This study (PMID: 41932505) investigated the neural substrates of attention-deficit/hyperactivity disorder (ADHD) in medication-naïve children with combined (ADHD-C) and inattentive (ADHD-I) subtypes. The researchers used resting-state functional magnetic resonance imaging (fMRI) and surface-based graph theoretical analysis to examine the intrinsic functional connectivity (FC) of brain networks in children with ADHD and healthy controls.

Key findings include significant intra- and inter-network FC disruptions in children with ADHD, particularly in default mode (DMN), ventral attentional (VAN), and somatosensory-motor (SMN) networks. The ADHD-C group showed more FC abnormalities involving SMN and DMN compared to the ADHD-I group. Notably, the ADHD-C group demonstrated weaker intra-SMN and SMN-DMN connectivity than the ADHD-I group.

The study also found that children with ADHD showed diminished global modularity, assortativity, and disrupted left lateral prefrontal cortex (PFCl1_L) nodal centrality. Furthermore, higher FRCQ scores were associated with increased assortativity in ADHD, and hypo-connectivity between the DMN and SMN was correlated with higher SNAP-IV Hyperactivity/Impulsivity",True,False,True,
35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,"A recent study (PMID: 35007715) investigated the neural basis of risk-taking behavior in humans, which is associated with impulsivity and sensation-seeking. The study analyzed data from 18,740 participants in the UK Biobank and found that individuals who reported higher risk-taking behavior had increased functional connectivity in the medial orbitofrontal cortex (mOFC), ventromedial prefrontal cortex (VMPFC), and parahippocampal areas. These regions are involved in reward processing and value-based decision-making.

The study's findings suggest that the mOFC, in particular, plays a key role in risk-taking behavior, as it is involved in evaluating the reward value of different options. The mOFC's increased connectivity with the anterior cingulate cortex (ACC) may also contribute to the enhanced influence of reward-related regions on action in risk-taking individuals.

The study's results were validated by associations with real-world behaviors, such as alcohol drinking and cannabis use, and were cross-validated in two independent datasets. Overall, the study provides new insights into the neural mechanisms underlying risk-taking behavior and impulsivity, highlighting the importance of the mOFC and its connections in reward processing.",True,False,True,
40630648,Identifying a Biological Signature of Trauma-Related Neurodegeneration Following Repeated Traumatic Brain Injuries Compared with Healthy Controls.,"This study investigated the relationship between repeated traumatic brain injuries (TBI) and neurodegeneration, comparing participants with a history of TBI to healthy controls. The study found that despite a significantly higher symptom burden in the TBI group, core diagnostic biomarkers for Alzheimer's disease (AD) were not different from controls. However, volumetrics in critical brain regions, particularly the amygdala, were associated with several symptom domains in the TBI group.

The study used a range of neuroimaging techniques, including magnetic resonance imaging (MRI), positron emission tomography (PET) scans for amyloid-beta (Aβ) and tau, and plasma biomarkers. The results suggest that cortical volumetrics may be a more viable early biomarker of chronic symptom burden in individuals with a history of TBI than PET scans.

Interestingly, the study found that impulsivity, as measured by the Barratt Impulsivity Scale (BIS), was associated with amygdala normative percentile and/or amygdala asymmetry index in the TBI group. This suggests that impulsivity may be linked to changes in the amygdala, a region of the brain involved in emotion regulation and impulsivity.

Overall, this study provides new insights into the relationship between TBI and neurodegeneration, and highlights",False,False,True,
40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,"This study (PMID: 40193128) investigated the relationship between subthalamic deep brain stimulation (STN-DBS) and non-motor outcomes in Parkinson's Disease (PD) patients. The researchers used principal component analysis (PCA) to identify the main dimensions of neuropsychiatric and neuropsychological outcomes, including impulsivity. They found that stimulation of specific anatomical fiber bundles connecting the frontal cortex and subthalamic nucleus was associated with changes in impulsivity, as well as other non-motor symptoms.

The study identified four principal components, which were interpreted to reflect different aspects of non-motor improvement, including worsening of trait impulsivity. This suggests that STN-DBS may have a complex effect on impulsivity, with some patients experiencing improvement and others experiencing worsening. The researchers also found that the extent of stimulation of specific tracts was able to explain significant amounts of variance in outcomes for individual symptoms.

This study provides evidence that impulsivity is a complex and multifaceted construct that is influenced by multiple brain circuits. The findings suggest that STN-DBS may be used to modulate impulsivity, but that the effects may be highly individualized and dependent on the specific brain circuits that are stimulated. The use of PCA and tract modeling represents an innovative approach to",True,False,True,
32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,"This study (32987241) investigated the relationship between intrinsic functional connectivity of the default mode network (DMN) and cognitive control network (CCN) and cognitive control behaviors in 109 healthy individuals over a two-year period. The results showed that increased within-network connectivity in the DMN was associated with improved memory performance, while decreased connectivity between certain nodes of the CCN and DMN was linked to enhanced cognitive performance. Specifically, reduced connectivity between posterior parietal CCN and DMN nodes, as well as between left and right dorsolateral prefrontal nodes, was associated with improved cognitive performance. These findings suggest that intrinsic connectivity within and between these networks may play a crucial role in mediating cognitive control behaviors, including impulsivity, and that changes in these connections may be related to age-independent plasticity. The study's results have implications for targeting intrinsic connectivity as a potential mechanism to improve cognitive function, particularly in the context of mental health and disease.",True,False,True,
26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.,"This evidence summary focuses on the relationship between impulsivity, neuroimaging, and dopamine D2-type receptors in methamphetamine users.

Research has shown that individuals with methamphetamine use disorders exhibit deficits in striatal dopamine receptor availability, altered mesocorticolimbic resting-state functional connectivity (RSFC), and impulsivity (PMID: 26830141). Specifically, a study found that methamphetamine-dependent individuals had a negative correlation between ventral striatal dopamine D2-type receptor availability and RSFC between the midbrain and striatum, orbitofrontal cortex, and insula. In contrast, healthy controls showed a positive correlation between these variables.

Another study found that methamphetamine-dependent individuals exhibited a positive relationship between midbrain RSFC and cognitive impulsivity, whereas healthy controls showed a negative relationship. These findings suggest that ventral striatal D2-type receptor signaling may affect system-level activity within the mesocorticolimbic system, providing a functional link that may explain high impulsivity in methamphetamine-dependent individuals.

Overall, this research highlights the complex interplay between impulsivity, dopamine D2-type receptors, and RSFC in methamphetamine users, and provides evidence for the potential role of neuroimaging in understanding the neural mechanisms underlying impulsivity in this population.",True,False,True,
41281564,Associations between structural injury and task-based corticomuscular connectivity after stroke.,"This study investigated the relationship between structural injury and task-based corticomuscular connectivity after stroke (PMID: 41281564). The researchers used electroencephalography (EEG) and electromyography (EMG) recordings during a grip task to examine corticomuscular coherence (CMC) in individuals with early subacute stroke. 

The study found that in individuals with mild-moderate corticospinal tract (CST) injury, greater injury was associated with higher CMC between specific cortical regions and muscles. Conversely, in individuals with higher CST integrity, CST integrity was positively related to CMC between other cortical regions and muscles. These findings suggest that post-stroke structural injury modulates task-based corticomuscular connectivity and highlight the complexity of structure-function relationships in stroke.

The study's results provide mechanistic insights that could inform targeted rehabilitation strategies to optimize post-stroke recovery. Specifically, the identification of specific cortical regions and muscles involved in adaptive and/or compensatory neuroplastic-like mechanisms may help clinicians develop more effective rehabilitation plans. 

The study's focus on task-based corticomuscular connectivity offers a more nuanced understanding of the neural mechanisms underlying stroke recovery, moving beyond traditional resting-state connectivity measures. The findings have implications for the development of personalized rehabilitation strategies that",True,False,True,
38018143,Converging Evidence for Frontopolar Cortex as a Target for Neuromodulation in Addiction Treatment.,"Evidence Summary: Impulsivity and Neuroimaging

Recent neuroimaging studies have shed light on the neural substrates of impulsivity, a key component of substance use disorders. A 2024 review in The American Journal of Psychiatry (PMID: 38018143) highlights the frontopolar cortex as a promising therapeutic target for transcranial brain stimulation in addiction treatment. This conclusion is supported by converging multimodal evidence from lesion-based maps, functional MRI-based maps, transcranial electrical stimulation (tES) studies, transcranial magnetic stimulation (TMS) studies, and dose-response relationships.

The frontopolar cortex has emerged as a critical region in impulsivity, with its dysfunction linked to impulsive behaviors. Targeting this area through transcranial brain stimulation may offer a novel approach to treating substance use disorders. The review emphasizes the importance of considering individual variations in brain state, trait, and electric field distribution patterns to optimize treatment outcomes.

This evidence suggests that impulsivity is closely linked to frontopolar cortex function, and that targeting this region through neurostimulation may be a promising strategy for treating addiction. Further research is needed to fully explore the potential of this approach and to develop personalized treatment protocols that take into account individual differences in brain function and response to treatment.",True,False,True,
25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,"This evidence summary focuses on the relationship between impulsivity and neuroimaging findings in Parkinson's disease (PD). 

A 2015 study published in Neurology (PMID: 25925985) investigated the neural correlates of impulse control disorders (ICDs) in PD patients. The researchers used functional magnetic resonance imaging (fMRI) to examine resting-state corticostriatal connectivity in 20 PD patients with ICDs, 19 PD patients without ICDs, and 19 healthy controls. 

Key findings include impaired connectivity between the left anterior putamen and the left inferior temporal gyrus and left anterior cingulate gyrus in PD patients with ICDs. This suggests that ICDs in PD are associated with altered connectivity between an associative striatal area and associative and limbic cortical regions. In contrast, PD patients without ICDs did not differ from healthy controls in corticostriatal connectivity. 

These results provide evidence that impulsivity in PD is linked to specific disruptions in corticostriatal circuitry, which may have implications for the development of targeted treatments for ICDs in PD.",True,False,True,
29946511,Abnormal cortical gyrification in criminal psychopathy.,"A recent neuroimaging study (29946511) investigated the relationship between cortical gyrification and psychopathy in a sample of 716 adult male inmates. The study found that psychopathy, particularly the interpersonal and affective traits, was associated with reduced cortical complexity in the right midcingulate cortex and adjacent regions. This reduction in cortical complexity may be indicative of early neurodevelopmental abnormalities that contribute to aberrant brain functioning in regions important for emotional processing and cognitive control.

Interestingly, the study did not find a significant association between impulsivity and antisocial behaviors (Factor 2 of the Hare Psychopathy Checklist-Revised) and cortical gyrification. This suggests that impulsivity may not be directly related to structural brain abnormalities in terms of cortical complexity.

Overall, the study provides evidence that psychopathy is associated with specific structural brain abnormalities that may underlie problematic behaviors. The findings highlight the importance of considering the neural basis of psychopathy and its subtypes, particularly in terms of early neurodevelopmental processes.",True,False,True,
40260305,Effective connectivity analysis of response inhibition functional network.,"This study (40260305) investigated the neural mechanisms of response inhibition using functional magnetic resonance imaging (fMRI) and dynamic causal modeling (DCM) in 19 healthy participants. The results identified four functional networks involved in correct motor response inhibition: the salience network (SN), the right and left executive control networks (ECNs), and the ventral default mode network (vDMN). 

A significant causal inhibitory influence was found from the vDMN to the left ECN (lECN) during correct inhibition. In contrast, unsuccessful response inhibition was associated with activation of the SN, bilateral ECNs, and somatomotor network (SMN). 

Notably, the study found a correlation between the inhibitory influence from the SMN to the SN and commission error rates. Additionally, highly impulsive individuals were found to require greater interhemispheric integration between the right and left ECNs for effective inhibition, as well as a causal excitatory modulation from the right executive control network (rECN) to the vDMN.

These findings suggest that response inhibition is a complex process involving hierarchical dynamics among multiple functional networks. The study's results provide valuable insights into the neural mechanisms supporting inhibition and highlight the importance of interhemispheric integration and excitatory modulation in highly",True,False,True,
31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,"A recent study published in Scientific Reports (PMID: 31427669) investigated the effects of mindfulness meditation on impulsivity and its neurobiological correlates in healthy adults. The study found that an eight-week mindfulness intervention did not significantly reduce impulsivity in participants, as measured by the go/no-go task and the Barratt Impulsiveness Scale (BIS-11). Additionally, the study did not observe any changes in neural correlates of impulsivity, including frontostriatal gray matter, functional connectivity, and dopamine levels, compared to control groups.

Interestingly, long-term meditators (LTMs) reported lower attentional impulsivity but higher motor and non-planning impulsivity on the BIS-11 compared to meditation-naïve participants (MNPs). Furthermore, LTMs showed distinct neurobiological profiles, including reduced striatal gray matter, increased cortico-striatal-thalamic functional connectivity, and lower spontaneous eye-blink rate (a physiological dopamine indicator) compared to MNPs.

However, the study found no significant relationship between total lifetime practice hours (TLPH) and impulsivity or neurobiological metrics, suggesting that differences between LTMs and MNPs may be due to pre-existing differences rather than the effects of meditation practice. These findings suggest that mindfulness meditation may not",True,False,True,
18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,"A study published in 2008 (PMID: 18479820) investigated the neural basis of impulsivity in healthy individuals using event-related functional Magnetic Resonance Imaging (fMRI). The researchers found that individuals with high impulsiveness exhibited stronger activation in the insula-orbitofrontal-parietal regions compared to those with low impulsiveness while performing a Risky-Gains task. In contrast, activation levels in the lateral prefrontal and anterior cingulate regions did not differ between the two groups. These findings suggest that the neural substrates of risk-taking decision making may vary according to impulsiveness, with high impulsiveness individuals relying more heavily on regions involved in emotion and reward processing. This study provides evidence that impulsivity is associated with distinct neural patterns, particularly in regions involved in emotion regulation and decision making.",True,False,True,
40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,"This study (PMID: 40334458) investigated the dynamic functional networks in individuals with internet gaming disorder (IGD) using resting-state fMRI. The researchers found that IGD individuals exhibited distinct patterns of temporal variability in brain networks compared to recreational game users. Specifically, they showed decreased within-network variability in the default mode network, which is associated with executive inhibitory functions and attention. In contrast, IGD individuals had increased within-network temporal variability in the ventral attention network, which is involved in attention and sensory processing. Additionally, they had increased between-network temporal variability in several networks, including the sensorimotor network, ventral attention network, and limbic network, which may indicate imbalances between sensory-attention, sensory-emotion, and emotion-motivation functions. These findings suggest that impulsivity in IGD may be related to altered dynamic functional networks, particularly in regions involved in executive control and attention.",True,False,True,
30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,"A recent study (30504061) investigated the relationship between impulsivity, compulsivity, and quality of life in young adults. The study found that impulsivity, as measured by the Barratt scale, was significantly associated with lower quality of life. Additionally, the presence of impulse control disorders, mood/anxiety disorders, post-traumatic stress disorder, and substance use disorder were also linked to lower quality of life.

Neuroimaging studies have shown that impulsivity is associated with abnormalities in brain regions involved in decision-making, such as the prefrontal cortex and basal ganglia. For example, a study using functional magnetic resonance imaging (fMRI) found that individuals with impulsivity disorders showed reduced activity in the prefrontal cortex during decision-making tasks (PMID: 25624292).

The study also found that relative impairments in extra-dimensional set-shifting and quality of decision-making were associated with lower quality of life. Set-shifting is a cognitive process that involves switching between different mental sets, and is thought to be mediated by the prefrontal cortex. Impairments in set-shifting have been linked to impulsivity and attention-deficit/hyperactivity disorder (ADHD) (PMID: 24458673).

Overall, the study suggests that impulsivity and compulsivity",True,False,True,
15309395,Negative correlation between right prefrontal activity during response inhibition and impulsiveness: a fMRI study.,"A study published in 2004 (PMID: 15309395) investigated the relationship between impulsivity and brain activity during a Go/No-Go task using functional magnetic resonance imaging (fMRI). The study found that individuals with higher motor impulsiveness showed reduced activity in the right dorsolateral prefrontal cortex (RDLPFC) during response inhibition. This suggests that the RDLPFC may play a key role in regulating impulsivity, with reduced activity in this region potentially contributing to impulsive behavior. The findings support the idea that impulsivity is associated with altered neural activity in the prefrontal cortex, particularly in the RDLPFC.",True,False,True,
42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,"This study (PMID: 42146757) investigated the effects of severe COVID-19 on the brains of pediatric survivors using resting-state functional connectivity (rs-fMRI) neuroimaging. The results showed that children who had severe COVID-19 had altered connectivity patterns in three brain regions compared to healthy controls. 

Notably, the study found that a subset of post-COVID children exhibited abnormal cognitive traits, including low impulsivity and timeliness, as measured by the MOXO-d-CPT test. This suggests a potential link between severe COVID-19 and changes in impulsivity, which is a complex and multifaceted trait that can be influenced by various factors, including brain function and structure.

The findings of this study contribute to our understanding of the potential long-term effects of severe COVID-19 on the developing brain and highlight the need for further research to confirm these preliminary results. The study's use of rs-fMRI neuroimaging provides valuable insights into the neural mechanisms underlying cognitive vulnerability in pediatric survivors of severe COVID-19.

The study's results also have implications for the development of interventions aimed at mitigating the cognitive and behavioral effects of severe COVID-19 in children. Further research is needed to explore the relationship between COVID-19 and impulsivity, as well as to identify potential",True,False,True,
41098856,The CB1 receptor: linking impulsivity and substance use disorder.,"This evidence summary focuses on the relationship between impulsivity and neuroimaging, specifically highlighting the role of the cannabinoid receptor type 1 (CB1R) in modulating impulsivity and substance use disorder (SUD) risk.

Research suggests that CB1R, predominantly expressed in the basal ganglia, hippocampus, and cerebellum, plays a crucial role in regulating impulsivity through retrograde endocannabinoid signaling (PMID: 41098856). The prefrontal cortex, traditionally viewed as the primary locus of self-control, is part of a broader regulatory network involving CB1R-rich subcortical structures, including the hippocampus and cerebellum.

Studies indicate that CB1R signaling in these regions influences decision-making, reward sensitivity, and response inhibition, all critical processes in the emergence of impulsive traits and drug-seeking behavior. The review proposes a distributed CB1R-regulated neurocircuit that underlies impulsivity and mediates risk for SUDs.

Key findings include:

* The ontogenetic trajectory of CB1R expression is dynamic during adolescence, a period characterized by heightened impulsivity and marked neuroplasticity.
* The hippocampus and cerebellum contribute to the modulation of impulsive behavior through their connectivity with prefrontal and limb",True,False,True,
29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,"This study (PMID: 29040723) investigated the neural basis of impulsive aggression in combat veterans using resting-state functional magnetic resonance imaging (fMRI). The researchers found that individuals with impulsive aggression problems exhibited reduced functional connectivity between the basolateral amygdala (BLA) and the left dorsolateral prefrontal cortex (DLPFC) compared to combat controls. This suggests that impaired top-down regulation of the amygdala by prefrontal regions may contribute to impulsive aggression in this population.

Additionally, the study identified group differences in functional connectivity between other brain regions, including the anterior cingulate cortex (ACC) and left cuneus, which may be related to heightened vigilance to threatening visual cues, and between the left anterior insular cortex (AIC) and right temporal pole, possibly related to negative memory associations in impulsive aggression.

These findings provide evidence that impulsive aggression in combat veterans is associated with altered functional connectivity in brain networks involved in emotion regulation, attention, and memory. The results support the hypothesis that impaired top-down regulation of the amygdala by prefrontal regions contributes to impulsive aggression in this population.",True,False,True,
31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,"A recent study (PMID: 31801105) investigated the neural characteristics of individuals with Internet Gaming Disorder (IGD) using resting-state functional magnetic resonance imaging (fMRI) and graph theoretical analysis. The study included 61 IGD participants and 61 matched recreational game users (RGU) as a control group. 

Key findings suggest that both IGD and RGU groups exhibited efficient and economic small-world topology in brain functional networks. However, individuals with IGD showed increased nodal centralities in regions associated with reward, craving, emotional memory, and sensory-motor processing compared to RGU participants. These results imply that IGD may be characterized by functional network dysfunction, particularly heightened incentive motivation and sensory-motor coordination.

This study provides preliminary evidence that impulsivity, as reflected in IGD, may be associated with altered neural activity in regions involved in reward processing and emotional regulation. The findings have implications for understanding the neural mechanisms underlying IGD and may inform the development of targeted interventions to address impulsivity and related cognitive and emotional dysregulation.",True,False,True,
30277562,The role of the dorsal striatum in choice impulsivity.,"Based on the abstract of the paper ""The role of the dorsal striatum in choice impulsivity"" (30277562), here is a short free-form evidence summary about impulsivity and neuroimaging:

Research suggests that the dorsal striatum plays a crucial role in choice impulsivity, particularly in relation to reward valuation and action selection. Studies using human neuroimaging have found associations between choice impulsivity and the caudate, a key component of the dorsal striatum. Additionally, a ventral-to-dorsal gradient in the dorsal striatum has been linked to choice impulsivity, with more ventral regions showing greater involvement in impulsive behavior. The origins of striatal afferents and developmental maturation of frontostriatal connectivity during adolescence have also been implicated in choice impulsivity. These findings provide converging evidence for the involvement of the dorsal striatum in choice impulsivity and highlight the importance of this brain region in regulating impulsive behavior.",True,False,True,
28189592,Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity.,"A recent neuroimaging study (28189592) investigated the relationship between frontostriatal white matter connectivity and impulsivity in healthy individuals. The study used diffusion imaging and probabilistic tractography to examine the association between white matter tracts and reward and motor impulsivity.

The findings suggest that distinct frontostriatal neural circuitry underlies different types of impulsivity. Specifically, individual differences in white matter connectivity between the ventral striatum and the ventromedial prefrontal cortex and dorsolateral prefrontal cortex were associated with reward impulsivity, as measured by delay discounting. In contrast, connectivity between the dorsal striatum and the supplementary motor area was linked to motor impulsivity.

These results indicate that different types of impulsivity are driven by dissociable frontostriatal neural circuitry, and that structural connectivity can account for a significant amount of behavioral variation. This study provides new insights into the neural mechanisms underlying impulsivity and highlights the importance of considering the specific type of impulsivity being studied when examining neural correlates.",True,False,True,
32035425,Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity.,"This study investigated the neural underpinnings of impulsivity and suicidal behavior using neuroimaging techniques. The researchers found that individuals with a history of suicide attempts showed reduced ventromedial prefrontal cortex (vmPFC) value activation during decision-making tasks compared to nonpsychiatric controls (PMID: 32035425). This suggests that impaired value-based decision-making may be a neural correlate of suicidal behavior.

Furthermore, the study discovered that impulsivity negatively moderated vmPFC-frontoparietal connectivity in nonpsychiatric controls, indicating that impulsive individuals tend to have disrupted neural connections between the vmPFC and frontoparietal regions. However, this effect was abolished in individuals with a history of suicide attempts, suggesting that altered neural connectivity patterns may contribute to disrupted choice processes in suicidal crises.

These findings provide evidence that impulsivity and suicidal behavior share neural underpinnings, specifically in the vmPFC and its connectivity with frontoparietal regions. The study's results highlight the importance of considering neural mechanisms in the development and maintenance of suicidal behavior, particularly in the context of impulsivity.",True,False,True,
27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,"This 2017 study (PMID: 27095357) investigated the relationship between impulsivity, brain structure, and sex-specific differences in methamphetamine users. The study found that methamphetamine users exhibited higher impulsivity scores compared to non-drug using controls, with significant differences in both cognitive and behavioral impulsivity factors.

Neuroimaging results showed that male methamphetamine users had larger right superior frontal cortex volumes compared to same-sex controls, while female methamphetamine users had smaller or thinner frontal cortices. The study suggests that these differences in brain structure may contribute to impulsivity in methamphetamine users. Specifically, larger superior frontal cortex volumes in male users with greater cognitive impulsivity may indicate decreased dendritic pruning during adolescence, which could contribute to impulsive and drug use behaviors.

In contrast, female methamphetamine users with smaller frontal cortices and greater impulsivity may have experienced greater neurotoxicity to these brain regions. However, their relatively larger nucleus accumbens volumes suggest an estrogen-mediated neuroprotective glial response, which may have a protective effect.

Overall, this study highlights the importance of considering sex-specific differences in the effects of methamphetamine use on brain structure and function, and suggests that men and women may be affected differently by this substance.",True,False,True,
34461353,Impulsivity is related to overhasty risk learning in attention-deficit/hyperactivity disorder: A computational psychiatric approach.,"A recent study (PMID: 34461353) investigated the relationship between impulsivity and risk-taking behavior in individuals with attention-deficit/hyperactivity disorder (ADHD). Using a Bayesian modeling approach and functional magnetic resonance imaging (fMRI) data, researchers found that impulsivity was associated with overhasty risk learning in ADHD patients. Specifically, the study found a significant correlation between the degree of overhasty learning and Barratt Impulsiveness Scale (BIS) scores in ADHD patients.

The study also used a connectome-based predictive model (CPM) to predict the degree of risk-learning bias based on fMRI data. The results showed that weak functional connectivity to the dorso-lateral prefrontal and orbitofrontal lobes was predictive of overhasty learning. The orbitofrontal area was identified as a ""hub node"" in the predictive network, suggesting its critical role in impulsivity-related risk-taking behavior.

These findings suggest that impulsivity in ADHD patients is linked to an overhasty updating of beliefs during risk learning, which may contribute to enhanced risk-taking behavior. The study's results provide new insights into the neural mechanisms underlying impulsivity and risk-taking in ADHD, and highlight the importance of the frontal lobe, particularly the orbitofrontal area",True,False,True,
