record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
360,31665241,The structural connectivity of discrete networks underlies impulsivity and gambling in Parkinson's disease.,2019,Brain : a journal of neurology,impulsivity fMRI functional connectivity,unknown,structural connectivity,impulsivity (general),Parkinson's disease,associated_with,unclear,,direct,0.8,"Larger bet sizes in the virtual casino were associated with greater connectivity of the reward evaluation network, particularly bilateral fibre tracts between the ventral striatum and ventromedial prefrontal cortex.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,greater,"The sentence clearly supports the phenotype (impulsivity), feature (structural connectivity), relationship (associated_with), direction (greater), and directness (direct) when stated.",,Qwen 2.5 7B
362,37721727,Acupuncture modulates the functional connectivity among the subcortical nucleus and fronto-parietal network in adolescents with internet addiction.,2023,Brain and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet addiction,modulates,lower,decreased functional connectivity between subcortical nucleus and fronto-parietal network,direct,0.85,"After 40 days of acupuncture treatment, the FC within the FPN and between the SN and FPN were significantly decreased in individuals with IA.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,,,Qwen 2.5 7B
364,25853901,Impaired functional connectivity within and between frontostriatal circuits and its association with compulsive drug use and trait impulsivity in cocaine addiction.,2015,JAMA psychiatry,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),cocaine addiction,associated_with,higher,,direct,0.85,increased striatal-dorsal lateral prefrontal cortex connectivity strength was positively correlated with the amount of recent cocaine use (uncorrected P < .046) and elevated trait impulsivity in the CUs (uncorrected P < .012),yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,The sentence clearly supports the extracted claim by stating a direct association between increased functional connectivity and higher impulsivity in cocaine addiction.,,Qwen 2.5 7B
365,36149062,Reduced brain activity and functional connectivity during creative idea generation in individuals with smartphone addiction.,2023,Social cognitive and affective neuroscience,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),smartphone addiction,associated_with,lower,,direct,0.85,"In the SAT group, the PFC was less active under constraint than unconstraint conditions. Moreover, both task-related and resting-state functional connectivity analyses indicated weaker coupling between the PFC and temporal regions in the SAT than in the HC group.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity (general) and reduced functional connectivity in the SAT group compared to the HC group.",,Qwen 2.5 7B
366,27119360,Decreased functional connectivity of insula-based network in young adults with internet gaming disorder.,2016,Experimental brain research,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,reduced ability to inhibit motor responses to internet gaming or diminished executive control over craving for internet gaming,direct,0.85,The finding of reduced functional connectivity between the interoception and the motor/executive control regions is interpreted to reflect reduced ability to inhibit motor responses to internet gaming or diminished executive control over craving for internet gaming in IGD.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,,,Qwen 2.5 7B
370,31401546,Functional connectivity of emotional well-being: Overconnectivity between default and attentional networks is associated with attitudes of anger and aggression.,2019,Psychiatry research. Neuroimaging,impulsivity fMRI functional connectivity,"default mode network, salience/ventral attention network",functional connectivity,impulsivity (general),unknown,associated_with,higher,impaired effortful control and decreased response inhibition,direct,0.85,functional connectivity between the default and attentional networks was positively correlated with scores of attitudes of anger and aggression.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,,,Qwen 2.5 7B
372,24367675,Increased functional connectivity between prefrontal cortex and reward system in pathological gambling.,2013,PloS one,impulsivity fMRI functional connectivity,unknown,functional connectivity,nonplanning impulsivity,pathological gambling,associated_with,higher,,direct,0.8,"PG patients demonstrated increased connectivity from the right middle frontal gyrus to the right striatum as compared to controls, which was also positively correlated with nonplanning aspect of impulsiveness, smoking and craving scores in the PG group.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence directly supports the claim by mentioning increased functional connectivity between the prefrontal cortex and reward system in pathological gambling, which is associated with nonplanning impulsivity.",,Qwen 2.5 7B
373,40032530,Cocaine Self-Administration Increases Impulsive Decision-Making in Low-Impulsive Rats Associated with Impaired Functional Connectivity in the Mesocorticolimbic System.,2025,eNeuro,impulsivity fMRI functional connectivity,mesocorticolimbic,functional connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.85,"Using these three regions as seeds, we observed a negative correlation between impulsivity and functional connectivity between the midbrain and frontal cortex, as well as between the thalamus and frontal cortex (including the orbitofrontal, primary, and parietal cortices) in low-impulsive rats. These correlations were attenuated following chronic cocaine SA.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,"The sentence clearly supports the extracted claim by mentioning a negative correlation between impulsivity and functional connectivity in low-impulsive rats, which is consistent with the relationship 'associated_with' and direction 'lower'. The directness is also supported as the sentence names both phenotype 'impulsivity' and feature 'functional connectivity'. No overclaiming is detected as the sentence mentions a group difference and a phenotype-feature association.",,Qwen 2.5 7B
375,34469847,Sex-specific frontal-striatal connectivity differences among adolescents with externalizing disorders.,2021,NeuroImage. Clinical,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),externalizing disorders,correlated_with,higher,,direct,0.8,"Boys demonstrated weaker connectivity than girls within two medial-lateral prefrontal cortical networks. However, only boys showed greater medial-lateral prefrontal connectivity correlated with greater impulsivity.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,The sentence clearly supports the claim by stating a direct association between impulsivity and higher functional connectivity in boys with externalizing disorders.,,Qwen 2.5 7B
377,30054871,Internet gaming disorder: deficits in functional and structural connectivity in the ventral tegmental area-Accumbens pathway.,2019,Brain imaging and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,correlates_with,lower,,direct,0.8,"Both the NAc and medial orbitofrontal cortex (mOFC) showed lower RSFC with VTA in IGD subjects compared with controls. Moreover, the RSFC strength of VTA-right NAc and VTA-left mOFC correlated negatively with IAT in IGD subjects.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,The sentence directly supports the claim by stating a correlation between lower functional connectivity and impulsivity in individuals with Internet gaming disorder.,,Qwen 2.5 7B
380,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),,,,,Qwen 2.5 7B
382,25553620,A selective involvement of putamen functional connectivity in youth with internet gaming disorder.,2015,Brain research,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,unclear,,direct,0.8,"More time spent playing online games predicted significantly greater functional connectivity between the dorsal putamen and bilateral primary somatosensory cortices in adolescents with internet gaming disorder, and significantly lower functional connectivity between the dorsal putamen and bilateral sensorimotor cortices in healthy controls.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,positive,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity (general) and functional connectivity in the brain, with a specific direction (positive) in the context of internet gaming disorder.",,Qwen 2.5 7B
383,34861396,Individual differences in (dis)honesty are represented in the brain's functional connectivity at rest.,2022,NeuroImage,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,direct,0.75,"Specifically, we investigated whether task-independent neural patterns within the brain at rest could be used to predict a propensity for (dis)honest behavior. Our analyses revealed that functional connectivity, especially between brain networks linked to self-referential thinking (vmPFC, temporal poles, and PCC) and reward processing (caudate nucleus), reliably correlates, in an independent sample, with participants' propensity to cheat.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,positively correlates,"The sentence clearly supports the extracted claim by stating a direct relationship between impulsivity (general) and functional connectivity, specifically between brain networks linked to self-referential thinking and reward processing, which positively correlates with participants' propensity to cheat.",,Qwen 2.5 7B
384,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,"medial orbitofrontal cortex, ventromedial prefrontal cortex, parahippocampal areas, anterior cingulate cortex",functional connectivity,impulsivity (general),unknown,associated_with,higher,"higher connectivity with the anterior cingulate cortex, providing a route for these reward-related regions to have a greater influence on action in risk-taking individuals",direct,0.9,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity (general) and higher functional connectivity in the medial orbitofrontal cortex, ventromedial prefrontal cortex, and parahippocampal areas in risk-taking individuals.",,Qwen 2.5 7B
386,32214339,Alcohol effects on globus pallidus connectivity: Role of impulsivity and binge drinking.,2020,PloS one,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.85,Our data also indicated an association between impulsivity and alcohol-induced deficits in GPe-frontal/precentral connectivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity and higher functional connectivity deficits in a specific brain region.",,Qwen 2.5 7B
387,27975158,Compensatory increase of functional connectivity density in adolescents with internet gaming disorder.,2017,Brain imaging and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,correlates_with,higher,,indirect,0.6,The IGD adolescents exhibited higher global/long-range rsFCD in the bilateral dorsal lateral prefrontal cortex (DLPFC) and the right inferior temporal cortex (ITC)/fusiform compared with the HCs.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity density,higher,"The sentence clearly supports the extracted claim by stating a higher functional connectivity density in adolescents with internet gaming disorder compared to healthy controls, which correlates with impulsivity (general).",,Qwen 2.5 7B
388,41067444,Altered functional connectivity of reward circuits in adolescents with addictive nonsuicidal self-injury.,2025,Brain research bulletin,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),adolescents with addictive nonsuicidal self-injury,correlates_with,unclear,,indirect,0.7,The FC between left hippocampus and right caudate nucleus was positively correlated with the self-injury frequency in the past month.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,positive,"The sentence clearly supports the extracted claim, mentioning a specific brain region (left hippocampus) and its functional connectivity with another region (right caudate nucleus), which correlates with self-injury frequency, a measure of impulsivity.",,Qwen 2.5 7B
389,25445475,Decreased functional connectivity in an executive control network is related to impaired executive function in Internet gaming disorder.,2015,Progress in neuro-psychopharmacology & biological psychiatry,impulsivity fMRI functional connectivity,unknown,functional connectivity,unknown,Internet gaming disorder,related_to,lower,,direct,0.8,IGD subjects show lower functional connectivity in ECNs than do HC participants during resting state;,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,unknown,functional connectivity,lower,,,Qwen 2.5 7B
392,32361415,Impulsivity Relates to Relative Preservation of Mesolimbic Connectivity in Patients with Parkinson Disease.,2020,NeuroImage. Clinical,impulsivity fMRI functional connectivity,"limbic, associative, motor network",functional connectivity,impulsivity (general),Parkinson Disease,relates_to,higher,,direct,0.85,Our results show that there is greater probability of connectivity between the SN and limbic network targets relative to motor and associative network targets in PD patients with recent history of severe impulsivity as compared to PD patients without impulsivity (P = 0.0075).,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning impulsivity as the phenotype, functional connectivity as the feature type, relates_to as the relationship, higher as the direction, and direct as the directness. The sentence also specifies the brain system involved and the diagnostic context.",,Qwen 2.5 7B
393,33813866,Aberrant Salient and Corticolimbic Connectivity in Hypersexual Parkinson's Disease.,2021,Brain connectivity,impulsivity fMRI functional connectivity,salience/ventral attention network,functional connectivity,impulsivity (general),Parkinson's disease with hypersexuality,associated_with,unclear,,direct,0.8,Enhanced salience network (SN) activity represented by a significant rise in the right inferior frontal gyrus was found in PD+HS compared with PD-HS.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,increased,"The sentence clearly supports the claim by stating a significant rise in the right inferior frontal gyrus, which is associated with the salience network. This is directly related to the phenotype of impulsivity (general) and the feature type of functional connectivity in the salience/ventral attention network.",,Qwen 2.5 7B
394,31886611,Dorsal striatal functional connectivity changes in Internet gaming disorder: A longitudinal magnetic resonance imaging study.,2021,Addiction biology,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,correlates_with,unclear,,direct,0.75,Young males with IGD showed an altered FC pattern in the dorsal striatum during follow-up. FC of the dorsal striatum in IGD increased in the mPFC and decreased in the MOG.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,unclear,"The sentence clearly supports the extracted claim, mentioning the phenotype (impulsivity), feature type (functional connectivity), relationship (correlates with), and direction (unclear). The directness is also supported as the sentence names both phenotype and feature.",,Qwen 2.5 7B
396,32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,impulsivity fMRI functional connectivity,default mode network | cognitive control network,functional connectivity,unknown,unknown,associated_with,higher,,direct,0.85,"Additionally, decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes was associated with increased cognitive performance.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,cognitive performance,functional connectivity,decreased,"The sentence clearly supports the claim, and the phenotype, feature, relationship, and direction are all correctly identified. The corrected fields are the phenotype, feature type, and direction, which are all accurately captured from the sentence.",,Qwen 2.5 7B
399,31691415,Risk proneness modulates the impact of impulsivity on brain functional connectivity.,2020,Human brain mapping,impulsivity neuroimaging functional connectivity,"['salience/ventral attention network', 'frontoparietal/control network', 'default mode network']",EEG connectivity,impulsivity (general),unknown,modulates,unclear,,direct,0.8,"In risk-prone individuals, (lack of) premeditation enhanced the coupling of the ventral attention and limbic networks. At the same time, emotion seeking increased the coupling of the frontoparietal network and the default mode networks (DMNs). Finally, (lack of) perseverance had a positive impact on the coupling of anterior temporal nodes of the limbic network whilst having a negative impact on some frontal nodes of the frontoparietal network and the DMNs.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,,,Qwen 2.5 7B
402,30885789,Whole-brain functional connectivity during script-driven aggression in borderline personality disorder.,2019,Progress in neuro-psychopharmacology & biological psychiatry,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),borderline personality disorder,associated_with,unclear,,direct,0.7,We identified a large network showing a significantly stronger increase in connectivity from baseline to the aggression phase in female patients with BPD compared to healthy women.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,increased,"The sentence clearly supports the claim by stating a significant increase in functional connectivity in female patients with BPD compared to healthy women, which is directly related to impulsivity (general).",,Qwen 2.5 7B
405,23451272,Decreased functional brain connectivity in adolescents with internet addiction.,2013,PloS one,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),internet addiction,associated_with,lower,,direct,0.8,Adolescents with internet addiction showed reduced functional connectivity spanning a distributed network.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly states that adolescents with internet addiction have reduced functional connectivity, which matches the extracted claim.",,Qwen 2.5 7B
406,38852751,Multimodal neuroimaging fusion unravel structural-functional-neurotransmitter change in Parkinson's disease with impulse control disorders.,2024,Neurobiology of disease,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),Parkinson's disease with impulse control disorders,associated_with,higher,,direct,0.8,"Compared to PD-NICD, PD-ICD patients showed hypogyrification and enlarged PVS volume fraction in the left orbitofrontal gyrus (OFG), as well as decreased FC between interhemispheric OFG.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence directly supports the claim by stating that PD-ICD patients showed increased impulsivity (indirectly through hypogyrification and enlarged PVS volume fraction) and decreased functional connectivity between interhemispheric OFG, which is consistent with the claim's direction of higher impulsivity being associated with lower functional connectivity.",,Qwen 2.5 7B
408,38000138,The functional connectivity between right parahippocampal gyrus and precuneus underlying the association between reward sensitivity and procrastination.,2024,Cortex; a journal devoted to the study of the nervous system and behavior,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,nonplanning impulsivity,unknown,mediates,lower,,direct,0.9,the RSFC result found reward sensitivity was negatively associated with the functional connectivity of the right parahippocampal gyrus-precuneus.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,lower,,,Qwen 2.5 7B
409,37992501,Testing the triple network model of psychopathology in a transdiagnostic neurodevelopmental cohort.,2023,NeuroImage. Clinical,impulsivity neuroimaging functional connectivity,"salience/ventral attention network, frontoparietal/control network, default mode network",functional connectivity,impulsivity (general),transdiagnostic neurodevelopmental difficulties,associated_with,higher,"increased functional connectivity between the SN, CEN, and DMN in at-risk children, decreased functional connectivity between the CEN and DMN in comparison children",direct,0.85,"Hyperactivity/impulsivity was associated with increased functional connectivity between the SN, CEN, and DMN in at-risk children, whereas it was associated with decreased functional connectivity between the CEN and DMN in comparison children.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,,,Qwen 2.5 7B
411,41310178,The role of the salience network in adolescent impulsivity using memory tasks and neuroimaging.,2025,Communications medicine,impulsivity neuroimaging functional connectivity,salience/ventral attention network,functional connectivity,impulsivity (general),unknown,correlates_with,higher,,direct,0.85,"Notably, both task-modulated and resting-state (intrinsic) coupling between the insula and locus coeruleus (LC), as well as between the dACC and LC, demonstrate significant positive correlation with impulsivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,The sentence clearly supports the extracted claim by stating a positive correlation between the salience network and impulsivity.,,Qwen 2.5 7B
413,23223295,Altered functional brain connectivity in a non-clinical sample of young adults with attention-deficit/hyperactivity disorder.,2012,The Journal of neuroscience : the official journal of the Society for Neuroscience,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,,direct,0.8,Brain behavior correlations further highlighted the key role of altered orbitofrontal-temporal and frontal-amygdala connectivity for symptoms of inattention and hyperactivity/impulsivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,associated_with,"The sentence clearly supports the extracted claim by mentioning the association between altered orbitofrontal-temporal and frontal-amygdala connectivity and symptoms of inattention and hyperactivity/impulsivity, which is a direct and clear association.",,Qwen 2.5 7B
415,26116812,The mediating role of LPFC-vmPFC functional connectivity in the relation between regulatory mode and delay discounting.,2015,Behavioural brain research,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,mediated_by,lower,regulatory mode orientation,direct,0.9,"Furthermore, mediation analysis showed that the effect of regulatory mode on delay discounting is mediated by LPFC-vmPFC functional connectivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning the phenotype (impulsivity), feature type (functional connectivity), relationship (mediated_by), direction (lower), and directness (direct).",,Qwen 2.5 7B
417,40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,2025,Human brain mapping,impulsivity neuroimaging functional connectivity,unknown,structural connectivity,impulsivity (general),Parkinson's Disease,associated_with,higher,,direct,0.8,improvement of mood and cognition and worsening of trait impulsivity,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral outcome,higher,"The sentence directly states that impulsivity worsened, which matches the extracted claim's phenotype and direction. The feature type is not explicitly mentioned as structural connectivity, but it can be inferred that the worsening of impulsivity is related to the improvement of mood and cognition, which might be associated with structural changes. However, the sentence does not directly support the relationship between structural connectivity and impulsivity, but it does support the association between impulsivity and the other outcomes, which is a related concept. Therefore, the support score is 2, and the decision is to keep the claim as it is.",,Qwen 2.5 7B
419,27942448,Brain connectivity aberrations in anabolic-androgenic steroid users.,2017,NeuroImage. Clinical,impulsivity neuroimaging functional connectivity,default mode network,functional connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.8,"current users exhibited reduced functional connectivity between key nodes involved in emotional and cognitive regulation, in particular reduced connectivity between the amygdala and default-mode network (DMN) and between the dorsal attention network (DAN) and a frontal node encompassing the superior and inferior frontal gyri (SFG/IFG) and the anterior cingulate cortex (ACC)",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the extracted claim by mentioning reduced functional connectivity between key nodes involved in emotional and cognitive regulation, specifically between the amygdala and default-mode network (DMN), and between the dorsal attention network (DAN) and a frontal node encompassing the superior and inferior frontal gyri (SFG/IFG) and the anterior cingulate cortex (ACC).",,Qwen 2.5 7B
420,33137406,The functional connectivity between the prefrontal cortex and supplementary motor area moderates the relationship between internet gaming disorder and loneliness.,2021,Progress in neuro-psychopharmacology & biological psychiatry,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,unknown,internet gaming disorder,moderates,unclear,,direct,0.85,"Additionally, the rsFC of the left DLPFC-precentral gyrus, the DLPFC-postcentral gyrus and the right DLPFC-SMA moderated the relationship between self-reported gaming craving and the UCLA scores.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,self-reported gaming craving,functional connectivity,moderates,"The sentence clearly supports the claim by mentioning the specific phenotype (self-reported gaming craving), feature type (functional connectivity), relationship (moderates), and direction (moderates). The directness is also supported as both phenotype and feature are named. There is no overclaiming as the sentence mentions a specific group difference (between self-reported gaming craving and UCLA scores) and a phenotype-feature association.",,Qwen 2.5 7B
424,41029257,Impaired neural activity and functional connectivity in the hippocampus of adolescents with non-suicidal self-injury addiction.,2025,BMC psychiatry,impulsivity neuroimaging functional connectivity,unknown,BOLD variability,impulsivity (general),non-suicidal self-injury addiction,associated_with,unclear,,indirect,0.7,ALFF values in the bilateral hippocampus were negatively correlated with the total score of addiction characteristics in NSSI adolescents.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),BOLD variability,negatively,"The sentence clearly supports the extracted claim, mentioning a specific brain region (hippocampus) and a relationship between ALFF values and addiction characteristics. The direction of the relationship is also clearly stated as negative.",,Qwen 2.5 7B
425,32568370,The structural connectivity of subthalamic deep brain stimulation correlates with impulsivity in Parkinson's disease.,2020,Brain : a journal of neurology,impulsivity neuroimaging functional connectivity,unknown,structural connectivity,impulsivity (general),Parkinson's disease,correlates_with,unclear,mediation through frontostriatal networks,direct,0.85,We found that greater connectivity of the stimulation site with these frontostriatal networks was related to greater postoperative impulsiveness and disinhibition as assessed by the neuropsychiatric instruments.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,,,Qwen 2.5 7B
429,21889990,Randomness of resting-state brain oscillations encodes Gray's personality trait.,2012,NeuroImage,trait impulsivity resting-state fMRI,reward system,BOLD variability,impulsivity (general),unknown,associated_with,higher,resting-state fluctuations constraining task-related neural responsiveness,direct,0.9,more random resting-state neural dynamics corresponded to higher Impulsivity scores both in the ventral striatum (r(15)=-.71; p=.003) and the OFC (r(15)=-.81; p<.001).,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),BOLD variability,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity and BOLD variability in the brain's reward system.",,Qwen 2.5 7B
431,41927766,Neural representations of dynamical state and trait impulsivity in individuals at risk for internet gaming disorder.,2026,Molecular psychiatry,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),internet gaming disorder,predicts,higher,,direct,0.85,"Crucially, resting-state functional connectivity (rs-FC) within these regions not only identified IGD risk but also predicted trait impulsivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct relationship between functional connectivity and impulsivity, with a higher direction.",,Qwen 2.5 7B
433,35552233,Brain Functional Connectivity Mapping of Behavioral Flexibility in Rhesus Monkeys.,2022,The Journal of neuroscience : the official journal of the Society for Neuroscience,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,higher,,direct,0.8,"Specific areas of connectivity in the rhesus executive control network, including frontal cortices (ventrolateral, ventromedial, and orbital) and the dorsal striatum (caudate, putamen) correlated with perseverative errors and response latency.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim by mentioning a direct correlation between specific areas of connectivity in the rhesus executive control network and perseverative errors and response latency, which are related to impulsivity. The direction of the correlation is also clearly stated as correlating with perseverative errors and response latency, which implies a higher level of impulsivity.",,Qwen 2.5 7B
