record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
45,26908392,Association of ventral striatum monoamine oxidase-A binding and functional connectivity in antisocial personality disorder with high impulsivity: A positron emission tomography and functional magnetic resonance imaging study.,2016,European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,impulsivity (general),antisocial personality disorder,associated_with,unclear,,direct,0.8,Results revealed functional coupling of the VSs with bilateral dorsomedial prefrontal cortex (DMPFC) that was correlated with VS MAO-A VT,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specific to antisocial personality disorder),,,"The sentence does not specify the impulsivity is specific to antisocial personality disorder, and the direction of the association is unclear.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific to antisocial personality disorder)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not specify the impulsivity is specific to antisocial personality disorder, and the direction of the association is unclear.""}"
46,36912839,Identifying Replicable Subgroups in Neurodevelopmental Conditions Using Resting-State Functional Magnetic Resonance Imaging Data.,2023,JAMA network open,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,unclear,0.5,"There was a significant difference in Strengths and Weaknesses ADHD Symptoms and Normal Behavior Hyperactivity/Impulsivity subscale (SWAN-HI) between 2 subgroups in the POND data (C and D), with subgroup D having increased hyperactivity and impulsivity traits compared with subgroup C.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states an association between the phenotype 'impulsivity (general)' and the feature 'Strengths and Weaknesses ADHD Symptoms and Normal Behavior Hyperactivity/Impulsivity subscale (SWAN-HI)', and also mentions a difference in this feature between two subgroups, with one subgroup having increased impulsivity traits. The direction is supported as the subgroup with increased impulsivity traits is compared to another subgroup, and the directness is supported as both the phenotype and feature are named.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""Strengths and Weaknesses ADHD Symptoms and Normal Behavior Hyperactivity/Impulsivity subscale (SWAN-HI)"", ""relationship_supported"": ""associated_with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states an association between the phenotype 'impulsivity (general)' and the feature 'Strengths and Weaknesses ADHD Symptoms and Normal Behavior Hyperactivity/Impulsivity subscale (SWAN-HI)', and also mentions a difference in this feature between two subgroups, with one subgroup having increased impulsivity traits. The direction is supported as the subgroup with increased impulsivity traits is compared to another subgroup, and the directness is supported as both the phenotype and feature are named.""}"
47,24373553,Anhedonia in Parkinson's disease patients with and without pathological gambling: a case-control study.,2014,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),Parkinson's disease,associated_with,unclear,unclear,unclear,0.7,"The PG-group, compared to the ICDs-group and PD-controls, reported a significantly higher incidence of anhedonia, higher Snaith-Hamilton Pleasure Scale (SHAPS) scores, higher levels of impulsivity traits as measured by the Barratt Impulsiveness Scale.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states that the PG-group (pathological gamblers) have higher levels of impulsivity traits, which supports the claim of an association between impulsivity and Parkinson's disease. The impulsivity traits are measured by the Barratt Impulsiveness Scale, which serves as the feature.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""impulsivity traits (as measured by the Barratt Impulsiveness Scale)"", ""relationship_supported"": ""associated_with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""rationale"": ""The sentence directly states that the PG-group (pathological gamblers) have higher levels of impulsivity traits, which supports the claim of an association between impulsivity and Parkinson's disease. The impulsivity traits are measured by the Barratt Impulsiveness Scale, which serves as the feature.""}"
48,33426970,Add-on repetitive transcranial magnetic stimulation in patients with opioid use disorder undergoing methadone maintenance therapy.,2021,The American journal of drug and alcohol abuse,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),opioid use disorder,associated_with,unclear,,unclear,0.5,"BIS-11 attentional subscales and CPTs commission T-scores (C-TS) were significantly lower in the active rTMS group (P = .003, 0.02, respectively) than in the sham group.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,"impulsivity (specifically, attentional impulsivity)",,,"The sentence mentions a change in attentional subscales and CPTs commission T-scores, which are measures related to attention and impulse control. However, the claim is about general impulsivity, so the revised phenotype is more specific to the evidence.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""attentional subscales and CPTs commission"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specifically, attentional impulsivity)"", ""corrected_feature_type"": null, ""rationale"": ""The sentence mentions a change in attentional subscales and CPTs commission T-scores, which are measures related to attention and impulse control. However, the claim is about general impulsivity, so the revised phenotype is more specific to the evidence.""}"
49,31383336,Hypothesis: Compulsive hoarding as an atavism.,2019,Medical hypotheses,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.3,"We propose that hoarding disorder may be an ancestral mammalian behavior, possibly hard-wired but dormant in present-day humans, that can be activated by traumatic experiences.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,hoarding disorder,unknown,,"The sentence suggests an association between hoarding disorder and impulsivity, but it does not provide specific evidence for the general impulsivity claim. The sentence also does not provide information about the feature or direction of the relationship.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""hoarding disorder"", ""corrected_feature_type"": ""unknown"", ""corrected_direction"": null, ""rationale"": ""The sentence suggests an association between hoarding disorder and impulsivity, but it does not provide specific evidence for the general impulsivity claim. The sentence also does not provide information about the feature or direction of the relationship.""}"
50,25928822,Altered resting-state frontoparietal control network in children with attention-deficit/hyperactivity disorder.,2015,Journal of the International Neuropsychological Society : JINS,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder (ADHD),associated_with,unclear,unclear,direct,0.8,"Individuals with ADHD commonly exhibit deficits in executive functions, which are mainly mediated by the frontoparietal control network.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,executive functions,,associated_with_impaired,"The sentence mentions a group difference (ADHD individuals) and a feature (functional connectivity of the frontoparietal control network), but it does not explicitly state that this feature is associated with the phenotype of attentional impulsivity. However, it is reasonable to infer that impairments in executive functions, which are mainly mediated by the frontoparietal control network, could be related to attentional impulsivity, a common symptom in ADHD.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""executive functions"", ""corrected_direction"": ""associated_with_impaired"", ""rationale"": ""The sentence mentions a group difference (ADHD individuals) and a feature (functional connectivity of the frontoparietal control network), but it does not explicitly state that this feature is associated with the phenotype of attentional impulsivity. However, it is reasonable to infer that impairments in executive functions, which are mainly mediated by the frontoparietal control network, could be related to attentional impulsivity, a common symptom in ADHD.""}"
51,9571295,Frontal lobe functions and dysfunctions.,1998,Clinical EEG (electroencephalography),attentional impulsivity functional connectivity,unknown,EEG connectivity,impulsivity (general),unknown,associated_with,unclear,unknown,background,0.3,"The prefrontal cortex is also involved in motor action: in its initiation, planning, designing and sequencing rather than its mere execution.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,yes,,,,"The sentence does not provide evidence for the association between impulsivity (general) and EEG connectivity. It discusses the role of the prefrontal cortex in motor action, which is not directly related to the extracted claim.",," {""support_score"": null, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide evidence for the association between impulsivity (general) and EEG connectivity. It discusses the role of the prefrontal cortex in motor action, which is not directly related to the extracted claim.""}"
52,22901705,Alterations in regional homogeneity of resting-state brain activity in internet gaming addicts.,2012,Behavioral and brain functions : BBF,motor impulsivity resting-state fMRI,unknown,BOLD variability,unknown,internet gaming addiction,associated_with,unclear,,unclear,0.6,"Comparing to the healthy controls, IGA subjects show enhanced ReHo in brainstem, inferior parietal lobule, left posterior cerebellum, and left middle frontal gyrus. All of these regions are thought related with sensory-motor coordination.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,Internet Gaming Addicts,ReHo (Regional Homogeneity),,"The sentence clearly indicates an association between the phenotype (Internet Gaming Addicts) and the feature (ReHo in specific brain regions), which is the BOLD variability in this case.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""BOLD variability"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Internet Gaming Addicts"", ""corrected_feature_type"": ""ReHo (Regional Homogeneity)"", ""rationale"": ""The sentence clearly indicates an association between the phenotype (Internet Gaming Addicts) and the feature (ReHo in specific brain regions), which is the BOLD variability in this case.""}"
53,34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,2021,PloS one,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,attention deficit hyperactivity disorder (ADHD),associated_with,unclear,,unclear,0.7,"children with ADHD had lower structural connectivity and network efficiency in the DMN, without significant group differences in functional networks.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence does not provide evidence for the association between attentional impulsivity and functional connectivity in the context of ADHD. It only mentions structural connectivity and network efficiency in the DMN, without any reference to functional networks or impulsivity.",," {""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide evidence for the association between attentional impulsivity and functional connectivity in the context of ADHD. It only mentions structural connectivity and network efficiency in the DMN, without any reference to functional networks or impulsivity.""}"
54,28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,2017,Progress in neuro-psychopharmacology & biological psychiatry,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),"Internet gaming disorder, Attention deficit and hyperactivity disorder (ADHD)",associated_with,unclear,unclear,unclear,0.7,"Individuals with IGD showed altered PCC-based FC, the characteristics of which might be dependent upon history of childhood ADHD.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specifically related to Internet Gaming Disorder),,,"The sentence mentions a group difference (Individuals with IGD) and an associated feature (altered functional connectivity), but it does not explicitly state the phenotype (impulsivity) or provide information about the direction of the association. However, the context suggests that the altered functional connectivity might be related to the phenotype of impulsivity, specifically in the context of Internet Gaming Disorder.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specifically related to Internet Gaming Disorder)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence mentions a group difference (Individuals with IGD) and an associated feature (altered functional connectivity), but it does not explicitly state the phenotype (impulsivity) or provide information about the direction of the association. However, the context suggests that the altered functional connectivity might be related to the phenotype of impulsivity, specifically in the context of Internet Gaming Disorder.""}"
55,28860514,Delay discounting is associated with the fractional amplitude of low-frequency fluctuations and resting-state functional connectivity in late adolescence.,2017,Scientific reports,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,DD was positively correlated with the RSFC between the dACC and the left dorsolateral prefrontal cortex (DLPFC),yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specific to delay discounting),,,"The sentence does not explicitly state that the impulsivity (general) is associated with the specified functional connectivity. However, it can be inferred that delay discounting, a measure of impulsivity, is associated with the functional connectivity between dACC and left DLPFC.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity between dACC and left DLPFC"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific to delay discounting)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not explicitly state that the impulsivity (general) is associated with the specified functional connectivity. However, it can be inferred that delay discounting, a measure of impulsivity, is associated with the functional connectivity between dACC and left DLPFC.""}"
56,37673288,Resting-state functional magnetic resonance imaging alterations in borderline personality disorder: A systematic review.,2023,Journal of affective disorders,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),borderline personality disorder,associated_with,unclear,,unclear,0.7,"In particular, resting-state functional magnetic resonance imaging (rs-fMRI) studies have recently suggested various connectivity alterations within and between large-scale brain networks in BPD.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general),,,"The sentence mentions 'connectivity alterations' which can be associated with 'impulsivity (general)', but it does not specify the exact feature or direction of the association. Therefore, the claim needs revision.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence mentions 'connectivity alterations' which can be associated with 'impulsivity (general)', but it does not specify the exact feature or direction of the association. Therefore, the claim needs revision.""}"
57,28777996,Neural connectivity moderates the association between sleep and impulsivity in adolescents.,2017,Developmental cognitive neuroscience,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Poor sleep quality was related to greater affect-related impulsivity among adolescents with low, but not high, connectivity.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (affect-related),functional connectivity,,"The sentence partially supports the claim by associating impulsivity (affect-related) with functional connectivity, but it does not specify the direction or directness of the association, and it only mentions a group difference (low vs high connectivity) without directly stating a phenotype-feature association.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": ""partially"", ""feature_supported"": ""partially"", ""relationship_supported"": ""partially"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (affect-related)"", ""corrected_feature_type"": ""functional connectivity"", ""rationale"": ""The sentence partially supports the claim by associating impulsivity (affect-related) with functional connectivity, but it does not specify the direction or directness of the association, and it only mentions a group difference (low vs high connectivity) without directly stating a phenotype-feature association.""}"
58,37209127,Reduced loss aversion in value-based decision-making and edge-centric functional connectivity in patients with internet gaming disorder.,2023,Journal of behavioral addictions,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,unclear,,unclear,0.7,PIGD performed worse with lower average net score in IGT.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,unclear,,,,The sentence does not provide evidence for the association between impulsivity (general) and functional connectivity in the context of internet gaming disorder.,," {""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide evidence for the association between impulsivity (general) and functional connectivity in the context of internet gaming disorder.""}"
59,26648853,Impulsivity is Associated with Increased Metabolism in the Fronto-Insular Network in Parkinson's Disease.,2015,Frontiers in behavioral neuroscience,Barratt Impulsiveness Scale neuroimaging,unknown,functional connectivity,impulsivity (general),Parkinson's disease,associated_with,higher,unclear,direct,0.8,"Voxel-wise group comparison revealed higher FDG-metabolism in the orbitofrontal cortex (OFC), anterior cingulate cortex (ACC), and right insula in patients with higher impulsivity scores.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that higher impulsivity scores are associated with increased metabolism in specific brain regions, which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""FDG-metabolism"", ""relationship_supported"": ""associated_with"", ""direction_supported"": ""higher"", ""directness_supported"": ""direct"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that higher impulsivity scores are associated with increased metabolism in specific brain regions, which aligns with the extracted claim.""}"
60,26460483,Lateral prefrontal model-based signatures are reduced in healthy individuals with high trait impulsivity.,2015,Translational psychiatry,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,behavioral and neural signatures,direct,0.7,Right lateral prefrontal model-based signatures were reduced in high-impulsive individuals.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,The sentence directly states that reduced functional connectivity is associated with general impulsivity in the lateral prefrontal region.,," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""general_impulsivity"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that reduced functional connectivity is associated with general impulsivity in the lateral prefrontal region.""}"
61,25738502,Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.,2015,PloS one,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,unclear,direct,0.7,"Compared to healthy controls, IGD participants showed decreased VMHC between the left and right superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), middle frontal gyrus and superior frontal gyrus.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states a lower functional connectivity between specific brain regions in individuals with Internet Gaming Disorder compared to healthy controls, which aligns with the extracted claim's association of impulsivity (general) with a lower functional connectivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity between the left and right superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), middle frontal gyrus and superior frontal gyrus"", ""relationship_supported"": ""associated_with"", ""direction_supported"": ""lower"", ""directness_supported"": ""direct"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a lower functional connectivity between specific brain regions in individuals with Internet Gaming Disorder compared to healthy controls, which aligns with the extracted claim's association of impulsivity (general) with a lower functional connectivity.""}"
62,29034964,Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder.,2017,Acta psychiatrica Scandinavica,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),borderline personality disorder,associated_with,unclear,,unclear,0.7,Patients with BPD had reduced cortical thickness in left ACC and less surface area and gray matter volume in left AI.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,"impulsivity (potentially, as BPD is associated with impulsivity but not explicitly mentioned in the sentence)",,,"The sentence mentions structural changes in the brain regions, but it does not explicitly associate these changes with impulsivity. However, given that impulsivity is a symptom of BPD, it is plausible that these structural changes could be related to impulsivity.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": [""structural""], ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (potentially, as BPD is associated with impulsivity but not explicitly mentioned in the sentence)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence mentions structural changes in the brain regions, but it does not explicitly associate these changes with impulsivity. However, given that impulsivity is a symptom of BPD, it is plausible that these structural changes could be related to impulsivity.""}"
63,39796107,The Relationship Between Impulsivity Traits and In Vivo Cerebral Serotonin Transporter and Serotonin 2A Receptor Binding in Healthy Individuals: A Double-Tracer PET Study with C-11 DASB and C-11 MDL100907.,2024,International journal of molecular sciences,Barratt Impulsiveness Scale fMRI,unknown,unknown,nonplanning impulsivity,unknown,associated_with,higher,serotonergic neurotransmission,direct,0.8,"The region of interest (ROI)-based partial correlation analysis with age, sex, and temperament traits as covariates revealed a significant positive correlation between non-planning impulsiveness and [11C]MDL100907 BPND in the caudate (CAU) at Bonferroni-corrected p < 0.0045.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states a positive correlation between non-planning impulsiveness and the BPND of [11C]MDL100907 in the caudate, which supports the claim of association between nonplanning impulsivity and a feature (BPND of [11C]MDL100907) and the direction of higher values.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""nonplanning impulsivity"", ""feature_supported"": ""BPND (binding potential) of [11C]MDL100907"", ""relationship_supported"": ""associated_with"", ""direction_supported"": ""higher"", ""directness_supported"": ""direct"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a positive correlation between non-planning impulsiveness and the BPND of [11C]MDL100907 in the caudate, which supports the claim of association between nonplanning impulsivity and a feature (BPND of [11C]MDL100907) and the direction of higher values.""}"
64,32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.",2020,"Behavioral sciences (Basel, Switzerland)",nonplanning impulsivity functional connectivity,unknown,EEG connectivity,nonplanning impulsivity,alcohol use disorder,associated_with,higher,hyperconnectivity,direct,1.0,"The AUD group showed a predominant pattern of hyperconnectivity among 29 significant connections, indicating aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that hyperconnectivity is associated with impulsivity, and the context of the paper is alcohol use disorder, which aligns with the extracted claim's diagnostic context. The hyperconnectivity is among EEG connections, which matches the feature type.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""EEG connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": ""higher"", ""directness_supported"": ""direct"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that hyperconnectivity is associated with impulsivity, and the context of the paper is alcohol use disorder, which aligns with the extracted claim's diagnostic context. The hyperconnectivity is among EEG connections, which matches the feature type.""}"
65,31284029,Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions.,2019,NeuroImage,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,Trait impulsivity was positively correlated with the rsFC between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC).,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states that trait impulsivity is positively correlated with the functional connectivity between the left full amygdala and the right dorsolateral prefrontal cortex, which aligns with the extracted claim's phenotype, feature, relationship, and direction.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that trait impulsivity is positively correlated with the functional connectivity between the left full amygdala and the right dorsolateral prefrontal cortex, which aligns with the extracted claim's phenotype, feature, relationship, and direction.""}"
66,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,,unclear,0.7,"Significant intra- and inter-network FC disruptions emerged in children with ADHD, particularly in default mode (DMN), ventral attentional (VAN), and somatosensory-motor (SMN) networks.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general) or ADHD,,,"The sentence does not explicitly mention impulsivity, but it does support the association of functional connectivity with ADHD. To make the claim more specific, the phenotype should be revised to include ADHD or the claim should be revised to focus on the networks affected in ADHD.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general) or ADHD"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not explicitly mention impulsivity, but it does support the association of functional connectivity with ADHD. To make the claim more specific, the phenotype should be revised to include ADHD or the claim should be revised to focus on the networks affected in ADHD.""}"
