record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
6,29277650,"Macroscale variation in resting-state neuronal activity and connectivity assessed by simultaneous calcium imaging, hemodynamic imaging and electrophysiology.",2018,NeuroImage,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,unclear,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence does not provide any information related to impulsivity, functional connectivity, or any specific relationship or direction. It also does not mention a clear phenotype-feature association, leading to overclaiming.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide any information related to impulsivity, functional connectivity, or any specific relationship or direction. It also does not mention a clear phenotype-feature association, leading to overclaiming.""}"
7,31401546,Functional connectivity of emotional well-being: Overconnectivity between default and attentional networks is associated with attitudes of anger and aggression.,2019,Psychiatry research. Neuroimaging,impulsivity fMRI functional connectivity,"default mode network, salience/ventral attention network",functional connectivity,nonplanning impulsivity,unknown,associated_with,higher,impaired effortful control and decreased response inhibition,direct,0.85,functional connectivity between the default and attentional networks was positively correlated with scores of attitudes of anger and aggression,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,yes,no,yes,anger and aggression,functional connectivity,higher,"The sentence mentions functional connectivity between the default and attentional networks and their positive correlation with attitudes of anger and aggression, which supports the feature and relationship but does not directly mention nonplanning impulsivity. The direction is correctly identified as higher. However, the directness is not supported since the sentence does not explicitly state that the functional connectivity is directly associated with nonplanning impulsivity. Additionally, the sentence overclaims by suggesting a broader association than the extracted claim.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""anger and aggression"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions functional connectivity between the default and attentional networks and their positive correlation with attitudes of anger and aggression, which supports the feature and relationship but does not directly mention nonplanning impulsivity. The direction is correctly identified as higher. However, the directness is not supported since the sentence does not explicitly state that the functional connectivity is directly associated with nonplanning impulsivity. Additionally, the sentence overclaims by suggesting a broader association than the extracted claim.""
}"
8,37992501,Testing the triple network model of psychopathology in a transdiagnostic neurodevelopmental cohort.,2023,NeuroImage. Clinical,impulsivity neuroimaging functional connectivity,"salience/ventral attention network, frontoparietal/control network, default mode network",functional connectivity,impulsivity (general),transdiagnostic neurodevelopmental difficulties,associated_with,higher,"delayed network segregation, difficulties sustaining CEN activity to regulate behavior, heightened developmental mismatch between neural systems",direct,0.8,"Hyperactivity/impulsivity was associated with increased functional connectivity between the SN, CEN, and DMN in at-risk children, whereas it was associated with decreased functional connectivity between the CEN and DMN in comparison children.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,impulsivity (general),functional connectivity,increased,"The sentence mentions associations with increased and decreased functional connectivity, which does not capture a single direction. Additionally, it does not specify that the relationship is direct.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""increased"",
  ""rationale"": ""The sentence mentions associations with increased and decreased functional connectivity, which does not capture a single direction. Additionally, it does not specify that the relationship is direct.""
}"
9,38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,2024,Journal of behavioral addictions,trait impulsivity functional connectivity,default mode network,functional connectivity,impulsivity (general),internet addiction,predicts,higher,mediated by stressful life events and correlated functional connectivity,direct,0.8,CPM results revealed that the functional connectivity of cognitive control and emotion-regulation circuits and DMN were significantly correlated with TA.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,impulsivity (general),functional connectivity,correlated,The sentence mentions functional connectivity but does not specify the exact phenotype (impulsivity) or the direction (predicts vs. correlated). It also introduces additional information about cognitive control and emotion-regulation circuits which is not supported by the claim.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""correlated"",
  ""rationale"": ""The sentence mentions functional connectivity but does not specify the exact phenotype (impulsivity) or the direction (predicts vs. correlated). It also introduces additional information about cognitive control and emotion-regulation circuits which is not supported by the claim.""
}"
10,37058964,Impulsivity and self-regulation: A dual-process model of risky driving in young drivers in Iran.,2023,Accident; analysis and prevention,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,mediates,unclear,,indirect,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence does not provide any specific information about impulsivity, functional connectivity, or their relationship. It also does not clarify the direction or directness of the relationship, and it is unclear if the sentence is making a claim about a specific brain system or diagnostic context.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide any specific information about impulsivity, functional connectivity, or their relationship. It also does not clarify the direction or directness of the relationship, and it is unclear if the sentence is making a claim about a specific brain system or diagnostic context.""}"
11,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,"default mode network, ventral attention network, sensorimotor network, limbic network",BOLD variability,attentional impulsivity,internet gaming disorder,correlates_with,lower,,direct,0.85,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN)",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,yes,no,no,attentional impulsivity,BOLD variability,lower,"The sentence does not explicitly mention 'attentional impulsivity' as the phenotype, and it does not specify BOLD variability as the feature type. The direction is correct but the directness is not supported as the sentence refers to within-network variability rather than a direct correlation.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""attentional impulsivity"",
  ""corrected_feature_type"": ""BOLD variability"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence does not explicitly mention 'attentional impulsivity' as the phenotype, and it does not specify BOLD variability as the feature type. The direction is correct but the directness is not supported as the sentence refers to within-network variability rather than a direct correlation.""
}"
12,28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,2017,Brain : a journal of neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,obsessive-compulsive disorder,associated_with,higher,,direct,0.9,We show that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity with less accumulation of evidence during probabilistic uncertainty and in enhancing delay discounting.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,no,decisional impulsivity,delay discounting,increasing,"The sentence supports the relationship between stimulation of the subthalamic nucleus and decisional impulsivity, indicating a higher level of impulsivity. However, it does not directly mention functional connectivity as a feature type, and the directness is not explicitly stated.",,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": true,
    ""feature_supported"": false,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": false,
    ""overclaiming"": false,
    ""corrected_phenotype"": ""decisional impulsivity"",
    ""corrected_feature_type"": ""delay discounting"",
    ""corrected_direction"": ""increasing"",
    ""rationale"": ""The sentence supports the relationship between stimulation of the subthalamic nucleus and decisional impulsivity, indicating a higher level of impulsivity. However, it does not directly mention functional connectivity as a feature type, and the directness is not explicitly stated.""
}"
13,33304251,Neural Basis of Increased Cognitive Control of Impulsivity During the Mid-Luteal Phase Relative to the Late Follicular Phase of the Menstrual Cycle.,2020,Frontiers in human neuroscience,ADHD impulsivity resting-state fMRI connectivity,unknown,functional connectivity,nonplanning impulsivity,attention deficit hyperactivity disorder,correlates_with,lower,cyclical gonadal hormones affect cognitive control of impulsive behavior via DS-dlPFC circuitry,direct,0.8,"DS-dlPFC functional connectivity magnitude correlated negatively with psychometric impulsivity scores during the late FP, consistent with our behavioral data and further indicating that relative estradiol levels may play an important role in augmenting cognitive control.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,psychometric impulsivity scores,DS-dlPFC functional connectivity magnitude,lower,"The sentence mentions a correlation between DS-dlPFC functional connectivity and psychometric impulsivity scores, which is consistent with the claim. However, the direction and directness need to be corrected, and the claim overstates the diagnostic context.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""yes"",
  ""feature_supported"": ""yes"",
  ""relationship_supported"": ""yes"",
  ""direction_supported"": ""no"",
  ""directness_supported"": ""no"",
  ""overclaiming"": ""yes"",
  ""corrected_phenotype"": ""psychometric impulsivity scores"",
  ""corrected_feature_type"": ""DS-dlPFC functional connectivity magnitude"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence mentions a correlation between DS-dlPFC functional connectivity and psychometric impulsivity scores, which is consistent with the claim. However, the direction and directness need to be corrected, and the claim overstates the diagnostic context.""
}"
1,25944613,Nature of functional links in valuation networks differentiates impulsive behaviors between abstinent heroin-dependent subjects and nondrug-using subjects.,2015,NeuroImage,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,impulsivity (general),abstinent heroin-dependent subjects and nondrug-using subjects,associated_with,higher,imbalanced functional connectivity between β- and δ-networks,direct,0.8,"the functional link between the β- and δ-networks is imbalanced, with stronger β-network connectivity and weaker δ-network connectivity. The imbalanced link is associated with impulsivity, indicating that the β- and δ-networks may mutually reinforce each other in abstinent heroin-dependent subjects.",yes,,yes,yes,no,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,"The sentence directly states that the imbalanced functional link between β- and δ-networks is associated with impulsivity, which matches the extracted claim.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence directly states that the imbalanced functional link between β- and δ-networks is associated with impulsivity, which matches the extracted claim.""
}"
2,32464339,Investigation of structure-function correlation among the young offspring of patients with bipolar disorder.,2020,Psychiatry research. Neuroimaging,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),young offspring of patients with bipolar disorder,correlates_with,higher,,direct,0.75,MD values in the cingulum were inversely correlated with the Child and Youth Resilience Measure and positively correlated with higher scores on the Barratt Impulsiveness Scale-Attentional.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,Barratt Impulsiveness Scale-Attentional,MD values in the cingulum,inverse,"The sentence mentions a correlation with impulsivity as measured by the Barratt Impulsiveness Scale-Attentional, but it does not directly state that impulsivity correlates with structural connectivity. The direction of the relationship is inverse, not higher, and the directness is not explicitly stated.",,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": false,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": true,
    ""corrected_phenotype"": ""Barratt Impulsiveness Scale-Attentional"",
    ""corrected_feature_type"": ""MD values in the cingulum"",
    ""corrected_direction"": ""inverse"",
    ""rationale"": ""The sentence mentions a correlation with impulsivity as measured by the Barratt Impulsiveness Scale-Attentional, but it does not directly state that impulsivity correlates with structural connectivity. The direction of the relationship is inverse, not higher, and the directness is not explicitly stated.""
}"
3,28423021,Trait impulsivity components correlate differently with proactive and reactive control.,2017,PloS one,Barratt Impulsiveness Scale fMRI,frontoparietal/control network,functional connectivity,nonplanning impulsivity,unknown,correlates_with,higher,,direct,0.9,Higher motor impulsiveness was associated with a larger proactive control effect in the inferior parietal lobule and a smaller reactive control effect in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate contex.,yes,,yes,yes,no,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,motor impulsiveness,functional connectivity,"larger proactive control effect, smaller reactive control effect","The sentence mentions a group difference but does not directly state that nonplanning impulsivity correlates with functional connectivity. The direction of the relationship is not clearly specified, and the directness is not supported as the sentence does not name both phenotype and feature.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""motor impulsiveness"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""larger proactive control effect, smaller reactive control effect"",
  ""rationale"": ""The sentence mentions a group difference but does not directly state that nonplanning impulsivity correlates with functional connectivity. The direction of the relationship is not clearly specified, and the directness is not supported as the sentence does not name both phenotype and feature.""
}"
4,26648853,Impulsivity is Associated with Increased Metabolism in the Fronto-Insular Network in Parkinson's Disease.,2015,Frontiers in behavioral neuroscience,Barratt Impulsiveness Scale neuroimaging,unknown,BOLD variability,impulsivity (general),Parkinson's disease,associated_with,higher,,direct,0.9,"Voxel-wise group comparison revealed higher FDG-metabolism in the orbitofrontal cortex (OFC), anterior cingulate cortex (ACC), and right insula in patients with higher impulsivity scores.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,impulsivity (general),FDG metabolism,higher,"The sentence mentions a group difference in metabolism but does not specify BOLD variability as the feature. It also does not directly state that impulsivity is associated with increased metabolism, making the directness less clear. Additionally, the sentence suggests an overclaim by mentioning metabolism in multiple brain regions without specifying a single phenotype-feature association.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""FDG metabolism"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference in metabolism but does not specify BOLD variability as the feature. It also does not directly state that impulsivity is associated with increased metabolism, making the directness less clear. Additionally, the sentence suggests an overclaim by mentioning metabolism in multiple brain regions without specifying a single phenotype-feature association.""
}"
5,29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),combat veterans,associated_with,lower,weakened functional connectivity between the amygdala and prefrontal regions,direct,0.85,"In exploratory cluster analyses, we observed reduced functional connectivity between the (bilateral) BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly states reduced functional connectivity between the bilateral BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, which aligns with the extracted claim.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence directly states reduced functional connectivity between the bilateral BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, which aligns with the extracted claim.""
}"
6,25738502,Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.,2015,PloS one,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,,direct,0.8,"Compared to healthy controls, IGD participants showed decreased VMHC between the left and right superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), middle frontal gyrus and superior frontal gyrus.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,yes,no,yes,impulsivity (general),VMHC,lower,The sentence mentions a group difference but does not directly state an association between impulsivity and functional connectivity. It also does not specify the exact brain regions involved in the context of impulsivity.,,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": false,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": false,
    ""overclaiming"": true,
    ""corrected_phenotype"": ""impulsivity (general)"",
    ""corrected_feature_type"": ""VMHC"",
    ""corrected_direction"": ""lower"",
    ""rationale"": ""The sentence mentions a group difference but does not directly state an association between impulsivity and functional connectivity. It also does not specify the exact brain regions involved in the context of impulsivity.""
}"
7,28777996,Neural connectivity moderates the association between sleep and impulsivity in adolescents.,2017,Developmental cognitive neuroscience,impulsivity fMRI functional connectivity,default mode network,functional connectivity,impulsivity (general),unknown,moderates,unclear,,direct,0.85,"Poor sleep quality was related to greater affect-related impulsivity among adolescents with low, but not high, connectivity, suggesting neural functioning relates to individual differences linking sleep quality and impulsivity.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,affect-related impulsivity,functional connectivity,unclear,"The sentence mentions a group difference (low vs high connectivity) and suggests a relationship between sleep quality and impulsivity through functional connectivity, but it does not directly state that poor sleep quality leads to greater impulsivity. The direction of the relationship is unclear, and the directness is not explicitly supported.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""affect-related impulsivity"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""unclear"",
  ""rationale"": ""The sentence mentions a group difference (low vs high connectivity) and suggests a relationship between sleep quality and impulsivity through functional connectivity, but it does not directly state that poor sleep quality leads to greater impulsivity. The direction of the relationship is unclear, and the directness is not explicitly supported.""
}"
8,40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,2025,Human brain mapping,impulsivity neuroimaging functional connectivity,unknown,structural connectivity,impulsivity (general),Parkinson's Disease,associated_with,lower,,direct,0.8,improvement of mood and cognition and worsening of trait impulsivity,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,trait impulsivity,unknown,worsening,"The sentence mentions a change in impulsivity but does not specify the type of impulsivity (e.g., trait vs. state) and does not mention structural connectivity as a feature. The direction of the relationship is unclear and the sentence is indirect.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""trait impulsivity"",
  ""corrected_feature_type"": ""unknown"",
  ""corrected_direction"": ""worsening"",
  ""rationale"": ""The sentence mentions a change in impulsivity but does not specify the type of impulsivity (e.g., trait vs. state) and does not mention structural connectivity as a feature. The direction of the relationship is unclear and the sentence is indirect.""
}"
9,31383336,Hypothesis: Compulsive hoarding as an atavism.,2019,Medical hypotheses,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence does not provide any specific information about impulsivity or any other phenotype, feature, or their relationship. It also does not indicate a clear direction or directness of the relationship.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide any specific information about impulsivity or any other phenotype, feature, or their relationship. It also does not indicate a clear direction or directness of the relationship.""}"
10,32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.",2020,"Behavioral sciences (Basel, Switzerland)",nonplanning impulsivity functional connectivity,default mode network,EEG connectivity,nonplanning impulsivity,AUD,associated_with,higher,"hyperconnectivity among 25 of 29 significant connections, indicating aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity",direct,0.8,"The AUD group showed a predominant pattern of hyperconnectivity among 25 of 29 significant connections, indicating aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,"The sentence directly states that the AUD group showed hyperconnectivity among 25 of 29 significant connections, which is associated with aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity. This aligns with the extracted claim on nonplanning impulsivity being associated with EEG connectivity in a direct manner.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence directly states that the AUD group showed hyperconnectivity among 25 of 29 significant connections, which is associated with aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity. This aligns with the extracted claim on nonplanning impulsivity being associated with EEG connectivity in a direct manner.""
}"
11,34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,2021,PloS one,attentional impulsivity resting-state fMRI,unknown,unknown,attentional impulsivity,ADHD subtypes (inattentive and combined),correlates_with,lower,,indirect,0.7,"Children with ADHD had lower structural connectivity and network efficiency in the DMN, without significant group differences in functional networks.",yes,,yes,yes,no,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,attentional impulsivity,structural connectivity and network efficiency,lower,"The sentence mentions a group difference (children with ADHD) and a correlation (lower structural connectivity and network efficiency), which supports the phenotype and the relationship. However, it does not specify the feature type, and the directness is indirect as the evidence is not directly linking the phenotype to the feature.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""attentional impulsivity"",
  ""corrected_feature_type"": ""structural connectivity and network efficiency"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence mentions a group difference (children with ADHD) and a correlation (lower structural connectivity and network efficiency), which supports the phenotype and the relationship. However, it does not specify the feature type, and the directness is indirect as the evidence is not directly linking the phenotype to the feature.""
}"
12,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,Internet gaming disorder,associated_with,higher,,direct,0.7,"subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,nonplanning impulsivity,nodal centralities,higher,"The sentence mentions a group difference (IGD vs RGU) and an increase in nodal centralities, which indirectly suggests an association. However, it does not directly state that nonplanning impulsivity is associated with higher nodal centralities. The direction and directness are not explicitly stated.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""nonplanning impulsivity"",
  ""corrected_feature_type"": ""nodal centralities"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference (IGD vs RGU) and an increase in nodal centralities, which indirectly suggests an association. However, it does not directly state that nonplanning impulsivity is associated with higher nodal centralities. The direction and directness are not explicitly stated.""
}"
1,26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.,2016,Molecular psychiatry,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,impulsivity (general),methamphetamine-dependent individuals,correlates_with,unclear,,direct,0.75,"In Study 2, an interaction of the group with RSFC on impulsivity was observed. Methamphetamine-dependent users exhibited a positive relationship of midbrain RSFC to the left ventral striatum with cognitive impulsivity, whereas a negative relationship was observed in healthy controls.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,cognitive impulsivity,midbrain RSFC to the left ventral striatum,"positive in methamphetamine-dependent users, negative in healthy controls",The sentence mentions a group difference but does not directly state the relationship between impulsivity and functional connectivity. It also does not specify the direction of the relationship for all groups.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""cognitive impulsivity"",
  ""corrected_feature_type"": ""midbrain RSFC to the left ventral striatum"",
  ""corrected_direction"": ""positive in methamphetamine-dependent users, negative in healthy controls"",
  ""rationale"": ""The sentence mentions a group difference but does not directly state the relationship between impulsivity and functional connectivity. It also does not specify the direction of the relationship for all groups.""
}"
