record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
2,32464339,Investigation of structure-function correlation among the young offspring of patients with bipolar disorder.,2020,Psychiatry research. Neuroimaging,Barratt Impulsiveness Scale fMRI,cingulum,unknown,attentional impulsivity,young offspring of patients with Bipolar Disorder (BDoff),positively correlated,unclear,,unclear,,MD values in the cingulum were inversely correlated with the Child and Youth Resilience Measure and positively correlated with higher scores on the Barratt Impulsiveness Scale-Attentional.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,attentional impulsivity,Barratt Impulsiveness Scale-Attentional,,"The sentence mentions a positive correlation between MD values in the cingulum and higher scores on the Barratt Impulsiveness Scale-Attentional, which aligns with the 'attentional impulsivity' phenotype.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": ""attentional impulsivity"", ""corrected_feature_type"": ""Barratt Impulsiveness Scale-Attentional"", ""rationale"": ""The sentence mentions a positive correlation between MD values in the cingulum and higher scores on the Barratt Impulsiveness Scale-Attentional, which aligns with the 'attentional impulsivity' phenotype.""}"
3,28423021,Trait impulsivity components correlate differently with proactive and reactive control.,2017,PloS one,Barratt Impulsiveness Scale fMRI,"['inferior parietal lobule', 'right dorsolateral prefrontal cortex (DLPFC)', 'anterior cingulate contex']",unknown,impulsivity (general),,correlates,higher,brain activity,indirect,,Higher motor impulsiveness was associated with a larger proactive control effect in the inferior parietal lobule and a smaller reactive control effect in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate contex.,no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that higher motor impulsiveness is associated with a larger proactive control effect in the inferior parietal lobule and a smaller reactive control effect in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate contex, which aligns with the claim that impulsivity (general) correlates with brain activity in the specified brain regions.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""higher"", ""feature_supported"": ""inferior parietal lobule, right dorsolateral prefrontal cortex (DLPFC), anterior cingulate contex"", ""relationship_supported"": ""associated"", ""direction_supported"": ""higher"", ""directness_supported"": ""indirect"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that higher motor impulsiveness is associated with a larger proactive control effect in the inferior parietal lobule and a smaller reactive control effect in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate contex, which aligns with the claim that impulsivity (general) correlates with brain activity in the specified brain regions.""}"
4,26648853,Impulsivity is Associated with Increased Metabolism in the Fronto-Insular Network in Parkinson's Disease.,2015,Frontiers in behavioral neuroscience,Barratt Impulsiveness Scale neuroimaging,"['Orbitofrontal Cortex', 'Anterior Cingulate Cortex', 'Right Insula']",unknown,impulsivity (general),Parkinson's Disease,Associated with,unclear,,unclear,,"Voxel-wise group comparison revealed higher FDG-metabolism in the orbitofrontal cortex (OFC), anterior cingulate cortex (ACC), and right insula in patients with higher impulsivity scores.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,The sentence directly states that higher impulsivity scores are associated with increased metabolism in the specified brain regions.,," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""metabolism"", ""relationship_supported"": ""Associated with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that higher impulsivity scores are associated with increased metabolism in the specified brain regions.""}"
5,29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,"['basolateral amygdala', 'dorsolateral prefrontal cortex']",functional connectivity,impulsivity (general),combat veterans,reduced,unclear,,unclear,,"In exploratory cluster analyses, we observed reduced functional connectivity between the (bilateral) BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states a reduced functional connectivity between the basolateral amygdala and dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls. This supports the claim of reduced functional connectivity in the impulsivity phenotype.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""reduced"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a reduced functional connectivity between the basolateral amygdala and dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls. This supports the claim of reduced functional connectivity in the impulsivity phenotype.""}"
6,25738502,Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.,2015,PloS one,impulsivity resting-state fMRI functional connectivity,prefrontal lobe,functional connectivity,unknown,,decreased,unclear,,unclear,,"Compared to healthy controls, IGD participants showed decreased VMHC between the left and right superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), middle frontal gyrus and superior frontal gyrus.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,The sentence directly states a decrease in functional connectivity between specific brain regions in individuals with Internet Gaming Disorder compared to healthy controls.,," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity between the left and right superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), middle frontal gyrus and superior frontal gyrus"", ""relationship_supported"": ""decreased"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a decrease in functional connectivity between specific brain regions in individuals with Internet Gaming Disorder compared to healthy controls.""}"
7,28777996,Neural connectivity moderates the association between sleep and impulsivity in adolescents.,2017,Developmental cognitive neuroscience,impulsivity fMRI functional connectivity,"prefrontal cortex, default mode network",functional connectivity,impulsivity (general),,moderates,unclear,,unclear,,"Poor sleep quality was related to greater affect-related impulsivity among adolescents with low, but not high, connectivity, suggesting neural functioning relates to individual differences linking sleep quality and impulsivity.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (affect-related),functional connectivity,,The sentence mentions 'impulsivity' but does not specify the type as 'affect-related'. The sentence also mentions 'functional connectivity' but does not specify the brain regions involved in the connectivity.,," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": ""partially"", ""feature_supported"": ""partially"", ""relationship_supported"": ""partially"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (affect-related)"", ""corrected_feature_type"": ""functional connectivity"", ""rationale"": ""The sentence mentions 'impulsivity' but does not specify the type as 'affect-related'. The sentence also mentions 'functional connectivity' but does not specify the brain regions involved in the connectivity.""}"
8,40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,2025,Human brain mapping,impulsivity neuroimaging functional connectivity,Subthalamic nucleus,unknown,motor impulsivity,Parkinson's Disease,Associated with,unclear,Deep Brain Stimulation,indirect,,Each component was associated with the stimulation of spatially segregated fiber bundles connecting regions of the frontal cortex with the subthalamic nucleus.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence does not mention motor impulsivity, a specific phenotype. It only discusses the association between stimulation of fiber bundles and regions of the frontal cortex with the subthalamic nucleus, which is not directly related to the extracted claim.",," {""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not mention motor impulsivity, a specific phenotype. It only discusses the association between stimulation of fiber bundles and regions of the frontal cortex with the subthalamic nucleus, which is not directly related to the extracted claim.""}"
9,31383336,Hypothesis: Compulsive hoarding as an atavism.,2019,Medical hypotheses,trait impulsivity functional connectivity,,unknown,unknown,,potential association,unclear,,unclear,,We highlight the potential of using shrews as animal models for hoarding behavior.,no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,hoarding behavior,presence of hoarding behavior,,"The sentence suggests a potential association between shrews and hoarding behavior, but it does not specify a particular phenotype or feature. To support the claim, a more specific association between a phenotype and a feature related to hoarding behavior should be provided.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""hoarding behavior"", ""corrected_feature_type"": ""presence of hoarding behavior"", ""rationale"": ""The sentence suggests a potential association between shrews and hoarding behavior, but it does not specify a particular phenotype or feature. To support the claim, a more specific association between a phenotype and a feature related to hoarding behavior should be provided.""}"
10,32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.",2020,"Behavioral sciences (Basel, Switzerland)",nonplanning impulsivity functional connectivity,Default mode network (DMN),functional connectivity,unknown,Individuals with alcohol use disorder (AUD) were compared to unaffected controls (CTL),Contributes to,unclear,Non-planning impulsivity functional connectivity,indirect,Classification accuracy of 80%,"The random forest model achieved a classification accuracy of 80% and identified all four impulsivity scores (motor, non-planning, attentional, and total) as significantly contributing to classifying individuals as either AUD or CTL.",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,Alcohol use disorder (AUD),,,"The sentence mentions the functional connectivity of impulsivity scores as contributing to classifying individuals as either AUD or CTL, which aligns with the feature and relationship fields of the claim. However, the sentence does not specify which functional connectivity is associated with the Default mode network (DMN), so the claim needs to be revised to reflect this.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""Contributes to"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Alcohol use disorder (AUD)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence mentions the functional connectivity of impulsivity scores as contributing to classifying individuals as either AUD or CTL, which aligns with the feature and relationship fields of the claim. However, the sentence does not specify which functional connectivity is associated with the Default mode network (DMN), so the claim needs to be revised to reflect this.""}"
11,34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,2021,PloS one,attentional impulsivity resting-state fMRI,"['Default mode network (DMN)', 'Executive control network (ECN)', 'Salience network (SAN)']",structural connectivity,attentional impulsivity,,"['Lower structural connectivity and network efficiency in the DMN compared to TDC for children with ADHD', 'Higher SC-FC coupling for all subnetworks compared to TDC for children with ADHD-C', 'Higher SC-FC coupling in the DMN compared to ADHD-I for children with ADHD-C', 'Negative correlation between SC-FC coupling and hyperactivity scores in the ADHD-I group but not in the ADHD-C group']",unclear,,unclear,,"Children with ADHD had lower structural connectivity and network efficiency in the DMN, without significant group differences in functional networks. Children with ADHD-C had higher SC-FC coupling, a finding consistent with diminished cognitive flexibility, for all subnetworks compared to TDC. The ADHD-C group also demonstrated increased SC-FC coupling in the DMN compared to the ADHD-I group. The correlation between SC-FC coupling and hyperactivity scores was negative in the ADHD-I, but not in the ADHD-C group.",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,no,no,unclear,,,,"The sentence provides clear evidence for the phenotype, feature, and relationship as stated in the claim. However, the direction and directness cannot be definitively confirmed as the sentence does not name both phenotype and feature together.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""attentional impulsivity"", ""feature_supported"": ""structural connectivity"", ""relationship_supported"": [""Lower structural connectivity and network efficiency in the DMN compared to TDC for children with ADHD"", ""Higher SC-FC coupling for all subnetworks compared to TDC for children with ADHD-C"", ""Higher SC-FC coupling in the DMN compared to ADHD-I for children with ADHD-C"", ""Negative correlation between SC-FC coupling and hyperactivity scores in the ADHD-I group but not in the ADHD-C group""], ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence provides clear evidence for the phenotype, feature, and relationship as stated in the claim. However, the direction and directness cannot be definitively confirmed as the sentence does not name both phenotype and feature together.""}"
12,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,"reward, craving, emotional memory and sensory-motor processing regions",unknown,unknown,,,unclear,,unclear,,"Subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly compares individuals with Internet Gaming Disorder (IGD) to those with Recreational Game Users (RGU) and states that IGD individuals have increased nodal centralities in specific brain regions. This supports the claim that there is a difference in the 'reward, craving, emotional memory and sensory-motor processing regions' between IGD and RGU individuals.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""IGD"", ""feature_supported"": ""nodal centralities in reward, craving, emotional memory and sensory-motor processing regions"", ""relationship_supported"": ""as compared to"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly compares individuals with Internet Gaming Disorder (IGD) to those with Recreational Game Users (RGU) and states that IGD individuals have increased nodal centralities in specific brain regions. This supports the claim that there is a difference in the 'reward, craving, emotional memory and sensory-motor processing regions' between IGD and RGU individuals.""}"
1,26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.,2016,Molecular psychiatry,Barratt Impulsiveness Scale resting-state fMRI,mesocorticolimbic,unknown,impulsivity (general),methamphetamine-dependent individuals,affect,unclear,negative relationship between ventral striatal D2-type receptor availability and RSFC,unclear,,"Methamphetamine-dependent users exhibited a positive relationship of midbrain RSFC to the left ventral striatum with cognitive impulsivity, whereas a negative relationship was observed in healthy controls.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly mentions the phenotype 'impulsivity' and the feature 'midbrain RSFC'. It also states a positive relationship between the midbrain RSFC and the left ventral striatum in methamphetamine-dependent users, which is consistent with the negative relationship mentioned in the claim. However, the claim does not specify the direction of the relationship in the healthy controls, so the direction_supported is true but the direction in the claim needs to be revised to 'mixed'.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""midbrain RSFC"", ""relationship_supported"": ""positive relationship"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions the phenotype 'impulsivity' and the feature 'midbrain RSFC'. It also states a positive relationship between the midbrain RSFC and the left ventral striatum in methamphetamine-dependent users, which is consistent with the negative relationship mentioned in the claim. However, the claim does not specify the direction of the relationship in the healthy controls, so the direction_supported is true but the direction in the claim needs to be revised to 'mixed'.""}"
2,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,"Superior frontal cortex, Nucleus accumbens",structural connectivity,impulsivity (general),Methamphetamine users,Association,higher,"Decreased dendritic pruning during adolescence, Neurotoxicity, Estrogen-mediated neuroprotective glial response",indirect,,"METH users had higher impulsivity scores, on both the Cognitive and Behavioral Factors from the BIS (p<0.0001-0.0001). Compared with same-sex Controls, male METH users had larger, while female METH users had smaller, right superior frontal cortex (interaction-p=0.0005). The male METH users with larger frontal volumes and female METH users with smaller or thinner frontal cortices had greater Cognitive impulsivity (interaction-p≤0.05). Only female METH users showed relatively larger nucleus accumbens (interaction-p=0.03).",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,impulsivity (general),structural connectivity,higher,"The sentence directly states that male METH users had larger right superior frontal cortex and female METH users had smaller right superior frontal cortex, which is associated with higher impulsivity scores. It also mentions that only female METH users showed relatively larger nucleus accumbens, which is a part of the brain system specified in the claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": ""structural connectivity"", ""corrected_direction"": ""higher"", ""rationale"": ""The sentence directly states that male METH users had larger right superior frontal cortex and female METH users had smaller right superior frontal cortex, which is associated with higher impulsivity scores. It also mentions that only female METH users showed relatively larger nucleus accumbens, which is a part of the brain system specified in the claim.""}"
3,29034964,Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder.,2017,Acta psychiatrica Scandinavica,Barratt Impulsiveness Scale fMRI,Frontolimbic cortex,structural connectivity,unknown,,Correlation,higher,,unclear,,"Post hoc analysis showed that the BPD patients had greater frontolimbic cortex asymmetry than healthy controls; furthermore, greater asymmetry of AI&ACC correlated with a higher score in attention subscale of Barratt Impulsiveness Scale.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,Young adults with borderline personality disorder,,higher,"The sentence clearly states that BPD patients have greater frontolimbic cortex asymmetry than healthy controls, and that greater asymmetry of AI&ACC correlates with a higher score in the attention subscale of Barratt Impulsiveness Scale, which implies a higher structural connectivity in BPD patients.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""structural connectivity of AI&ACC"", ""relationship_supported"": ""Correlation"", ""direction_supported"": ""higher"", ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Young adults with borderline personality disorder"", ""corrected_direction"": ""higher"", ""rationale"": ""The sentence clearly states that BPD patients have greater frontolimbic cortex asymmetry than healthy controls, and that greater asymmetry of AI&ACC correlates with a higher score in the attention subscale of Barratt Impulsiveness Scale, which implies a higher structural connectivity in BPD patients.""}"
4,23770040,Resting-state beta and gamma activity in Internet addiction.,2013,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,Barratt Impulsiveness Scale neuroimaging,,EEG connectivity,unknown,Severity of Internet addiction was identified by the total score on Young's Internet Addiction Test.,Association,unclear,,unclear,,These EEG activities were significantly associated with the severity of Internet addiction as well as with the extent of impulsivity.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly states an association between EEG activities and the severity of Internet addiction, which aligns with the extracted claim's relationship and feature.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""EEG connectivity"", ""relationship_supported"": ""Association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states an association between EEG activities and the severity of Internet addiction, which aligns with the extracted claim's relationship and feature.""}"
5,40297839,"Hippocampus Functional Connectivity, Impulsivity, and Subsequent Substance Use.",2025,Journal of cellular neuroscience,impulsivity resting-state fMRI functional connectivity,Hippocampus,functional connectivity,impulsivity (general),,mediates,unclear,,unclear,,These findings suggest that hippocampal rsFC partially mediates the relationship between impulsivity and substance use behaviors.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that hippocampal functional connectivity mediates the relationship between impulsivity and substance use behaviors, which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""mediates"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that hippocampal functional connectivity mediates the relationship between impulsivity and substance use behaviors, which aligns with the extracted claim.""}"
6,31073695,Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks.,2020,Brain imaging and behavior,impulsivity resting state functional connectivity,"['nucleus accumbens and caudate nucleus', 'orbitofrontal cortex', 'anterior cingulate cortex', 'inferior frontal cortex', 'hippocampus']",functional connectivity,unknown,,associated with,unclear,,unclear,,"BDs exhibited enhanced connectivity between the striatal reward areas and the orbitofrontal cortex and the ACC, which is consistent with AUD studies and may be indicative of alcohol-motivated appetitive behaviors.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly supports the phenotype (BDs), the feature-type (functional connectivity), and the relationship (exhibited). The direction is not explicitly stated, but the context suggests an association between binge drinking and enhanced functional connectivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""BDs"", ""feature_supported"": ""functional connectivity between the striatal reward areas and the orbitofrontal cortex and the ACC"", ""relationship_supported"": ""exhibited"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly supports the phenotype (BDs), the feature-type (functional connectivity), and the relationship (exhibited). The direction is not explicitly stated, but the context suggests an association between binge drinking and enhanced functional connectivity.""}"
7,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,dorsal striatum,unknown,unknown,,involved in,unclear,,unclear,,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,choice impulsivity,,,"The sentence clearly supports the involvement of the dorsal striatum in the phenotype 'choice impulsivity' as it mentions the delay-discounting task, a validated measure of choice impulsivity, and the recruitment of the dorsal striatum.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""reward-associated actions"", ""relationship_supported"": ""involves"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""choice impulsivity"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly supports the involvement of the dorsal striatum in the phenotype 'choice impulsivity' as it mentions the delay-discounting task, a validated measure of choice impulsivity, and the recruitment of the dorsal striatum.""}"
8,27942448,Brain connectivity aberrations in anabolic-androgenic steroid users.,2017,NeuroImage. Clinical,impulsivity neuroimaging functional connectivity,"['amygdala', 'default-mode network (DMN)', 'dorsal attention network (DAN)', 'superior and inferior frontal gyri (SFG/IFG)', 'anterior cingulate cortex (ACC)']",functional connectivity,impulsivity (general),sustained anabolic-androgenic steroid (AAS) use,reduced,unclear,,unclear,,"In line with the emotional and behavioral consequences of AAS, current users exhibited reduced functional connectivity between key nodes involved in emotional and cognitive regulation, in particular reduced connectivity between the amygdala and default-mode network (DMN) and between the dorsal attention network (DAN) and a frontal node encompassing the superior and inferior frontal gyri (SFG/IFG) and the anterior cingulate cortex (ACC), with further reductions as a function of dependency, lifetime exposure, and cycle state (on/off).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general),,,"The sentence clearly supports the reduced functional connectivity between the specified brain regions in AAS users, which aligns with the general impulsivity phenotype.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""reduced"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": null, ""rationale"": ""The sentence clearly supports the reduced functional connectivity between the specified brain regions in AAS users, which aligns with the general impulsivity phenotype.""}"
9,29946511,Abnormal cortical gyrification in criminal psychopathy.,2018,NeuroImage. Clinical,trait impulsivity functional connectivity,"Right Midcingulate Cortex (MCC) and adjacent regions of the superior frontal gyrus, Right Dorsomedial Frontal Cortex, Lateral Superior Parietal Cortex, Bilateral Occipital Cortex",unknown,unknown,Adult male inmates,"Negatively associated, Predicted",lower,,unclear,,"PCL-R scores were negatively associated with LGI measures within the right hemisphere in the midcingulate cortex (MCC) and adjacent regions of the superior frontal gyrus as well as lateral superior parietal cortex. Additionally, PCL-R Factor 1 scores (interpersonal/affective traits) predicted less LGI within the right MCC and adjacent dorsomedial frontal cortex and greater LGI in bilateral occipital cortex.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states a negative association between PCL-R scores and LGI within the specified brain regions, which aligns with the predicted lower LGI for the phenotype of interest (adult male inmates).",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""Adult male inmates"", ""feature_supported"": ""LGI"", ""relationship_supported"": ""Negatively associated, Predicted"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a negative association between PCL-R scores and LGI within the specified brain regions, which aligns with the predicted lower LGI for the phenotype of interest (adult male inmates).""}"
