pmid,title,response,mentions_pmid,has_anchored_sentence,unparseable_as_schema,error
32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.","This study (32121585) used neuroimaging and behavioral data to investigate the neural mechanisms underlying alcohol use disorder (AUD). The researchers employed EEG source functional connectivity, neuropsychological performance, and impulsivity measures to classify individuals with AUD from unaffected controls using random forest classification.

Key findings include:

* Individuals with AUD showed a pattern of hyperconnectivity among default mode network (DMN) regions, particularly in the parahippocampal hub, which may be related to neural hyperexcitability and impulsivity.
* Hyperconnectivity in the parahippocampal hub was associated with poorer memory performance and increased impulsivity in individuals with AUD.
* Individuals with AUD also showed hypoconnectivity in prefrontal nodes connecting posterior right-hemispheric regions, which may be related to impaired higher cognitive functions.
* The study found significant associations between features from all three domains (EEG source functional connectivity, neuropsychological performance, and impulsivity measures).
* The results suggest that dysregulated neural connectivity across DMN regions, particularly in the parahippocampal hub, may represent neurophysiological biomarkers of AUD, while poor visual memory performance and heightened impulsivity may serve as cognitive-behavioral indices of AUD.

Overall, this study provides evidence that impuls",True,False,True,
34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,"This study (34851976) investigated the neural basis of attention deficit hyperactivity disorder (ADHD) subtypes, specifically inattentive (ADHD-I) and combined (ADHD-C) types, using diffusion and resting-state functional magnetic resonance imaging (fMRI) data from 201 children. 

Key findings include:

- Children with ADHD-I and ADHD-C showed lower structural connectivity and network efficiency in the default mode network (DMN) compared to typically developing children (TDC).
- ADHD-C children had higher structure-functional network (SC-FC) coupling across all subnetworks, including DMN, executive control network (ECN), and salience network (SAN), compared to TDC.
- ADHD-C children demonstrated increased SC-FC coupling in the DMN compared to ADHD-I children.
- The correlation between SC-FC coupling and hyperactivity scores was negative in ADHD-I, but not in ADHD-C, suggesting that the added dimensionality of hyperactivity may not explain the distinction between ADHD subtypes.

These results suggest that ADHD-C and ADHD-I may differ in their underlying neuronal connectivity, with ADHD-C being characterized by increased SC-FC coupling, potentially related to diminished cognitive flexibility. This study provides evidence that impulsivity, as measured by hyperactivity scores, may be",True,False,True,
31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,"A recent study (PMID: 31801105) investigated the neural characteristics of individuals with Internet Gaming Disorder (IGD) using resting-state functional magnetic resonance imaging (fMRI) and graph theoretical analysis. The study compared 61 IGD participants to 61 matched recreational game users (RGU) to minimize the effects of gaming experience and familiarity with gaming-related cues.

The results showed that both IGD and RGU groups exhibited efficient and economic small-world topology in their brain functional networks. However, individuals with IGD had increased nodal centralities in regions involved in reward processing, craving, emotional memory, and sensory-motor processing compared to RGU participants.

These findings suggest that IGD may be characterized by functional network dysfunction, which is associated with heightened incentive motivation and sensory-motor coordination. This new perspective on the neural characteristics of IGD may have implications for understanding the underlying mechanisms of this disorder and developing targeted interventions.

The study's findings are relevant to the concept of impulsivity, as increased nodal centralities in reward and craving regions may indicate a heightened tendency towards impulsive behavior. The association between IGD and impulsivity is consistent with previous research, which has suggested that IGD is characterized by impulsive and compulsive behaviors.

Overall, this study provides valuable insights into the",True,False,True,
26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.,"This evidence summary focuses on the relationship between impulsivity, neuroimaging, and dopamine D2-type receptors in methamphetamine users.

Research has shown that individuals with methamphetamine use disorders exhibit deficits in striatal dopamine receptor availability, altered mesocorticolimbic resting-state functional connectivity (RSFC), and increased impulsivity (PMID: 26830141). Studies have found that impulsivity is negatively correlated with striatal D2-type receptor availability in methamphetamine users.

Functional magnetic resonance imaging (fMRI) and positron emission tomography (PET) scans have been used to investigate the relationship between impulsivity, RSFC, and dopamine D2-type receptors in methamphetamine users. Results from two studies suggest that there is a significant interaction between group (methamphetamine-dependent vs. healthy controls) and ventral striatal dopamine D2-type receptor availability on RSFC. Specifically, in methamphetamine-dependent individuals, there is a negative relationship between ventral striatal dopamine D2-type receptor availability and RSFC between the midbrain and striatum, orbitofrontal cortex, and insula.

Furthermore, an independent sample of methamphetamine-dependent individuals exhibited a positive relationship between midbrain RSFC and cognitive impulsivity, whereas a negative relationship was observed in healthy controls. These findings suggest that ventral",True,False,True,
27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,"This study (PMID: 27095357) investigated the relationship between impulsivity, brain structure, and sex-specific differences in methamphetamine (METH) users. The results showed that METH users, particularly males, had larger right superior frontal cortex volumes, while female METH users had smaller or thinner frontal cortices. These differences were associated with greater cognitive impulsivity in both male and female METH users. 

The study found that male METH users with larger frontal volumes had greater cognitive impulsivity, suggesting that decreased dendritic pruning during adolescence may have contributed to their impulsive and drug use behaviors. In contrast, female METH users with smaller frontal cortices had greater impulsivity, indicating greater neurotoxicity to these brain regions. However, their relatively larger nucleus accumbens suggested an estrogen-mediated neuroprotective glial response.

Overall, this study highlights the importance of considering sex-specific differences in the effects of METH use on brain structure and function, particularly in relation to impulsivity. The findings suggest that men and women may be affected differently by METH use, and that these differences may be related to underlying neurobiological mechanisms.",True,False,True,
29034964,Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder.,"This study (PMID: 29034964) investigated the relationship between impulsivity and frontolimbic cortex asymmetry in young adults with borderline personality disorder (BPD). The researchers used magnetic resonance imaging (MRI) to examine gray matter volume, surface area, and cortical thickness in the anterior insula (AI) and anterior cingulate cortex (ACC) in 30 BPD patients and 32 healthy controls.

The results showed that BPD patients had reduced cortical thickness in the left ACC and less surface area and gray matter volume in the left AI compared to controls. Notably, the study found that BPD patients had greater frontolimbic cortex asymmetry than healthy individuals, and that this asymmetry was correlated with higher impulsivity scores, particularly in the attention subscale of the Barratt Impulsiveness Scale.

This study provides evidence that impulsivity in BPD may be associated with abnormalities in frontolimbic cortex structure, particularly in the left hemisphere. The findings suggest that frontolimbic cortex asymmetry may be a neurobiological marker for impulsivity in BPD, and highlight the importance of considering hemispheric differences in the study of impulsivity and BPD.",True,False,True,
23770040,Resting-state beta and gamma activity in Internet addiction.,"This study investigated the relationship between resting-state EEG activity and impulsivity in individuals with internet addiction. The results showed that individuals with internet addiction exhibited high impulsivity and impaired inhibitory control, as measured by the Barratt Impulsiveness Scale-11 and a stop-signal task. 

Neuroimaging findings revealed that the internet addiction group had lower absolute power in the beta band and higher absolute power in the gamma band compared to healthy controls. These differences in EEG activity were significantly associated with the severity of internet addiction and the extent of impulsivity. 

The study suggests that resting-state fast-wave brain activity, particularly in the gamma band, may be a neurobiological marker for the pathophysiology of internet addiction. This is consistent with previous research indicating that impulsivity is a key characteristic of internet addiction. 

Overall, this study provides evidence that impulsivity is associated with altered brain activity patterns in individuals with internet addiction, and that these patterns may be related to the underlying neurobiology of the disorder.",False,False,True,
40297839,"Hippocampus Functional Connectivity, Impulsivity, and Subsequent Substance Use.","This study (40297839) investigated the relationship between impulsivity, hippocampal functional connectivity, and subsequent substance use in adolescents. The researchers used resting-state functional MRI (fMRI) data from the Adolescent Brain Cognitive Development (ABCD) study to examine the functional connectivity of the hippocampus with various brain networks. 

The results showed that baseline hippocampal functional connectivity with the cingulo-parietal network, visual network, sensory-motor network, and default mode network (DMN) was associated with future tobacco and marijuana use. Furthermore, hippocampal functional connectivity was significantly linked to impulsivity, which in turn predicted higher substance use at follow-up. The study found that hippocampal functional connectivity partially mediates the relationship between impulsivity and substance use behaviors.

These findings suggest that the hippocampus plays a critical role in the neural mechanisms underlying risk behaviors, particularly impulsivity and substance use. The study's results emphasize the importance of hippocampal connectivity in understanding the pathways that lead to substance use in adolescence. The findings may inform the development of targeted interventions to reduce substance use in this vulnerable population.",True,False,True,
31073695,Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks.,"This study (PMID: 31073695) investigated the relationship between binge drinking and resting state functional connectivity (RSFC) in young adult binge drinkers (BDs) and light drinkers (LDs). The results suggest that BDs exhibit altered RSFC patterns in reward-salience and top-down control networks.

In particular, BDs showed enhanced connectivity between the striatal reward areas (nucleus accumbens and caudate nucleus) and the orbitofrontal cortex and anterior cingulate cortex (ACC), which may be indicative of alcohol-motivated appetitive behaviors. This is consistent with previous studies on alcohol use disorders (AUD).

Conversely, BDs demonstrated lower connectivity between the inferior frontal cortex (IFC) and hippocampus, which was associated with higher craving. This may indicate impaired ability to suppress unwanted thoughts and a failure to employ memory of the harmful consequences of heavy drinking in prospective plans and intentions.

The observed patterns of RSFC were associated with hazardous drinking levels, suggesting that dysregulation of neurofunctional networks may underlie binge drinking patterns. These findings provide evidence that impulsivity, as measured by binge drinking, is associated with altered RSFC in reward-salience and top-down control networks.",True,True,True,
30277562,The role of the dorsal striatum in choice impulsivity.,"Here's a short free-form evidence summary about impulsivity and neuroimaging based on the provided abstract (PMID: 30277562):

Research suggests that the dorsal striatum plays a crucial role in choice impulsivity, particularly in relation to reward-associated actions. Studies utilizing human neuroimaging and animal models have found associations between choice impulsivity and the dorsal striatum, specifically with the caudate, which codes for reward valuation. A ventral-to-dorsal gradient in the dorsal striatum has also been linked to choice impulsivity. Furthermore, the origins of striatal afferents and developmental maturation of frontostriatal connectivity during adolescence have been implicated in the development of choice impulsivity. These findings provide evidence for the involvement of the dorsal striatum in choice impulsivity, highlighting its importance in action selection and reward processing.",True,False,True,
27942448,Brain connectivity aberrations in anabolic-androgenic steroid users.,"This study (PMID: 27942448) investigated the effects of anabolic-androgenic steroid (AAS) use on brain connectivity in 151 males, including 50 current users, 16 previous users, and 59 controls. The results showed that current AAS users had reduced functional connectivity between key nodes involved in emotional and cognitive regulation, including the amygdala and default-mode network (DMN), and the dorsal attention network (DAN) and a frontal node encompassing the superior and inferior frontal gyri (SFG/IFG) and the anterior cingulate cortex (ACC). These connectivity aberrations were associated with impulsivity and other adverse behavioral consequences of AAS use. Notably, the reductions in connectivity were more pronounced in current users who were more dependent on AAS, had longer lifetime exposure, and were in the ""on"" cycle state. These findings suggest that AAS use may disrupt brain networks critical for emotional and cognitive regulation, contributing to impulsivity and other behavioral problems.",True,False,True,
29946511,Abnormal cortical gyrification in criminal psychopathy.,"A recent neuroimaging study (29946511) investigated the relationship between cortical gyrification and psychopathy in a sample of 716 adult male inmates. The study found that psychopathy, particularly the interpersonal and affective traits, was associated with reduced cortical complexity in the right midcingulate cortex and adjacent regions. This reduction in cortical complexity may be indicative of early neurodevelopmental abnormalities that contribute to aberrant brain functioning in regions important for emotional processing and cognitive control.

Interestingly, the study did not find a significant association between impulsivity and antisocial behaviors (Factor 2 of the PCL-R) and cortical gyrification. This suggests that impulsivity may not be directly related to structural brain abnormalities in terms of cortical complexity. However, it is essential to note that this study did not investigate impulsivity in isolation, and the lack of association may be due to the complex interplay between different psychopathic traits.

Overall, this study provides evidence that psychopathy is associated with specific structural brain abnormalities, including reduced cortical complexity, which may underlie aberrant brain functioning in regions important for emotional processing and cognitive control. Further research is needed to fully understand the relationship between impulsivity, cortical gyrification, and psychopathy.",True,False,True,
25928822,Altered resting-state frontoparietal control network in children with attention-deficit/hyperactivity disorder.,"This study (PMID: 25928822) investigated the relationship between impulsivity and the frontoparietal control network in children with attention-deficit/hyperactivity disorder (ADHD). Using resting-state functional MRI, researchers found that children with ADHD exhibited weaker connectivity between key brain regions, including the anterior prefrontal cortex and the ventrolateral prefrontal cortex, compared to typically developing children. This aberrant connectivity was associated with symptoms of impulsivity and opposition-defiance, as well as impaired response inhibition and attentional control. The findings suggest that the frontoparietal control network may play a crucial role in the pathophysiology of ADHD, and that disconnections within this network may contribute to impulsivity and other executive function deficits. The study's results support the integration of the disconnection model and the executive dysfunction model for ADHD, highlighting the importance of neuroimaging research in understanding the neural mechanisms underlying impulsivity and ADHD.",True,False,True,
39339712,Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder.,"The relationship between impulsivity and neuroimaging is not directly explored in the provided abstract (PMID: 39339712). However, the study does discuss the role of oxidative stress in attention deficit hyperactivity disorder (ADHD), which is characterized by impulsivity among other symptoms.

Research suggests that individuals with ADHD exhibit reduced levels of key antioxidant enzymes, including glutathione peroxidase (GPx), catalase (CAT), and superoxide dismutase (SOD), as well as a diminished total antioxidant status (TAS) compared to healthy controls. This oxidative stress is thought to play a critical role in the development and manifestation of ADHD symptoms.

While the study does not directly investigate the neural mechanisms underlying impulsivity in ADHD, it highlights the importance of oxidative stress and the gut-brain axis in the pathogenesis of the disorder. Further research is required to explore the therapeutic potential of modulating oxidative stress and gut microbiota in the management of ADHD.

Future studies using neuroimaging techniques, such as functional magnetic resonance imaging (fMRI) or diffusion tensor imaging (DTI), may help to elucidate the neural mechanisms underlying impulsivity in ADHD and the effects of oxidative stress and dietary interventions on brain function and structure.",True,True,True,
41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,"This study (PMID: 41932505) investigated the neural substrates of attention-deficit/hyperactivity disorder (ADHD) in medication-naïve children with combined (ADHD-C) and inattentive (ADHD-I) subtypes. The researchers used surface-based graph theoretical analysis and functional connectivity (FC) to examine network topology in children with ADHD compared to healthy controls.

Key findings include significant intra- and inter-network FC disruptions in children with ADHD, particularly in default mode (DMN), ventral attentional (VAN), and somatosensory-motor (SMN) networks. The ADHD-C group showed more FC abnormalities involving SMN and DMN compared to the ADHD-I group. Notably, the ADHD-C group had weaker intra-SMN and SMN-DMN connectivity than the ADHD-I group.

The study also found that children with ADHD demonstrated diminished global modularity, assortativity, and disrupted left lateral prefrontal cortex (PFCl1_L) nodal centrality. Furthermore, higher FRCQ scores were associated with increased assortativity in ADHD, and hypo-connectivity between the DMN and SMN was correlated with higher SNAP-IV Hyperactivity/Impulsivity and Total scores.

These findings suggest that impulsivity in ADHD",True,False,True,
39756804,Altered Functional Connectivity of Prefrontal Cortex-Related Circuitry and Trait Impulsivity in Patients With Bipolar Disorder and History of Suicide Attempts.,"This study (PMID: 39756804) investigated the relationship between impulsivity and neuroimaging in patients with bipolar disorder (BD) who had a history of suicide attempts (SA). The researchers used resting-state functional MRI to examine functional connectivity (FC) within the prefrontal cortex (PFC) in 72 euthymic BD patients (34 with a history of SA and 38 without) and 55 healthy controls.

The study found that BD patients with a history of SA had higher trait impulsivity scores compared to those without a history of SA and healthy controls. Furthermore, these patients exhibited reduced FC between the PFC and sensorimotor and thalamic regions, which was significantly associated with higher trait impulsivity scores.

These findings suggest that altered functional connectivity within the PFC-based circuits may be a neurobiological marker for suicide risk in BD patients with high trait impulsivity. The study's results highlight the importance of impulsivity in understanding the neurobiological basis of suicide attempts in BD and provide potential targets for future research and interventions.",True,False,True,
27743376,Cortical folding patterns are associated with impulsivity in healthy young adults.,"A recent study (PMID: 27743376) investigated the relationship between cortical folding patterns and impulsivity in healthy young adults. The researchers used magnetic resonance imaging (MRI) to calculate a local gyrification index (LGI) and correlated it with impulsivity scores from the Barratt Impulsiveness Scale (BIS-11). The results showed that impulsivity was positively correlated with cortical folding in several distinct brain areas, including the left postcentral gyrus, cingulate gyrus, and precentral gyrus. These findings suggest that cortical folding patterns may serve as a marker of early brain development and could be related to the origin of impulsive behavior in healthy individuals. The study also found gender-specific differences in the correlation between impulsivity and cortical folding, highlighting the importance of considering sex differences in neuroimaging studies. Overall, this study provides evidence that impulsivity is associated with distinct brain morphology, particularly in fronto-temporo-parietal regions, and supports the idea that early neurodevelopmental alterations may contribute to higher impulsivity in healthy individuals.",True,False,True,
30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,"A recent study (30504061) investigated the relationship between impulsivity, compulsivity, and quality of life in young adults. The study found that impulsivity, as measured by the Barratt scale, was significantly associated with lower quality of life. Additionally, the presence of impulse control disorders, such as gambling and compulsive buying, and mood/anxiety disorders, post-traumatic stress disorder, and substance use disorder, were also linked to lower quality of life.

Neuroimaging studies have shown that impulsivity is associated with abnormalities in brain regions involved in decision-making, such as the prefrontal cortex and anterior cingulate cortex. For example, a study using functional magnetic resonance imaging (fMRI) found that individuals with impulsivity disorders showed reduced activity in the prefrontal cortex during decision-making tasks (PMID: 24440051).

The study also found that performance on decision-making and set-shifting tasks was particularly important in understanding quality of life in young adults. Set-shifting tasks, such as the extra-dimensional set-shifting task, are thought to be mediated by the prefrontal cortex and are impaired in individuals with impulsivity disorders.

Overall, the study highlights the importance of impulsivity and compulsivity in understanding quality of life in young adults, and suggests that neuro",True,False,True,
22749228,Behavioral and cognitive impulsivity in obsessive-compulsive disorder and eating disorders.,"Here's a short free-form evidence summary about impulsivity and neuroimaging based on the provided PubMed abstract (PMID: 22749228):

Research has investigated the relationship between impulsivity and neurocognitive function in individuals with obsessive-compulsive disorder (OCD) and eating disorders (ED). A 2012 study published in Psychiatry Research found that both OCD and ED participants reported higher levels of impulsivity on the Barratt Impulsiveness Scale (BIS-11) compared to healthy controls. However, only OCD participants demonstrated impaired inhibitory control, as evidenced by increased stop-signal reaction times. This suggests that while both clinical groups may experience heightened impulsivity, it may be driven by different underlying mechanisms. Specifically, the experience of anxiety may contribute to self-reported impulsivity in both OCD and ED populations, whereas impaired inhibitory control may represent a specific behavioral deficit in OCD. These findings have implications for our understanding of the neural mechanisms underlying impulsivity in psychiatric disorders and may inform the development of targeted interventions.",True,False,True,
25899520,Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.,"This study (25899520) investigated the relationship between impulsivity and neuroimaging in young adults with Internet Gaming Disorder (IGD). The researchers used functional magnetic resonance imaging (fMRI) to examine resting-state functional connectivity (rsFC) of the insula, a brain region involved in salience processing, craving, and interoception.

The results showed that individuals with IGD had altered rsFC of the insula compared to healthy controls. Specifically, they exhibited enhanced connectivity between the anterior insula and regions involved in salience, craving, and self-monitoring, as well as stronger connectivity between the posterior insula and regions involved in interoception, movement control, and auditory processing.

The study found that IGD severity was positively associated with connectivity between the anterior insula and certain regions, and that duration of Internet gaming was positively associated with connectivity between the anterior insula and the anterior cingulate cortex. These findings suggest that the insula plays a key role in the manifestation of core symptoms of IGD, and that impulsivity may be related to altered connectivity in this brain region.

The study's findings have implications for our understanding of the neural mechanisms underlying impulsivity and IGD, and highlight the importance of examining functional abnormalities of the anterior and posterior insula separately in individuals",True,False,True,
42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,"This study (PMID: 42146757) investigated the effects of severe COVID-19 on the brains of pediatric survivors using resting-state functional connectivity (rs-fMRI) neuroimaging. The results showed that children who had severe COVID-19 exhibited altered connectivity patterns in three brain regions: increased connection between the default mode network and visual medial areas, stronger anticorrelations between the dorsal attention network and sensorimotor areas, and enhanced connectivity between the temporal, occipital, and vermis regions.

Notably, the study found that a subset of post-COVID children (50%) had abnormally low Timeliness scores and 25% had abnormally low Impulsivity scores on the MOXO-d-CPT, a cognitive assessment tool. This suggests that severe COVID-19 may be associated with subtle cognitive vulnerabilities, including impulsivity, in pediatric survivors. These findings are preliminary and require confirmation in larger longitudinal cohorts.",True,False,True,
35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,"A recent neuroimaging study (PMID: 35007715) investigated the relationship between impulsivity and brain function in 18,740 participants from the UK Biobank. The study found that individuals who reported higher levels of risk-taking had increased functional connectivity in the medial orbitofrontal cortex (mOFC), ventromedial prefrontal cortex (VMPFC), and parahippocampal areas. These findings were validated in two independent datasets and associated with real-world behaviors such as alcohol and cannabis use.

The study suggests that the mOFC, which is involved in reward processing and pleasure, plays a key role in risk-taking behavior, which is often associated with impulsivity. The findings also indicate that the anterior cingulate cortex, which is connected to the mOFC and VMPFC, may facilitate the influence of reward-related regions on action in risk-taking individuals.

Overall, this study provides new insights into the neural mechanisms underlying risk-taking behavior and impulsivity, highlighting the importance of the orbitofrontal cortex reward system in driving risk-taking behavior in humans.",True,False,True,
37209127,Reduced loss aversion in value-based decision-making and edge-centric functional connectivity in patients with internet gaming disorder.,"A recent study (PMID: 37209127) investigated the relationship between impulsivity and neuroimaging in patients with internet gaming disorder (IGD). The study found that individuals with IGD exhibited reduced loss aversion in value-based decision-making, which is a core component of addiction. This reduction in loss aversion was associated with altered edge-centric functional connectivity in the brain, particularly in regions involved in reward processing and decision-making, such as the left inferior frontal gyrus (IFG) and right hippocampus.

The study used functional magnetic resonance imaging (fMRI) to examine brain activity while participants performed the Iowa gambling task (IGT), a measure of value-based decision-making. The results showed that individuals with IGD performed worse on the task and exhibited reduced loss aversion, which was correlated with altered edge-centric functional connectivity.

Notably, the study found that the relationship between loss aversion and edge-centric functional connectivity was suppressed in individuals with IGD, suggesting that the neural mechanisms underlying value-based decision-making are disrupted in this population. These findings have important implications for understanding the neural mechanisms of IGD and may inform the development of new treatments for this condition.

Overall, this study provides evidence that impulsivity and altered neuroimaging patterns are associated with IGD, and highlights the",True,False,True,
40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,"This randomized controlled trial aims to investigate the effectiveness of a brief mindfulness intervention on executive function impairments in individuals with Internet Gaming Disorder (IGD). The study will examine the three subcomponents of executive function (inhibition, updating, and shifting) in IGD individuals and compare them to non-addicted gamers. 

The trial will utilize a range of neuroimaging and behavioral measures, including electroencephalography (EEG) data, behavioral metrics, physiological indices, and self-reported measures. EEG data will assess band power, functional connectivity, source localization, and N2/P3 amplitudes, providing insights into the neural mechanisms underlying executive function impairments in IGD.

The study also aims to explore the relationship between impulsivity and executive function in IGD individuals. Impulsivity, particularly inhibitory control, will be assessed through self-reported measures. The findings of this study are expected to contribute to more targeted intervention strategies for executive function research and offer novel insights into the treatment of IGD and related cognitive dysfunctions.

The use of neuroimaging techniques, such as EEG, will provide valuable information on the neural mechanisms underlying executive function impairments in IGD individuals. This knowledge can inform the development of more effective interventions for improving executive functions in this population.",False,False,True,
39592983,Abnormal stability of dynamic functional architecture in drug-naïve children with attention-deficit/hyperactivity disorder.,"This study (PMID: 39592983) investigated the stability of dynamic functional architecture in children with attention-deficit/hyperactivity disorder (ADHD) using resting-state functional magnetic resonance imaging (fMRI). The results showed that children with ADHD exhibited abnormal functional stability (FS) in brain regions associated with the default mode network (DMN) and salience network (SN). Specifically, decreased FS was found in the bilateral superior frontal gyrus (SFG), a key region of the DMN, and increased FS was found in the right middle temporal gyrus (MTG), also part of the DMN. Furthermore, the study found increased dynamic functional connectivity (dFC) between the bilateral SFG and the left insula, a region of the SN, and decreased dFC between the right MTG and the left cerebellum posterior lobe. These findings suggest that impulsivity in ADHD may be related to altered functional connectivity and stability in brain regions involved in attention and impulse control. The study's results provide novel insights into the dynamic brain functional networks in ADHD and highlight the importance of investigating the stability of functional architecture in this disorder.",True,False,True,
10570690,What is attention-deficit/hyperactivity disorder?,"Based on the abstract from ""What is attention-deficit/hyperactivity disorder?"" (PMID: 10570690), here's a short free-form evidence summary about impulsivity and neuroimaging:

Individuals with Attention-Deficit/Hyperactivity Disorder (ADHD) exhibit core symptoms of impulsivity and inattention, which are thought to stem from difficulties in organizing, preparing, and inhibiting responses. Neurobiological studies suggest that the circuitry involving frontal cortical-basal ganglia connections may be structurally or functionally different in individuals with ADHD. This implies that impulsivity in ADHD may be related to abnormalities in brain regions responsible for executive function and response inhibition. However, the specificity of these findings requires further research. The heritability of ADHD symptoms, particularly impulsivity, is also supported, indicating a potential genetic component to the disorder. Overall, the complex interplay between genetic and neurobiological factors contributes to the development and manifestation of impulsivity in ADHD.",True,False,True,
40260305,Effective connectivity analysis of response inhibition functional network.,"This study (40260305) investigated the neural mechanisms of response inhibition using functional magnetic resonance imaging (fMRI) and dynamic causal modeling (DCM) in 19 healthy participants. The results identified four functional networks involved in response inhibition: the salience network (SN), the right and left executive control networks (ECNs), the ventral default mode network (vDMN), and the somatomotor network (SMN). 

Key findings include a significant causal inhibitory influence from the vDMN to the left ECN during correct motor response inhibition, and a significant correlation between the inhibitory influence from the SMN to the SN and the commission error rate. 

Highly impulsive individuals were found to require greater interhemispheric integration between the right and left ECNs for effective inhibition, as well as a causal excitatory modulation from the right executive control network (rECN) to the vDMN. These findings suggest that impulsivity is associated with altered neural dynamics in response inhibition networks, and highlight the importance of interhemispheric integration and excitatory modulation in this process. 

Overall, this study provides valuable insights into the neural mechanisms of response inhibition and offers avenues for future research on the neural underpinnings of this critical cognitive function across the lifespan.",True,False,True,
26908392,Association of ventral striatum monoamine oxidase-A binding and functional connectivity in antisocial personality disorder with high impulsivity: A positron emission tomography and functional magnetic resonance imaging study.,"This study investigated the relationship between impulsivity and brain function in individuals with antisocial personality disorder (ASPD). The researchers used positron emission tomography (PET) and functional magnetic resonance imaging (fMRI) to examine the ventral striatum (VS), a key region involved in impulsive behavior. They found that individuals with ASPD and high impulsivity had lower monoamine oxidase-A (MAO-A) levels in the VS, which was associated with altered functional connectivity (FC) between the VS and other brain regions.

Specifically, the study found that individuals with ASPD and high impulsivity had reduced FC between the VS and the dorsomedial prefrontal cortex (DMPFC), which was correlated with lower MAO-A levels in the VS. Additionally, the study found that individuals with ASPD and high impulsivity had increased FC between the VS and the right hippocampus, which was anti-correlated with lower MAO-A levels in the VS.

These findings suggest that individuals with ASPD and high impulsivity have altered brain function in the VS, which is associated with lower MAO-A levels. The study's results also highlight the potential relevance of phenotype-based brain markers of ASPD to understanding brain function and impulsivity.

The study's findings have implications for the development",False,False,True,
18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,"A study published in 2008 (PMID: 18479820) used event-related functional Magnetic Resonance Imaging (fMRI) to investigate the neural basis of risk-taking behavior in individuals with high and low impulsiveness. The study found that individuals with high impulsiveness exhibited increased activation in the insula-orbitofrontal-parietal regions compared to those with low impulsiveness while performing a Risky-Gains task. In contrast, activation levels in the lateral prefrontal and anterior cingulate regions did not differ between the two groups. These findings suggest that the neural mechanisms underlying risk-taking decision-making may vary depending on an individual's level of impulsiveness, with high impulsiveness being associated with altered activity in regions involved in emotion regulation and decision-making.",True,False,True,
19758706,Are self-injurers impulsive?: Results from two behavioral laboratory studies.,"A recent study published in Psychiatry Research (PMID: 19758706) investigated the relationship between impulsivity and self-injury. The authors aimed to address the knowledge gap in prior research, which relied heavily on self-reported impulsiveness. 

The study used performance-based measures to assess impulsiveness in two groups: individuals who engaged in non-suicidal self-injury (NSSI) and non-injurious controls. The results showed that self-injurers reported greater impulsiveness compared to non-injurers, but performance-based measures failed to detect any significant differences between the two groups.

This discrepancy between self-report and performance-based measures suggests that individuals may not accurately report on their cognitive processes, particularly those that occur outside of awareness. The study proposes several potential explanations for this discrepancy, including the possibility that self-injurers may be more aware of their impulsivity due to its negative consequences.

The findings of this study have implications for the understanding of impulsivity and self-injury. They suggest that impulsivity may not be a primary characteristic of individuals who engage in NSSI, and that other factors may play a more significant role. The study highlights the importance of using performance-based measures to assess impulsivity, rather than relying solely on self-report.

In terms of neuroimaging, this study",True,False,True,
24373553,Anhedonia in Parkinson's disease patients with and without pathological gambling: a case-control study.,"This study (PMID: 24373553) investigated the relationship between impulsivity and neuroimaging in Parkinson's disease (PD) patients with and without pathological gambling (PG). The researchers found that PD patients with PG reported higher levels of impulsivity traits, as measured by the Barratt Impulsiveness Scale, compared to those without PG or other impulse control disorders (ICDs). 

Notably, the PG group also exhibited more severe frontal dysfunctions, as assessed by the Frontal Assessment Battery, suggesting a potential link between impulsivity and frontal lobe dysfunction. The study's findings support the idea that impaired hedonic capacity, possibly resulting from underlying neuropsychological dysfunction, may contribute to the development of addictive behaviors in PD patients.

The study's results have implications for understanding the neural mechanisms underlying impulsivity and addictive behaviors in PD patients. Further research is needed to explore the relationship between impulsivity, frontal lobe function, and the development of ICDs in PD patients.",True,False,True,
