source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,33236526,impulsivity fMRI functional connectivity,Reduced frontostriatal functional connectivity and associations with severity of Internet gaming disorder.,2021,Addiction biology,frontostriatal,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,functional connectivity,direct,0.8,"Decreased FC was predominantly observed in IGD subjects, with IGD subjects showing decreased FC between the putamen and superior frontal gyrus (SFG), middle frontal gyrus (MFG), and inferior frontal gyrus (IFG) and the ventral striatum and IFG, superior temporal gyrus, and MFG.",33236526,vllm:llama-3.1-8b-instruct,high
pubmed,38715980,impulsivity fMRI functional connectivity,Identifying ADHD-Related Abnormal Functional Connectivity with a Graph Convolutional Neural Network.,2024,Neural plasticity,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,Dysfunction in the functional connectivity of these regions may contribute to the underlying causes of ADHD.,38715980,vllm:llama-3.1-8b-instruct,medium
pubmed,33564081,impulsivity fMRI functional connectivity,Alterations in reward network functional connectivity are associated with increased food addiction in obese individuals.,2021,Scientific reports,unknown,functional connectivity,unknown,food addiction,associated_with,higher,dysregulation of the dopaminergic pathway,direct,0.8,Individuals with food addiction showed greater connectivity between regions of the reward network suggesting dysregulation of the dopaminergic pathway.,33564081,vllm:llama-3.1-8b-instruct,high
pubmed,35835210,impulsivity fMRI functional connectivity,Fronto-striatal connectivity patterns account for the impact of methylphenidate on choice impulsivity among healthy adults.,2022,Neuropharmacology,unknown,functional connectivity,impulsivity (general),healthy adults,associated_with,lower,methylphenidate administration,direct,0.8,"Notably, the more putamen-mPFC functional connectivity increased during non-impulsive choices following MPH administration, the less an individual was likely to make impulsive choices.",35835210,vllm:llama-3.1-8b-instruct,high
pubmed,36244800,impulsivity fMRI functional connectivity,Neuroanatomical Correlates of Emotion-Related Impulsivity.,2023,Biological psychiatry,unknown,unknown,impulsivity (general),psychiatric disorders,associated_with,lower,,direct,0.8,"Lower cortical gyrification in the right lateral OFC was associated with high ERI severity in a full, preregistered model.",36244800,vllm:llama-3.1-8b-instruct,high
pubmed,24878823,impulsivity fMRI functional connectivity,"Interindividual differences in cognitive flexibility: influence of gray matter volume, functional connectivity and trait impulsivity.",2015,Brain structure & function,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,higher,,indirect,0.5,"Our analyses revealed that card-sorting performance correlated positively with GMV of the right anterior insula, FC between bilateral anterior insula and midcingulate cortex/supplementary motor area as well as the impulsivity dimension ""Premeditation.""",24878823,vllm:llama-3.1-8b-instruct,medium
pubmed,40768779,impulsivity fMRI functional connectivity,Aberrant degree centrality and functional connectivity in patients with internet gaming disorder.,2025,Journal of psychiatric research,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,disrupted functional connectivity,direct,0.864,"The AUC values of DC, FC and the combined analysis for distinguishing IGD patients from HCs were 0.738, 0.850 and 0.864, respectively.",40768779,vllm:llama-3.1-8b-instruct,low
pubmed,36958794,impulsivity fMRI functional connectivity,Adaptive control of functional connectivity: dorsal and ventral limbic divisions regulate the dorsal and ventral neocortical networks.,2023,"Cerebral cortex (New York, N.Y. : 1991)",unknown,functional connectivity,unknown,unknown,associated_with,unclear,unknown,unclear,0.5,"The dorsal, archicortical division of the limbic system provides a feedforward, impulsive, endogenous mode of motive control, whereas the ventral, paleocortical limbic division provides feedback constraint linked to exogenous events.",36958794,vllm:llama-3.1-8b-instruct,low
pubmed,38598290,impulsivity fMRI functional connectivity,"Effects of bilateral tDCS over DLPFC on response inhibition, craving, and brain functional connectivity in Internet gaming disorder: A randomized, double-blind, sham-controlled trial with fMRI.",2024,Journal of behavioral addictions,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,correlates_with,lower,tDCS,direct,0.5,The rsFC between the ACC and left middle frontal gyrus was negatively correlated with the SSRT.,38598290,vllm:llama-3.1-8b-instruct,medium
pubmed,31665241,impulsivity fMRI functional connectivity,The structural connectivity of discrete networks underlies impulsivity and gambling in Parkinson's disease.,2019,Brain : a journal of neurology,unknown,structural connectivity,impulsivity (general),Parkinson's disease,associated_with,unclear,,direct,0.8,"Larger bet sizes in the virtual casino were associated with greater connectivity of the reward evaluation network, particularly bilateral fibre tracts between the ventral striatum and ventromedial prefrontal cortex.",31665241,vllm:llama-3.1-8b-instruct,high
pubmed,32434751,impulsivity fMRI functional connectivity,Increased functional connectivity in gambling disorder correlates with behavioural and emotional dysregulation: Evidence of a role for the cerebellum.,2020,Behavioural brain research,unknown,functional connectivity,impulsivity (general),gambling disorder,correlates_with,higher,unknown,direct,0.8,"Our results show that GD patients displayed higher emotional and behavioural impairment than HC, together with an increased resting state functional connectivity in the network including anterior cingulate cortex, the caudate nucleus and nucleus accumbens, and within the cerebellum, in comparison with the control group.",32434751,vllm:llama-3.1-8b-instruct,high
pubmed,37721727,impulsivity fMRI functional connectivity,Acupuncture modulates the functional connectivity among the subcortical nucleus and fronto-parietal network in adolescents with internet addiction.,2023,Brain and behavior,unknown,functional connectivity,unknown,internet addiction,modulates,lower,acupuncture,direct,0.8,"After 40 days of acupuncture treatment, the FC within the FPN and between the SN and FPN were significantly decreased in individuals with IA.",37721727,vllm:llama-3.1-8b-instruct,high
pubmed,25282597,impulsivity fMRI functional connectivity,Differences in functional connectivity between alcohol dependence and internet gaming disorder.,2015,Addictive behaviors,unknown,functional connectivity,impulsivity (general),"alcohol dependence, internet gaming disorder",associated_with,unclear,,indirect,0.8,"Both AD and IGD subjects have positive functional connectivity between the dorsolateral prefrontal cortex (DLPFC), cingulate, and cerebellum.",25282597,vllm:llama-3.1-8b-instruct,medium
pubmed,25853901,impulsivity fMRI functional connectivity,Impaired functional connectivity within and between frontostriatal circuits and its association with compulsive drug use and trait impulsivity in cocaine addiction.,2015,JAMA psychiatry,unknown,functional connectivity,impulsivity (general),cocaine addiction,associated_with,higher,,direct,0.8,"Increased striatal-dorsal lateral prefrontal cortex connectivity strength was positively correlated with the amount of recent cocaine use (uncorrected P < .046) and elevated trait impulsivity in the CUs (uncorrected P < .012),",25853901,vllm:llama-3.1-8b-instruct,high
pubmed,36149062,impulsivity fMRI functional connectivity,Reduced brain activity and functional connectivity during creative idea generation in individuals with smartphone addiction.,2023,Social cognitive and affective neuroscience,unknown,functional connectivity,impulsivity (general),smartphone addiction,associated_with,higher,reduced brain activity and functional connectivity,direct,0.9,The results indicated that the prefrontal cortex (PFC) and temporal regions were less active during AUT in the SAT group than in the HC group.,36149062,vllm:llama-3.1-8b-instruct,high
pubmed,27119360,impulsivity fMRI functional connectivity,Decreased functional connectivity of insula-based network in young adults with internet gaming disorder.,2016,Experimental brain research,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,altered insula-based network,direct,0.8,"The IGD group showed decreased functional connectivity between left posterior insula and bilateral supplementary motor area and middle cingulated cortex, between right posterior insula and right superior frontal gyrus, and decreased functional integration between insular subregions.",27119360,vllm:llama-3.1-8b-instruct,high
pubmed,28888152,impulsivity fMRI functional connectivity,Altered functional connectivity to stressful stimuli in prenatally cocaine-exposed adolescents.,2017,Drug and alcohol dependence,unknown,functional connectivity,unknown,unknown,associated_with,unclear,,unclear,0.8,A group-by-cue interaction effect identified a parietal lobe cluster where PCE versus NDE adolescents showed less connectivity during stressful and more connectivity during neutral-relaxing conditions.,28888152,vllm:llama-3.1-8b-instruct,medium
pubmed,38468374,impulsivity fMRI functional connectivity,Functional connectivity alterations in individuals with gaming disorder assessed by functional magnetic resonance imaging: a systematic review.,2025,Journal of addictive diseases,unknown,functional connectivity,unknown,Internet Gaming Disorder (IGD),associated_with,unclear,,background,0.5,The main findings reveal changes such as significant increases or decreases in functional connectivity in certain regions of the brain.,38468374,vllm:llama-3.1-8b-instruct,low
pubmed,31362183,impulsivity fMRI functional connectivity,Oxytocin modulates alcohol-cue induced functional connectivity in the nucleus accumbens of social drinkers.,2019,Psychoneuroendocrinology,unknown,functional connectivity,unknown,unknown,correlates_with,lower,oxytocin modulates,direct,0.8,"Oxytocin application significantly reduced NAc connectivity with the cuneus and thalamo-occipital connectivity, while enhancing connectivity between the paracingulate gyrus and precentral gyrus.",31362183,vllm:llama-3.1-8b-instruct,high
pubmed,31401546,impulsivity fMRI functional connectivity,Functional connectivity of emotional well-being: Overconnectivity between default and attentional networks is associated with attitudes of anger and aggression.,2019,Psychiatry research. Neuroimaging,default mode network,functional connectivity,impulsivity (general),unknown,associated_with,higher,impaired effortful control and decreased response inhibition,direct,0.7,"Additionally, functional connectivity between the default and attentional networks was positively correlated with scores of attitudes of anger and aggression.",31401546,vllm:llama-3.1-8b-instruct,high
pubmed,25073506,impulsivity fMRI functional connectivity,"Cortical thinning, functional connectivity, and mood-related impulsivity in schizophrenia: relationship to aggressive attitudes and behavior.",2014,The American journal of psychiatry,unknown,functional connectivity,impulsivity (general),schizophrenia,associated_with,higher,,indirect,0.8,Reduced resting-state functional connectivity in some of these regions was associated with higher urgency.,25073506,vllm:llama-3.1-8b-instruct,high
pubmed,24367675,impulsivity fMRI functional connectivity,Increased functional connectivity between prefrontal cortex and reward system in pathological gambling.,2013,PloS one,unknown,functional connectivity,impulsivity (general),pathological gambling,associated_with,higher,,direct,0.8,"PG patients demonstrated increased connectivity from the right middle frontal gyrus to the right striatum as compared to controls, which was also positively correlated with nonplanning aspect of impulsiveness, smoking and craving scores in the PG group.",24367675,vllm:llama-3.1-8b-instruct,high
pubmed,40032530,impulsivity fMRI functional connectivity,Cocaine Self-Administration Increases Impulsive Decision-Making in Low-Impulsive Rats Associated with Impaired Functional Connectivity in the Mesocorticolimbic System.,2025,eNeuro,mesocorticolimbic DA network,functional connectivity,impulsivity (general),cocaine use disorder,associated with,higher,reduced functional connectivity and DA receptor expression,direct,0.8,"chronic cocaine use appears to selectively increase impulsive choice decision-making in normally low-impulsive rats, associated with reduced functional connectivity and DA receptor expression in the mesocorticolimbic DA network.",40032530,vllm:llama-3.1-8b-instruct,high
pubmed,39419186,impulsivity fMRI functional connectivity,Alternations voxel-wise interhemispheric and intrahemipheric functional connectivity dynamics in internet gaming disorder.,2025,Journal of affective disorders,unknown,dynamic connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,,direct,0.8,IGDs showed decreased intra- and interhemispheric dFCD variance in the visual attention network (precuneus and calcarine) and also demonstrated hemispheric-level dFCD variance abnormalities in the posterior cingulate cortex (PCC) compared to HCs.,39419186,vllm:llama-3.1-8b-instruct,high
pubmed,34469847,impulsivity fMRI functional connectivity,Sex-specific frontal-striatal connectivity differences among adolescents with externalizing disorders.,2021,NeuroImage. Clinical,unknown,functional connectivity,impulsivity (general),externalizing disorders,associated_with,higher,,direct,0.8,Boys showed greater positive connectivity within a ventromedial prefrontal-ventral striatal network.,34469847,vllm:llama-3.1-8b-instruct,high
pubmed,36662797,impulsivity fMRI functional connectivity,The continuum of attention dysfunction: Evidence from dynamic functional network connectivity analysis in neurotypical adolescents.,2023,PloS one,unknown,dynamic connectivity,impulsivity (general),neurotypical adolescents,associated_with,unclear,unknown,indirect,0.8,We found that dynamic FNC analysis detects significant differences in large-scale neural connectivity as a function of individual differences in attention and impulsivity that are obscured in static analysis.,36662797,vllm:llama-3.1-8b-instruct,medium
pubmed,30054871,impulsivity fMRI functional connectivity,Internet gaming disorder: deficits in functional and structural connectivity in the ventral tegmental area-Accumbens pathway.,2019,Brain imaging and behavior,unknown,functional connectivity,unknown,Internet gaming disorder,associated_with,lower,deficits in functional and structural connectivity,direct,0.8,Both the NAc and medial orbitofrontal cortex (mOFC) showed lower RSFC with VTA in IGD subjects compared with controls.,30054871,vllm:llama-3.1-8b-instruct,high
pubmed,28777996,impulsivity fMRI functional connectivity,Neural connectivity moderates the association between sleep and impulsivity in adolescents.,2017,Developmental cognitive neuroscience,default mode network,functional connectivity,impulsivity (general),unknown,moderates the association between,unclear,,direct,0.8,"Although public and scientific attention focuses on sleep duration, we report individual differences in sleep quality, not duration, in fifty-five adolescents (ages 14-18) yielded significant differences in functional connectivity between the prefrontal cortex and default mode network.",28777996,vllm:llama-3.1-8b-instruct,medium
pubmed,34262129,impulsivity fMRI functional connectivity,Dorsal and ventral striatal functional connectivity shifts play a potential role in internet gaming disorder.,2021,Communications biology,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,,direct,0.8,IGD relative to RGU subjects showed lower ventral-striatum-to-MFG (mostly involving supplementary motor area (SMA)) and higher dorsal-striatum-to-MFG functional connectivity.,34262129,vllm:llama-3.1-8b-instruct,high
pubmed,30277562,impulsivity fMRI functional connectivity,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.8,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",30277562,vllm:llama-3.1-8b-instruct,medium
pubmed,41667050,impulsivity fMRI functional connectivity,Task-based functional connectivity in internet gaming disorder: A systematic review.,2026,Progress in neuro-psychopharmacology & biological psychiatry,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,aberrant functional connectivity,indirect,0.8,"Higher impulsiveness and risk-taking behaviours were observed in IGD individuals, with increased reward network and ECN FC during related tasks.",41667050,vllm:llama-3.1-8b-instruct,high
pubmed,25553620,impulsivity fMRI functional connectivity,A selective involvement of putamen functional connectivity in youth with internet gaming disorder.,2015,Brain research,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,,direct,0.8,Adolescents with internet gaming disorder showed significantly reduced dorsal putamen functional connectivity with the posterior insula-parietal operculum.,25553620,vllm:llama-3.1-8b-instruct,high
pubmed,34861396,impulsivity fMRI functional connectivity,Individual differences in (dis)honesty are represented in the brain's functional connectivity at rest.,2022,NeuroImage,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,direct,0.8,"Our analyses revealed that functional connectivity, especially between brain networks linked to self-referential thinking (vmPFC, temporal poles, and PCC) and reward processing (caudate nucleus), reliably correlates, in an independent sample, with participants' propensity to cheat.",34861396,vllm:llama-3.1-8b-instruct,high
pubmed,35007715,impulsivity fMRI functional connectivity,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,reward system,direct,0.9,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).",35007715,vllm:llama-3.1-8b-instruct,high
pubmed,40991106,impulsivity fMRI functional connectivity,Functional connectome fingerprinting related to BMI and its association with impulsivity.,2025,Brain imaging and behavior,unknown,functional connectivity,impulsivity (general),overweight and obesity,associated_with,unclear,neural mechanisms,indirect,0.8,Our findings demonstrate that BMI can be predicted using a functional connectome-based model.,40991106,vllm:llama-3.1-8b-instruct,high
pubmed,32214339,impulsivity fMRI functional connectivity,Alcohol effects on globus pallidus connectivity: Role of impulsivity and binge drinking.,2020,PloS one,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,alcohol-induced changes in GPe circuitry,indirect,0.8,Our data also indicated an association between impulsivity and alcohol-induced deficits in GPe-frontal/precentral connectivity.,32214339,vllm:llama-3.1-8b-instruct,medium
pubmed,27975158,impulsivity fMRI functional connectivity,Compensatory increase of functional connectivity density in adolescents with internet gaming disorder.,2017,Brain imaging and behavior,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,compensatory,direct,0.8,"IGD adolescents demonstrated increased rsFCD in the brain regions involved in working memory, spatial orientation and attention processing, which indicated that increased rsFCD may reflect a compensatory mechanism for maintaining the normal behavioral performance in IGD adolescents compared with the HCs.",27975158,vllm:llama-3.1-8b-instruct,high
pubmed,41067444,impulsivity fMRI functional connectivity,Altered functional connectivity of reward circuits in adolescents with addictive nonsuicidal self-injury.,2025,Brain research bulletin,unknown,functional connectivity,impulsivity (general),addictive nonsuicidal self-injury,associated_with,higher,altered functional connectivity of reward circuits,direct,0.8,"Relative to the nNSSI group, the aNSSI group showed increased in FC between left hippocampus and right caudate nucleus, as well as a decline in FC between left nucleus accumbens and bilateral medial cingulate gyrus, and between left amygdala and right inferior orbitofrontal gyrus.",41067444,vllm:llama-3.1-8b-instruct,high
pubmed,25445475,impulsivity fMRI functional connectivity,Decreased functional connectivity in an executive control network is related to impaired executive function in Internet gaming disorder.,2015,Progress in neuro-psychopharmacology & biological psychiatry,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,,direct,0.8,Higher functional connectivity in ECNs may underlie better executive control and may provide resilience with respect to IGD.,25445475,vllm:llama-3.1-8b-instruct,high
pubmed,34964209,impulsivity fMRI functional connectivity,Neural processes during response inhibition in complex posttraumatic stress disorder.,2022,Depression and anxiety,unknown,unknown,impulsivity (general),complex posttraumatic stress disorder,associated_with,unclear,aberrant functioning in the neurocircuitry of inhibitory control,background,0.5,"These findings provide initial evidence of aberrant functioning in the neurocircuitry of inhibitory control, involving the thalamus, in CPTSD.",34964209,vllm:llama-3.1-8b-instruct,low
pubmed,29442271,impulsivity fMRI functional connectivity,Exploring variability in basal ganglia connectivity with functional MRI in healthy aging.,2018,Brain imaging and behavior,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,background,0.5,Age was the only correlate of FC in the BGN that was consistently significant with both analyses.,29442271,vllm:llama-3.1-8b-instruct,medium
pubmed,32361415,impulsivity fMRI functional connectivity,Impulsivity Relates to Relative Preservation of Mesolimbic Connectivity in Patients with Parkinson Disease.,2020,NeuroImage. Clinical,unknown,functional connectivity,impulsivity (general),Parkinson Disease,associated_with,unclear,relative preservation of mesolimbic connectivity,indirect,0.8,Our results show that there is greater probability of connectivity between the SN and limbic network targets relative to motor and associative network targets in PD patients with recent history of severe impulsivity as compared to PD patients without impulsivity (P = 0.0075).,32361415,vllm:llama-3.1-8b-instruct,high
pubmed,33813866,impulsivity fMRI functional connectivity,Aberrant Salient and Corticolimbic Connectivity in Hypersexual Parkinson's Disease.,2021,Brain connectivity,unknown,functional connectivity,impulsivity (general),Parkinson's disease,associated_with,higher,corticolimbic disconnections,direct,0.8,Enhanced salience network (SN) activity represented by a significant rise in the right inferior frontal gyrus was found in PD+HS compared with PD-HS.,33813866,vllm:llama-3.1-8b-instruct,high
pubmed,31886611,impulsivity fMRI functional connectivity,Dorsal striatal functional connectivity changes in Internet gaming disorder: A longitudinal magnetic resonance imaging study.,2021,Addiction biology,unknown,functional connectivity,unknown,Internet gaming disorder,associated_with,unclear,unknown,unclear,0.8,Young males with IGD showed an altered FC pattern in the dorsal striatum during follow-up. FC of the dorsal striatum in IGD increased in the mPFC and decreased in the MOG.,31886611,vllm:llama-3.1-8b-instruct,medium
pubmed,40043540,impulsivity fMRI functional connectivity,A brief review of MRI studies in patients with attention-deficit/hyperactivity disorder and future perspectives.,2025,Brain & development,unknown,unknown,impulsivity (general),attention-deficit/hyperactivity disorder,unknown,unclear,,background,0.5,"This review summarizes key findings of structural and functional magnetic resonance imaging (MRI) studies investigating the neural underpinnings of ADHD, focusing on T1-weighted structural MRI, diffusion tensor imaging (DTI), task-based functional MRI (task fMRI), and resting-state functional MRI (rs-fMRI).",40043540,vllm:llama-3.1-8b-instruct,low
pubmed,32987241,impulsivity fMRI functional connectivity,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,default mode network,functional connectivity,impulsivity (general),healthy,correlates_with,unclear,intrinsic connectivity,direct,0.8,We found that increased within-network connectivity through central and left DMN was associated with increased memory performance.,32987241,vllm:llama-3.1-8b-instruct,high
pubmed,37753565,impulsivity fMRI functional connectivity,The role of the cerebellum in internet gaming disorder-A systematic review.,2023,Addiction biology,unknown,functional connectivity,unknown,internet gaming disorder,associated_with,unclear,unknown,unclear,0.5,Most studies report altered or increased functional connectivity.,37753565,vllm:llama-3.1-8b-instruct,medium
pubmed,38594324,impulsivity neuroimaging functional connectivity,From compulsivity to compulsion: the neural basis of compulsive disorders.,2024,Nature reviews. Neuroscience,frontoparietal/control network,functional connectivity,impulsivity (general),"obsessive-compulsive disorder, addiction",associated_with,unclear,,background,0.8,"Several main elements of this circuitry are identified, focused on fronto-striatal systems implicated in goal-directed behaviour and habits.",38594324,vllm:llama-3.1-8b-instruct,medium
pubmed,31691415,impulsivity neuroimaging functional connectivity,Risk proneness modulates the impact of impulsivity on brain functional connectivity.,2020,Human brain mapping,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.8,"In risk-prone individuals, (lack of) premeditation enhanced the coupling of the ventral attention and limbic networks.",31691415,vllm:llama-3.1-8b-instruct,medium
pubmed,12359667,impulsivity neuroimaging functional connectivity,Drug addiction and its underlying neurobiological basis: neuroimaging evidence for the involvement of the frontal cortex.,2002,The American journal of psychiatry,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.5,"These changes in addiction, which the authors call I-RISA (impaired response inhibition and salience attribution), expand the traditional concepts of drug dependence that emphasize limbic-regulated responses to pleasure and reward.",12359667,vllm:llama-3.1-8b-instruct,low
pubmed,24815984,impulsivity neuroimaging functional connectivity,"EEG functional connectivity, axon delays and white matter disease.",2015,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,unknown,EEG connectivity,unknown,unknown,unknown,unclear,,background,0.5,"Combined EEG and high resolution EEG can provide distinct multi-scale estimates of functional connectivity in both healthy and diseased brains with measures like frequency and phase spectra, covariance, and coherence.",24815984,vllm:llama-3.1-8b-instruct,low
pubmed,30885789,impulsivity neuroimaging functional connectivity,Whole-brain functional connectivity during script-driven aggression in borderline personality disorder.,2019,Progress in neuro-psychopharmacology & biological psychiatry,unknown,functional connectivity,impulsivity (general),borderline personality disorder,associated_with,higher,,direct,0.8,We identified a large network showing a significantly stronger increase in connectivity from baseline to the aggression phase in female patients with BPD compared to healthy women.,30885789,vllm:llama-3.1-8b-instruct,high
pubmed,30652907,impulsivity neuroimaging functional connectivity,Functional and structural neuroimaging studies of delayed reward discounting in addiction: A systematic review.,2019,Psychological bulletin,unknown,unknown,impulsivity (general),addiction,correlates_with,higher,,indirect,0.8,"Among individuals with addictive disorders, there was substantial evidence of greater neural activity in the executive control network during choices for larger-delayed rewards (delayed gratification) relative to choices for smaller-immediate rewards (immediate gratification), particularly in dorsolateral prefrontal cortex, as well as moderate evidence of greater recruitment of the default mode, salience, and reward valuation networks during larger-delayed choices.",30652907,vllm:llama-3.1-8b-instruct,high
pubmed,39378092,impulsivity neuroimaging functional connectivity,Adolescent alcohol consumption predicted by differences in electrophysiological functional connectivity and neuroanatomy.,2024,Proceedings of the National Academy of Sciences of the United States of America,unknown,functional connectivity,unknown,adolescent alcohol consumption,predicts,higher,,direct,0.8,"As a result, we found a positive correlation between alcohol consumption and the functional connectivity in frontal, parietal, and frontoparietal connections.",39378092,vllm:llama-3.1-8b-instruct,high
pubmed,23451272,impulsivity neuroimaging functional connectivity,Decreased functional brain connectivity in adolescents with internet addiction.,2013,PloS one,unknown,functional connectivity,unknown,internet addiction,associated_with,lower,unknown,direct,0.9,Adolescents with internet addiction showed reduced functional connectivity spanning a distributed network.,23451272,vllm:llama-3.1-8b-instruct,high
pubmed,38852751,impulsivity neuroimaging functional connectivity,Multimodal neuroimaging fusion unravel structural-functional-neurotransmitter change in Parkinson's disease with impulse control disorders.,2024,Neurobiology of disease,unknown,functional connectivity,impulsivity (general),Parkinson's disease with impulse control disorders,associated_with,lower,co-altered structure-function-neurotransmitter interactions,indirect,0.8,"Compared to PD-NICD, PD-ICD patients showed hypogyrification and enlarged PVS volume fraction in the left orbitofrontal gyrus (OFG), as well as decreased FC between interhemispheric OFG.",38852751,vllm:llama-3.1-8b-instruct,medium
pubmed,35041909,impulsivity neuroimaging functional connectivity,Brain functional connectivity during and after imagery of gaming and alternative leisure activities in patients with internet gaming disorder.,2022,Neuroscience letters,unknown,functional connectivity,unknown,internet gaming disorder,associated_with,unclear,unknown,indirect,0.8,"patients showed that caudate-right parahippocampal gyrus connectivity and putamen-right orbitofrontal cortex connectivity increased during gaming and decreased during alternative, whereas NAcc-right precuneus connectivity decreased at baseline, increased in post-gaming, and were not different in post-alternative.",35041909,vllm:llama-3.1-8b-instruct,medium
pubmed,38000138,impulsivity neuroimaging functional connectivity,The functional connectivity between right parahippocampal gyrus and precuneus underlying the association between reward sensitivity and procrastination.,2024,Cortex; a journal devoted to the study of the nervous system and behavior,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.8,"Moreover, the RSFC result found reward sensitivity was negatively associated with the functional connectivity of the right parahippocampal gyrus-precuneus.",38000138,vllm:llama-3.1-8b-instruct,medium
pubmed,37992501,impulsivity neuroimaging functional connectivity,Testing the triple network model of psychopathology in a transdiagnostic neurodevelopmental cohort.,2023,NeuroImage. Clinical,unknown,functional connectivity,impulsivity (general),transdiagnostic neurodevelopmental cohort,associated_with,higher,altered connectivity between brain networks,direct,0.8,"Hyperactivity/impulsivity was associated with increased functional connectivity between the SN, CEN, and DMN in at-risk children, whereas it was associated with decreased functional connectivity between the CEN and DMN in comparison children.",37992501,vllm:llama-3.1-8b-instruct,high
pubmed,32312566,impulsivity neuroimaging functional connectivity,[The contribution of forensic neuroscience to psychopathy].,2020,L'Encephale,unknown,unknown,impulsivity (general),psychopathy,unknown,unclear,,background,0.5,Neuroimaging results are highly variable.,32312566,vllm:llama-3.1-8b-instruct,low
pubmed,41310178,impulsivity neuroimaging functional connectivity,The role of the salience network in adolescent impulsivity using memory tasks and neuroimaging.,2025,Communications medicine,salience network,functional connectivity,impulsivity (general),adolescent,correlates_with,higher,,direct,0.9,Elevated impulsivity correlates with an increased number of errors during target trials and a higher incidence of false alarms during catch trials.,41310178,vllm:llama-3.1-8b-instruct,high
pubmed,24705817,impulsivity neuroimaging functional connectivity,Imaging functional and structural brain connectomics in attention-deficit/hyperactivity disorder.,2014,Molecular neurobiology,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,0.8,"Convergent evidence suggests that children with ADHD had abnormal small-world properties in both functional and structural brain networks characterized by higher local clustering and lower global integrity, suggesting a disorder-related shift of network topology toward regular configurations.",24705817,vllm:llama-3.1-8b-instruct,medium
pubmed,23223295,impulsivity neuroimaging functional connectivity,Altered functional brain connectivity in a non-clinical sample of young adults with attention-deficit/hyperactivity disorder.,2012,The Journal of neuroscience : the official journal of the Society for Neuroscience,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,Brain behavior correlations further highlighted the key role of altered orbitofrontal-temporal and frontal-amygdala connectivity for symptoms of inattention and hyperactivity/impulsivity.,23223295,vllm:llama-3.1-8b-instruct,medium
pubmed,30616717,impulsivity neuroimaging functional connectivity,Decreased brain connectivity in smoking contrasts with increased connectivity in drinking.,2019,eLife,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.8,"Increased impulsivity was found in smokers, associated with decreased functional connectivity of the non-reward-related lateral orbitofrontal cortex; and increased impulsivity was found in high amount drinkers, associated with increased functional connectivity of the reward-related medial orbitofrontal cortex.",30616717,vllm:llama-3.1-8b-instruct,high
pubmed,26116812,impulsivity neuroimaging functional connectivity,The mediating role of LPFC-vmPFC functional connectivity in the relation between regulatory mode and delay discounting.,2015,Behavioural brain research,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,LPFC-vmPFC functional connectivity,direct,0.8,Neuroimaging results indicated that the functional connectivity between lateral prefrontal cortex (LPFC) and ventromedial prefrontal cortex (vmPFC) was negatively correlated with assessment scores but positively correlated with locomotion scores.,26116812,vllm:llama-3.1-8b-instruct,high
