record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes
404,39378092,Adolescent alcohol consumption predicted by differences in electrophysiological functional connectivity and neuroanatomy.,2024,Proceedings of the National Academy of Sciences of the United States of America,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,unknown,adolescent alcohol consumption,predicts,higher,,direct,0.8,"As a result, we found a positive correlation between alcohol consumption and the functional connectivity in frontal, parietal, and frontoparietal connections.",yes,,yes,yes,yes,,,,,,,,,
405,23451272,Decreased functional brain connectivity in adolescents with internet addiction.,2013,PloS one,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,unknown,internet addiction,associated_with,lower,unknown,direct,0.9,Adolescents with internet addiction showed reduced functional connectivity spanning a distributed network.,yes,,yes,yes,yes,,,,,,,,,
406,38852751,Multimodal neuroimaging fusion unravel structural-functional-neurotransmitter change in Parkinson's disease with impulse control disorders.,2024,Neurobiology of disease,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),Parkinson's disease with impulse control disorders,associated_with,lower,co-altered structure-function-neurotransmitter interactions,indirect,0.8,"Compared to PD-NICD, PD-ICD patients showed hypogyrification and enlarged PVS volume fraction in the left orbitofrontal gyrus (OFG), as well as decreased FC between interhemispheric OFG.",yes,,yes,yes,yes,,,,,,,,,
407,35041909,Brain functional connectivity during and after imagery of gaming and alternative leisure activities in patients with internet gaming disorder.,2022,Neuroscience letters,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,unknown,internet gaming disorder,associated_with,unclear,unknown,indirect,0.8,"patients showed that caudate-right parahippocampal gyrus connectivity and putamen-right orbitofrontal cortex connectivity increased during gaming and decreased during alternative, whereas NAcc-right precuneus connectivity decreased at baseline, increased in post-gaming, and were not different in post-alternative.",yes,,yes,yes,yes,,,,,,,,,
408,38000138,The functional connectivity between right parahippocampal gyrus and precuneus underlying the association between reward sensitivity and procrastination.,2024,Cortex; a journal devoted to the study of the nervous system and behavior,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.8,"Moreover, the RSFC result found reward sensitivity was negatively associated with the functional connectivity of the right parahippocampal gyrus-precuneus.",yes,,yes,yes,no,,,,,,,,,
409,37992501,Testing the triple network model of psychopathology in a transdiagnostic neurodevelopmental cohort.,2023,NeuroImage. Clinical,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),transdiagnostic neurodevelopmental cohort,associated_with,higher,altered connectivity between brain networks,direct,0.8,"Hyperactivity/impulsivity was associated with increased functional connectivity between the SN, CEN, and DMN in at-risk children, whereas it was associated with decreased functional connectivity between the CEN and DMN in comparison children.",yes,,yes,yes,yes,,,,,,,,,
410,32312566,[The contribution of forensic neuroscience to psychopathy].,2020,L'Encephale,impulsivity neuroimaging functional connectivity,unknown,unknown,impulsivity (general),psychopathy,unknown,unclear,,background,0.5,Neuroimaging results are highly variable.,yes,,yes,yes,yes,,,,,,,,,
411,41310178,The role of the salience network in adolescent impulsivity using memory tasks and neuroimaging.,2025,Communications medicine,impulsivity neuroimaging functional connectivity,salience network,functional connectivity,impulsivity (general),adolescent,correlates_with,higher,,direct,0.9,Elevated impulsivity correlates with an increased number of errors during target trials and a higher incidence of false alarms during catch trials.,yes,,yes,yes,yes,,,,,,,,,
412,24705817,Imaging functional and structural brain connectomics in attention-deficit/hyperactivity disorder.,2014,Molecular neurobiology,impulsivity neuroimaging functional connectivity,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,0.8,"Convergent evidence suggests that children with ADHD had abnormal small-world properties in both functional and structural brain networks characterized by higher local clustering and lower global integrity, suggesting a disorder-related shift of network topology toward regular configurations.",yes,,yes,yes,yes,,,,,,,,,
413,23223295,Altered functional brain connectivity in a non-clinical sample of young adults with attention-deficit/hyperactivity disorder.,2012,The Journal of neuroscience : the official journal of the Society for Neuroscience,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,Brain behavior correlations further highlighted the key role of altered orbitofrontal-temporal and frontal-amygdala connectivity for symptoms of inattention and hyperactivity/impulsivity.,yes,,yes,yes,yes,,,,,,,,,
414,30616717,Decreased brain connectivity in smoking contrasts with increased connectivity in drinking.,2019,eLife,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.8,"Increased impulsivity was found in smokers, associated with decreased functional connectivity of the non-reward-related lateral orbitofrontal cortex; and increased impulsivity was found in high amount drinkers, associated with increased functional connectivity of the reward-related medial orbitofrontal cortex.",yes,,yes,yes,yes,,,,,,,,,
415,26116812,The mediating role of LPFC-vmPFC functional connectivity in the relation between regulatory mode and delay discounting.,2015,Behavioural brain research,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,LPFC-vmPFC functional connectivity,direct,0.8,Neuroimaging results indicated that the functional connectivity between lateral prefrontal cortex (LPFC) and ventromedial prefrontal cortex (vmPFC) was negatively correlated with assessment scores but positively correlated with locomotion scores.,yes,,yes,yes,yes,,,,,,,,,
416,21546000,Atypical prefrontal connectivity in attention-deficit/hyperactivity disorder: pathway to disease or pathological end point?,2011,Biological psychiatry,impulsivity neuroimaging functional connectivity,default mode network,functional connectivity,impulsivity (general),attention-deficit/hyperactivity disorder (ADHD),associated_with,unclear,dysregulated modulation of cortical plasticity,indirect,0.8,"Deficits in functional connectivity within frontostriatal and mesocorticolimbic networks might give rise, in part, to ADHD symptoms.",yes,,yes,yes,yes,,,,,,,,,
417,40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,2025,Human brain mapping,impulsivity neuroimaging functional connectivity,unknown,unknown,impulsivity (general),Parkinson's Disease,associated_with,lower,,indirect,0.8,"Four principal components were retained, which could be interpreted to reflect (i) general non-motor improvement; (ii) improvement of mood and cognition and worsening of trait impulsivity; (iii) improvement of cognition; and (iv) improvement of empathy and worsening of impulsive-compulsive behaviors.",yes,,yes,yes,yes,,,,,,,,,
418,37141645,Value-based decision-making network functional connectivity correlates with substance use and delay discounting behaviour among young adults.,2023,NeuroImage. Clinical,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),substance use disorders,correlates_with,unclear,,indirect,0.8,"Functional connectivity of these networks could serve as susceptibility biomarkers for substance use disorders, informing earlier identification and treatment.",yes,,yes,yes,yes,,,,,,,,,
419,27942448,Brain connectivity aberrations in anabolic-androgenic steroid users.,2017,NeuroImage. Clinical,impulsivity neuroimaging functional connectivity,default mode network,functional connectivity,impulsivity (general),anabolic-androgenic steroid users,associated_with,lower,disruptions of brain networks with high concentrations of androgen receptors,direct,0.9,"current users exhibited reduced functional connectivity between key nodes involved in emotional and cognitive regulation, in particular reduced connectivity between the amygdala and default-mode network (DMN) and between the dorsal attention network (DAN) and a frontal node encompassing the superior and inferior frontal gyri (SFG/IFG) and the anterior cingulate cortex (ACC), with further reductions as a function of dependency, lifetime exposure, and cycle state (on/off).",yes,,yes,yes,yes,,,,,,,,,
420,33137406,The functional connectivity between the prefrontal cortex and supplementary motor area moderates the relationship between internet gaming disorder and loneliness.,2021,Progress in neuro-psychopharmacology & biological psychiatry,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,unknown,internet gaming disorder,moderates,unclear,functional connectivity,indirect,0.8,"We observed reduced rsFC between the left dorsolateral prefrontal cortex (DLPFC) and the left precentral and the postcentral gyri and the supplementary motor area (SMA), which also correlated with increased IAT (Young''s internet addiction test) scores.",yes,,yes,yes,yes,,,,,,,,,
421,27851842,Estimating the Heritability of Structural and Functional Brain Connectivity in Families Affected by Attention-Deficit/Hyperactivity Disorder.,2017,JAMA psychiatry,impulsivity neuroimaging functional connectivity,unknown,structural connectivity,impulsivity (general),Attention-Deficit/Hyperactivity Disorder,associated_with,lower,disruption of connectivity,indirect,0.5,More symptoms of hyperactivity/impulsivity (t = -2.63; P = .008) and inattention (t = -2.34; P = .02) were associated with decreased functional connectivity within the default mode network.,yes,,yes,yes,yes,,,,,,,,,
422,31515054,Somatosensory-Motor Dysconnectivity Spans Multiple Transdiagnostic Dimensions of Psychopathology.,2019,Biological psychiatry,impulsivity neuroimaging functional connectivity,unknown,unknown,impulsivity (general),transdiagnostic,associated_with,unclear,,background,0.8,"Our analyses revealed three latent components corresponding to general psychopathology, cognitive dysfunction, and impulsivity.",yes,,yes,yes,yes,,,,,,,,,
423,28402565,Impulsive-antisocial psychopathic traits linked to increased volume and functional connectivity within prefrontal cortex.,2017,Social cognitive and affective neuroscience,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),psychopathy,associated_with,higher,unknown,direct,0.9,"Furthermore, Factor 2 scores were also positively correlated with functional connectivity between several areas of the prefrontal cortex.",yes,,yes,yes,yes,,,,,,,,,
424,41029257,Impaired neural activity and functional connectivity in the hippocampus of adolescents with non-suicidal self-injury addiction.,2025,BMC psychiatry,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),non-suicidal self-injury addiction,associated_with,lower,,direct,0.8,ALFF analysis revealed decreased ALFF values in the bilateral hippocampus and increased ALFF values in the right supplementary motor area of NSSI adolescents compared to healthy controls.,yes,,yes,yes,yes,,,,,,,,,
425,32568370,The structural connectivity of subthalamic deep brain stimulation correlates with impulsivity in Parkinson's disease.,2020,Brain : a journal of neurology,impulsivity neuroimaging functional connectivity,unknown,structural connectivity,impulsivity (general),Parkinson's disease,correlates_with,higher,differential recruitment of frontostriatal networks,direct,0.9,Greater connectivity of the stimulation site with these frontostriatal networks was related to greater postoperative impulsiveness and disinhibition as assessed by the neuropsychiatric instruments.,yes,,yes,yes,no,,,,,,,,,
426,37917435,"Parental warmth, stressful life events, and impulsivity: A gene-environment-wide interaction study.",2024,Neuropsychology,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.8,"The polygenic risk score for parental warmth was significantly correlated with functional connectivity especially the left middle frontal gyrus (MFG)-left inferior occipital and left MFG-left superior frontal gyrus functional connectivity, while the polygenic risk score for more stressful life events was significantly correlated with functional connectivity of left dorsal medial prefrontal cortex (DMPFC) to other regions.",yes,,yes,yes,yes,,,,,,,,,
427,37209127,Reduced loss aversion in value-based decision-making and edge-centric functional connectivity in patients with internet gaming disorder.,2023,Journal of behavioral addictions,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,correlates_with,lower,edge-centric functional connectivity,direct,0.8,"However, there were significant group differences in the overlapping community features of eFC1. Furthermore, in Con-PIGD, loss aversion was positively correlated with the edge community proﬁle similarity of the edge2 between left IFG and right hippocampus at right caudate. This relationship was suppressed by response consistency3 in PIGD. In addition, reduced loss aversion was negatively correlated with the promoted bottom-to-up neuromodulation from the right hippocampus to the left IFG in PIGD.",yes,,yes,yes,yes,,,,,,,,,
428,30674933,Physical characteristics not psychological state or trait characteristics predict motion during resting state fMRI.,2019,Scientific reports,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,predicts,higher,,background,0.5,"Taken together, after considering physical variables, state or trait psychological characteristics do not provide additional power to predict motion during rsfMRI.",yes,,yes,yes,yes,,,,,,,,,
429,21889990,Randomness of resting-state brain oscillations encodes Gray's personality trait.,2012,NeuroImage,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),healthy individuals,associated_with,lower,resting-state fluctuations constraining task-related neural responsiveness,direct,0.9,"Specifically, more random resting-state neural dynamics corresponded to higher Impulsivity scores both in the ventral striatum (r(15)=-.71; p=.003) and the OFC (r(15)=-.81; p<.001).",yes,,yes,yes,yes,,,,,,,,,
430,39299662,Microstructural and functional substrates underlying dispositional greed and its link with trait but not state impulsivity.,2024,NeuroImage,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,unknown,indirect,0.8,"Behavioral analyses revealed that GPT mediated the association between time perspective (e.g., present fatalism) and trait impulsivity (e.g., motor impulsivity).",yes,,yes,yes,yes,,,,,,,,,
431,41927766,Neural representations of dynamical state and trait impulsivity in individuals at risk for internet gaming disorder.,2026,Molecular psychiatry,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),internet gaming disorder,correlates_with,unclear,,indirect,0.8,"Behavioral modelling indicated that state impulsivity, manifesting as the loss chasing behavior (i.e., higher wagers under the loss decision framework), dynamically increased as a function of the loss streaks.",yes,,yes,yes,yes,,,,,,,,,
432,31786275,You do not have to act to be impulsive: Brain resting-state activity predicts performance and impulsivity on the Balloon Analogue Risk Task.,2020,Behavioural brain research,trait impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),unknown,predicts,unclear,unknown,background,0.8,"ALFF significantly correlates with total earnings in the ventral part of the ACC/MPFC (FWE corrected p < 0.05 (uncorrected p value <0.0005; cluster size: ≥10 voxels), while H significantly correlates with total earnings in the anterior insula and the part opercularis of the inferior frontal gyrus.",yes,,yes,yes,yes,,,,,,,,,
433,35552233,Brain Functional Connectivity Mapping of Behavioral Flexibility in Rhesus Monkeys.,2022,The Journal of neuroscience : the official journal of the Society for Neuroscience,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.8,"Specific areas of connectivity in the rhesus executive control network, including frontal cortices (ventrolateral, ventromedial, and orbital) and the dorsal striatum (caudate, putamen) correlated with perseverative errors and response latency.",yes,,yes,yes,yes,,,,,,,,,
434,34982027,Dissociation of impulsive traits by subthalamic metabotropic glutamate receptor 4.,2022,eLife,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,metabotropic glutamate receptor 4 (mGlu4) function,direct,0.8,"In vivo recorded STN neural activity encoded impulsive action as a separable state from basic motor control, characterized by decoupled STN/substantia nigra pars reticulata (SNr) mesoscale networks.",yes,,yes,yes,yes,,,,,,,,,
435,24526181,Trait impulsivity is related to ventral ACC and amygdala activity during primary reward anticipation.,2015,Social cognitive and affective neuroscience,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.8,Trait impulsivity was associated with increased activation during anticipation of primary reward in the anterior cingulate cortex (ACC) and amygdala.,yes,,yes,yes,yes,,,,,,,,,
436,40262490,"The relationships of resting-state brain entropy (BEN), ovarian hormones and behavioral inhibition and activation systems (BIS/BAS).",2025,NeuroImage,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,unknown,indirect,0.8,BEN showed a positive correlation with impulsivity traits measured by the BAS-drive subscale of BAS in the left DLPFC.,yes,,yes,yes,yes,,,,,,,,,
437,36912839,Identifying Replicable Subgroups in Neurodevelopmental Conditions Using Resting-State Functional Magnetic Resonance Imaging Data.,2023,JAMA network open,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),neurodevelopmental conditions,unknown,unclear,,background,0.5,"there was a significant difference in Strengths and Weaknesses ADHD Symptoms and Normal Behavior Hyperactivity/Impulsivity subscale (SWAN-HI) between 2 subgroups in the POND data (C and D), with subgroup D having increased hyperactivity and impulsivity traits compared with subgroup C (median [IQR], 2.50 [0.00-7.00] vs 1.00 [0.00-5.00]; U = 1.19 × 104; P = .01; η2 = 0.02).",yes,,yes,yes,yes,,,,,,,,,
438,30633429,Connectome-based model predicts individual differences in propensity to trust.,2019,Human brain mapping,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,predicts,unclear,,indirect,0.8,"We demonstrated that individual variations in the propensity to trust were primarily predicted by RSFC rooted in the functional integration of distributed key nodes-caudate, amygdala, lateral prefrontal cortex, temporal-parietal junction, and the temporal pole-which are part of domain-general large-scale networks essential for the motivational, affective, and cognitive aspects of trust.",yes,,yes,yes,yes,,,,,,,,,
439,37986005,Specific brain imaging alterations underlying autistic traits in children with attention-deficit/hyperactivity disorder.,2023,Behavioral and brain functions : BBF,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,associated_with,higher,,indirect,0.8,Partial-correlation analysis indicated that HI was significantly positively correlated with all aspects of ATs in ADHD.,yes,,yes,yes,yes,,,,,,,,,
440,22645252,Dopamine-dependent architecture of cortico-subcortical network connectivity.,2013,"Cerebral cortex (New York, N.Y. : 1991)",trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,dopamine-dependent,indirect,0.8,"We found that, relative to a placebo, levodopa and haloperidol challenges, respectively, increased or decreased the functional connectivity between (1) the midbrain and a ""default mode"" network, (2) the right caudate and a right-lateralized frontoparietal network, and (3) the ventral striatum and a fronto-insular network.",yes,,yes,yes,yes,,,,,,,,,
441,29744800,Trait and state patterns of basolateral amygdala connectivity at rest are related to endogenous testosterone and aggression in healthy young women.,2019,Brain imaging and behavior,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.5,"Pre-scan T was negatively correlated with basal rsFC between BLA and left superior temporal gyrus (STG; p < .001, p < .05 Family-Wise Error [FWE] cluster-level corrected), which in turn was associated with increased aggression (r = .37, p = .020).",yes,,yes,yes,yes,,,,,,,,,
442,39866687,Atypical functional connectome is associated with low reflective functioning in incarcerated adolescents.,2024,Frontiers in psychiatry,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),incarcerated adolescents,associated_with,higher,,direct,0.8,Increased mean connectivity of the subnetwork correlated with lower RF (RF uncertainty).,yes,,yes,yes,no,,,,,,,,,
443,31642530,The neural substrates responsible for how trait anxiety affects delay discounting: Right hippocampal and cerebellar connectivity with bistable right inferior parietal lobule.,2020,Psychophysiology,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,higher,,direct,0.8,Behavioral results showed that trait anxiety was significantly positively correlated with delay discounting rates.,yes,,yes,yes,yes,,,,,,,,,
444,38446245,Topological features of functional brain networks and subclinical impulsivity: an investigation in younger and older adults.,2024,Brain structure & function,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.8,"In younger individuals, results revealed that impulsivity was associated with a more widespread, less clustered and less efficient functional organization, at all levels of analyses and in all selected networks.",yes,,yes,yes,yes,,,,,,,,,
445,26494799,Dopaminergic Modulation of the Functional Ventrodorsal Architecture of the Human Striatum.,2017,"Cerebral cortex (New York, N.Y. : 1991)",trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,dopaminergic modulation,direct,0.9,"Furthermore, trait impulsivity was specifically associated with dopaminergic modulation of ventral-to-dorsal striatal connectivity.",yes,,yes,yes,yes,,,,,,,,,
446,32180738,Psychopathy and Corticostriatal Connectivity: The Link to Criminal Behavior in Methamphetamine Dependence.,2020,Frontiers in psychiatry,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),methamphetamine dependence,associated_with,higher,maladaptive and impulsive decision-making processes,indirect,0.8,"Abnormalities in corticostriatal functional connectivity are exhibited in both psychopathic and methamphetamine dependent individuals, which may contribute to criminal behavior through maladaptive and impulsive decision-making processes.",yes,,yes,yes,yes,,,,,,,,,
447,34482279,Risk and resilience for alcohol use disorder revealed in brain functional connectivity.,2021,NeuroImage. Clinical,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),alcohol use disorder,associated_with,unclear,,indirect,0.8,"Risk phenotypes primarily implicated frontal-parietal networks corresponding with executive function, impulsivity, externalizing behaviors, and social-emotional intelligence.",yes,,yes,yes,yes,,,,,,,,,
448,30268936,Amygdala-orbitofrontal functional connectivity mediates the relationship between sensation seeking and alcohol use among binge-drinking adults.,2018,Drug and alcohol dependence,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),binge-drinking adults,mediates,lower,functional connectivity,direct,0.9,Individuals with higher weekly alcohol use displayed decreased right amygdala-OFC FC.,yes,,yes,yes,yes,,,,,,,,,
449,26406311,Intrinsic Affective Network Is Impaired in Children with Attention-Deficit/Hyperactivity Disorder.,2015,PloS one,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Attention-Deficit/Hyperactivity Disorder,associated_with,lower,impaired functional integration within the affective network,direct,0.8,"Children with ADHD demonstrated less integrated affective network, evidenced by increased bilateral amygdalar and decreased left orbitofrontal connectivity within the affective network compared to healthy controls.",yes,,yes,yes,yes,,,,,,,,,
450,40384807,The Role of Temperament Traits in Bipolar Disorder: Neuroimaging Study.,2025,Depression and anxiety,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,lower,functional connectivity,indirect,0.8,Lower Reward Dependence (t-Welch's (87.1) = -2.50; p=0.014) in bipolar patients was associated with increased functional connectivity between Salience Network and Default Mode and FrontoParietal Networks.,yes,,yes,yes,yes,,,,,,,,,
451,30991616,Adolescent binge drinking disrupts normal trajectories of brain functional organization and personality maturation.,2019,NeuroImage. Clinical,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.8,We demonstrated longitudinally that after the onset of binge drinking the developmental trajectory of improvement in impulsivity slowed down.,yes,,yes,yes,yes,,,,,,,,,
452,32989168,Compulsivity is linked to reduced adolescent development of goal-directed control and frontostriatal functional connectivity.,2020,Proceedings of the National Academy of Sciences of the United States of America,trait impulsivity resting-state fMRI,frontoparietal/control network,functional connectivity,impulsivity (general),clinically healthy population sample,associated_with,lower,abnormal frontostriatal connectivity,direct,0.8,"Resting-state fMRI data from a subset of the behaviorally assessed subjects (n = 230) revealed that compulsivity is associated with a less pronounced change of within-subject developmental remodeling of functional connectivity, specifically between the striatum and a frontoparietal network.",yes,,yes,yes,yes,,,,,,,,,
453,32289458,Sensation-seeking is related to functional connectivities of the medial orbitofrontal cortex with the anterior cingulate cortex.,2020,NeuroImage,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,reward system,direct,0.34,We analysed brain regions involved in sensation-seeking in a large-scale study with 414 participants and showed that the sensation-seeking score could be optimally predicted from the functional connectivity with typically (in different participants) 18 links between brain areas (measured in the resting state with fMRI) with correlation r ​= ​0.34 (p ​= ​7.3 ​× ​10-13) between the predicted and actual sensation-seeking score across all participants.,yes,,yes,yes,yes,,,,,,,,,
454,35796689,Overnight Abstinence Is Associated With Smaller Secondary Somatosensory Cortical Volumes and Higher Somatosensory-Motor Cortical Functional Connectivity in Cigarette Smokers.,2022,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),cigarette smoking,associated_with,higher,,indirect,0.8,The inter-regional rsFC was positively correlated with motor impulsivity and withdrawal symptom severity during abstinence and negatively with craving to smoke during satiety.,yes,,yes,yes,yes,,,,,,,,,
455,23139901,The association between cingulate cortex glutamate concentration and delay discounting is mediated by resting state functional connectivity.,2012,Brain and behavior,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,mediated by,direct,0.8,Results showed that delay discounting was associated with both dACC glutamate concentrations and resting state functional connectivity of the dACC with a midbrain region including ventral tegmental area and substantia nigra.,yes,,yes,yes,yes,,,,,,,,,
456,39807989,Exploring common and distinct neural basis of procrastination and impulsivity through elastic net regression.,2025,"Cerebral cortex (New York, N.Y. : 1991)",trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.8,"Results showed that the functional connections between the default network and the visual network were positively associated with both traits, indicating that the dysfunction of higher-order cognition (eg self-control) may account for their tight relationship.",yes,,yes,yes,yes,,,,,,,,,
457,29225975,Correlation between Traits of Emotion-Based Impulsivity and Intrinsic Default-Mode Network Activity.,2017,Neural plasticity,trait impulsivity resting-state fMRI,default mode network,BOLD variability,impulsivity (general),healthy humans,associated_with,unclear,,indirect,0.8,Trait urgency measures showed significant correlations with the functional connectivity of the posterior cingulate cortex/precuneus seed with the thalamus and midbrain region.,yes,,yes,yes,no,,,,,,,,,
458,25148416,Individual differences in impulsivity predict head motion during magnetic resonance imaging.,2014,PloS one,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,predicts,higher,,indirect,0.9,"In the first two studies, we demonstrated in both children (N  =  245) and adults (N  =  581) that head motion, estimated from resting-state functional MRI and diffusion tensor imaging, was reliably correlated with impulsivity scores.",yes,,yes,yes,yes,,,,,,,,,
459,40949952,Connectome-Based Predictive Modeling of Concurrent and Prospective Substance Use in Adolescence.,2025,bioRxiv : the preprint server for biology,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.5,"These findings suggest that the neurobiological correlates of substance are dynamic across adolescence, possibly reflecting changing phenotype.",yes,,yes,yes,yes,,,,,,,,,
460,25774886,Interindividual variability in functional connectivity as long-term correlate of temporal discounting.,2015,PloS one,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.8,"Our findings indicate that fcMRI within and between critical nodes of task-evoked neural networks associated with TD correlates with discounting behavior measured a long time afterwards, independently of impulsivity.",yes,,yes,yes,yes,,,,,,,,,
461,40516848,Neural basis of the association between future time perspective and ADHD characteristics: functional connectivity between Left inferior parietal lobule and mPFC.,2025,Progress in neuro-psychopharmacology & biological psychiatry,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,lower,,direct,0.8,Previous research indicated that individuals with higher levels of future time perspective (FTP) tend to exhibit lower ADHD traits.,yes,,yes,yes,yes,,,,,,,,,
462,26745144,Head Motion and Inattention/Hyperactivity Share Common Genetic Influences: Implications for fMRI Studies of ADHD.,2016,PloS one,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,0.8,"HM was moderately correlated with maternal reports of Inattention (r = 0.17, p-value = 7.4E-5) and Hyperactivity-Impulsivity (r = 0.16, p-value = 2.9E-4),",yes,,yes,yes,yes,,,,,,,,,
463,28860514,Delay discounting is associated with the fractional amplitude of low-frequency fluctuations and resting-state functional connectivity in late adolescence.,2017,Scientific reports,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.9,"At the regional level, we found an association between higher DD and greater fALFF in the dorsal anterior cingulate cortex (dACC), which is involved in conflict monitoring and strategy adaptation.",yes,,yes,yes,yes,,,,,,,,,
464,40666274,Salience and default networks predict borderline personality traits and affective symptoms: a dynamic functional connectivity analysis.,2025,Frontiers in human neuroscience,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),borderline personality traits,predicts,higher,,direct,0.8,"Specifically, the higher the BPT, the higher the temporal variability inside the SN, and the lower the temporal variability in a network that includes DMN and mentalization regions.",yes,,yes,yes,yes,,,,,,,,,
465,30294823,Cluster analysis with MOODS-SR illustrates a potential bipolar disorder risk phenotype in young adults with remitted major depressive disorder.,2018,Bipolar disorders,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,higher,,indirect,0.8,"Differences in impulsivity, neuroticism, conscientiousness, facial perception accuracy, and rs-fMRI connectivity exist between moderate and severe groups.",yes,,yes,yes,yes,,,,,,,,,
